Vernier Format 2
ecg3.txt 10/20/2025 8:14:41
Run 1
Time	Potential	EKG	
0.485	0.052	-0.154	
0.490	-0.049	-0.162	
0.495	-0.338	-0.154	
0.500	0.009	-0.155	
0.505	0.466	-0.120	
0.510	-0.078	-0.041	
0.515	0.052	0.022	
0.520	0.675	0.082	
0.525	0.227	0.171	
0.530	-0.006	0.235	
0.535	0.634	0.262	
0.540	0.405	0.304	
0.545	-0.153	0.328	
0.550	0.128	0.290	
0.555	0.377	0.240	
0.560	-0.170	0.204	
0.565	-0.110	0.145	
0.570	0.406	0.090	
0.575	-0.068	0.076	
0.580	-0.231	0.057	
0.585	0.217	0.022	
0.590	0.122	0.016	
0.595	-0.268	0.019	
0.600	0.000	-0.002	
0.605	0.266	-0.012	
0.610	-0.240	-0.002	
0.615	-0.208	-0.015	
0.620	0.224	-0.039	
0.625	-0.159	-0.040	
0.630	-0.289	-0.051	
0.635	0.084	-0.077	
0.640	-0.022	-0.082	
0.645	-0.324	-0.083	
0.650	-0.037	-0.100	
0.655	0.288	-0.095	
0.660	-0.217	-0.061	
0.665	-0.144	-0.046	
0.670	0.324	-0.038	
0.675	-0.101	-0.009	
0.680	-0.217	0.003	
0.685	0.321	-0.002	
0.690	0.160	0.023	
0.695	-0.254	0.049	
0.700	-0.034	0.035	
0.705	0.264	0.019	
0.710	-0.210	0.021	
0.715	-0.173	0.003	
0.720	0.203	-0.023	
0.725	-0.170	-0.028	
0.730	-0.315	-0.047	
0.735	0.058	-0.081	
0.740	-0.043	-0.095	
0.745	-0.349	-0.101	
0.750	-0.116	-0.125	
0.755	0.124	-0.135	
0.760	-0.312	-0.123	
0.765	-0.237	-0.129	
0.770	0.264	-0.132	
0.775	-0.086	-0.100	
0.780	-0.194	-0.070	
0.785	0.490	-0.042	
0.790	0.533	0.041	
0.795	0.032	0.147	
0.800	0.527	0.224	
0.805	0.678	0.302	
0.810	-0.138	0.365	
0.815	-0.141	0.341	
0.820	0.304	0.261	
0.825	-0.165	0.187	
0.830	-0.355	0.099	
0.835	-0.002	-0.003	
0.840	-0.037	-0.071	
0.845	-0.336	-0.110	
0.850	-0.068	-0.145	
0.855	0.238	-0.146	
0.860	-0.294	-0.115	
0.865	-0.240	-0.105	
0.870	0.256	-0.105	
0.875	-0.098	-0.077	
0.880	-0.242	-0.058	
0.885	0.275	-0.052	
0.890	0.127	-0.019	
0.895	-0.303	0.011	
0.900	-0.020	0.000	
0.905	0.330	-0.005	
0.910	-0.174	0.014	
0.915	-0.095	0.016	
0.920	0.504	0.020	
0.925	0.033	0.062	
0.930	-0.142	0.091	
0.935	0.402	0.096	
0.940	0.325	0.126	
0.945	-0.170	0.158	
0.950	0.169	0.152	
0.955	0.499	0.151	
0.960	-0.118	0.172	
0.965	-0.045	0.160	
0.970	0.577	0.142	
0.975	0.026	0.159	
0.980	-0.171	0.159	
0.985	0.415	0.135	
0.990	0.311	0.142	
0.995	-0.217	0.158	
1.000	0.044	0.133	
1.005	0.392	0.108	
1.010	-0.168	0.106	
1.015	-0.113	0.083	
1.020	0.490	0.061	
1.025	-0.003	0.079	
1.030	-0.187	0.086	
1.035	0.388	0.075	
1.040	0.368	0.099	
1.045	-0.138	0.139	
1.050	0.223	0.147	
1.055	0.501	0.161	
1.060	-0.132	0.189	
1.065	-0.069	0.175	
1.070	0.486	0.146	
1.075	0.017	0.147	
1.080	-0.219	0.135	
1.085	0.180	0.092	
1.090	0.058	0.064	
1.095	-0.327	0.036	
1.100	-0.112	-0.016	
1.105	0.165	-0.057	
1.110	-0.280	-0.070	
1.115	-0.234	-0.092	
1.120	0.185	-0.112	
1.125	-0.159	-0.102	
1.130	-0.312	-0.099	
1.135	0.096	-0.111	
1.140	0.020	-0.101	
1.145	-0.278	-0.084	
1.150	0.168	-0.077	
1.155	0.658	-0.027	
1.160	0.154	0.079	
1.165	0.287	0.174	
1.170	0.852	0.261	
1.175	0.209	0.358	
1.180	-0.174	0.390	
1.185	0.259	0.339	
1.190	0.094	0.272	
1.195	-0.329	0.194	
1.200	-0.110	0.089	
1.205	0.143	0.002	
1.210	-0.298	-0.047	
1.215	-0.234	-0.094	
1.220	0.217	-0.125	
1.225	-0.171	-0.116	
1.230	-0.330	-0.111	
1.235	0.090	-0.123	
1.240	0.047	-0.110	
1.245	-0.278	-0.088	
1.250	0.067	-0.082	
1.255	0.398	-0.052	
1.260	-0.168	0.005	
1.265	-0.095	0.030	
1.270	0.521	0.045	
1.275	0.067	0.090	
1.280	-0.176	0.118	
1.285	0.400	0.115	
1.290	0.377	0.139	
1.295	-0.161	0.171	
1.300	0.212	0.167	
1.305	0.528	0.171	
1.310	-0.136	0.194	
1.315	-0.075	0.177	
1.320	0.617	0.152	
1.325	0.099	0.169	
1.330	-0.161	0.177	
1.335	0.394	0.156	
1.340	0.337	0.161	
1.345	-0.165	0.176	
1.350	0.119	0.156	
1.355	0.424	0.141	
1.360	-0.156	0.145	
1.365	-0.077	0.121	
1.370	0.484	0.096	
1.375	-0.028	0.105	
1.380	-0.220	0.100	
1.385	0.292	0.071	
1.390	0.255	0.072	
1.395	-0.208	0.087	
1.400	0.120	0.076	
1.405	0.522	0.082	
1.410	-0.112	0.119	
1.415	-0.084	0.125	
1.420	0.478	0.114	
1.425	-0.014	0.127	
1.430	-0.222	0.120	
1.435	0.238	0.085	
1.440	0.181	0.072	
1.445	-0.268	0.068	
1.450	-0.048	0.034	
1.455	0.183	0.004	
1.460	-0.271	-0.010	
1.465	-0.223	-0.042	
1.470	0.229	-0.072	
1.475	-0.173	-0.071	
1.480	-0.358	-0.079	
1.485	0.021	-0.109	
1.490	-0.037	-0.119	
1.495	-0.381	-0.123	
1.500	-0.176	-0.146	
1.505	0.067	-0.162	
1.510	-0.286	-0.155	
1.515	-0.173	-0.154	
1.520	0.495	-0.131	
1.525	0.250	-0.047	
1.530	0.125	0.055	
1.535	0.761	0.153	
1.540	0.617	0.278	
1.545	-0.097	0.375	
1.550	0.042	0.375	
1.555	0.169	0.313	
1.560	-0.318	0.228	
1.565	-0.323	0.108	
1.570	0.003	-0.016	
1.575	-0.222	-0.098	
1.580	-0.356	-0.158	
1.585	-0.025	-0.202	
1.590	-0.063	-0.208	
1.595	-0.370	-0.197	
1.600	-0.127	-0.198	
1.605	0.185	-0.182	
1.610	-0.181	-0.138	
1.615	-0.155	-0.106	
1.620	0.243	-0.082	
1.625	-0.072	-0.043	
1.630	-0.219	-0.022	
1.635	0.284	-0.018	
1.640	0.279	0.017	
1.645	-0.170	0.062	
1.650	0.128	0.075	
1.655	0.560	0.098	
1.660	-0.023	0.148	
1.665	-0.052	0.166	
1.670	0.562	0.165	
1.675	0.201	0.192	
1.680	-0.086	0.211	
1.685	0.411	0.201	
1.690	0.343	0.209	
1.695	-0.121	0.220	
1.700	0.204	0.198	
1.705	0.537	0.189	
1.710	-0.097	0.205	
1.715	-0.109	0.185	
1.720	0.479	0.149	
1.725	0.046	0.145	
1.730	-0.210	0.133	
1.735	0.244	0.097	
1.740	0.214	0.084	
1.745	-0.199	0.084	
1.750	0.047	0.062	
1.755	0.424	0.054	
1.760	-0.103	0.077	
1.765	-0.084	0.081	
1.770	0.449	0.075	
1.775	0.124	0.102	
1.780	-0.066	0.126	
1.785	0.537	0.138	
1.790	0.403	0.184	
1.795	-0.147	0.228	
1.800	0.131	0.219	
1.805	0.386	0.197	
1.810	-0.142	0.185	
1.815	-0.122	0.144	
1.820	0.278	0.092	
1.825	-0.104	0.065	
1.830	-0.312	0.028	
1.835	0.061	-0.026	
1.840	0.061	-0.053	
1.845	-0.271	-0.061	
1.850	-0.054	-0.079	
1.855	0.181	-0.082	
1.860	-0.266	-0.066	
1.865	-0.272	-0.075	
1.870	0.085	-0.099	
1.875	-0.147	-0.104	
1.880	-0.239	-0.108	
1.885	0.345	-0.103	
1.890	0.603	-0.033	
1.895	0.267	0.092	
1.900	0.811	0.226	
1.905	1.147	0.390	
1.910	0.371	0.559	
1.915	0.102	0.631	
1.920	0.405	0.595	
1.925	-0.101	0.505	
1.930	-0.310	0.363	
1.935	-0.048	0.190	
1.940	-0.116	0.046	
1.945	-0.420	-0.066	
1.950	-0.208	-0.162	
1.955	0.067	-0.215	
1.960	-0.301	-0.219	
1.965	-0.271	-0.218	
1.970	0.088	-0.212	
1.975	-0.136	-0.180	
1.980	-0.297	-0.154	
1.985	0.142	-0.139	
1.990	0.198	-0.098	
1.995	-0.208	-0.044	
2.000	0.026	-0.019	
2.005	0.345	0.006	
2.010	-0.113	0.045	
2.015	-0.072	0.058	
2.020	0.464	0.063	
2.025	0.081	0.097	
2.030	-0.121	0.119	
2.035	0.394	0.119	
2.040	0.336	0.143	
2.045	-0.139	0.171	
2.050	0.189	0.165	
2.055	0.579	0.169	
2.060	-0.006	0.202	
2.065	0.009	0.207	
2.070	0.571	0.198	
2.075	0.148	0.217	
2.080	-0.145	0.220	
2.085	0.290	0.187	
2.090	0.252	0.168	
2.095	-0.203	0.155	
2.100	-0.026	0.112	
2.105	0.279	0.071	
2.110	-0.184	0.054	
2.115	-0.155	0.024	
2.120	0.377	-0.000	
2.125	-0.006	0.015	
2.130	-0.194	0.028	
2.135	0.285	0.024	
2.140	0.314	0.049	
2.145	-0.136	0.089	
2.150	0.154	0.101	
2.155	0.452	0.117	
2.160	-0.106	0.147	
2.165	-0.083	0.142	
2.170	0.398	0.119	
2.175	0.004	0.119	
2.180	-0.174	0.108	
2.185	0.275	0.079	
2.190	0.186	0.076	
2.195	-0.271	0.078	
2.200	-0.086	0.044	
2.205	0.160	0.007	
2.210	-0.248	-0.014	
2.215	-0.246	-0.048	
2.220	0.094	-0.086	
2.225	-0.179	-0.100	
2.230	-0.329	-0.115	
2.235	-0.026	-0.141	
2.240	-0.069	-0.149	
2.245	-0.384	-0.151	
2.250	-0.115	-0.167	
2.255	0.435	-0.153	
2.260	0.142	-0.076	
2.265	0.406	0.027	
2.270	1.126	0.169	
2.275	0.707	0.363	
2.280	0.192	0.517	
2.285	0.528	0.573	
2.290	0.269	0.564	
2.295	-0.321	0.490	
2.300	-0.236	0.335	
2.305	-0.054	0.158	
2.310	-0.361	0.009	
2.315	-0.358	-0.118	
2.320	0.001	-0.208	
2.325	-0.219	-0.241	
2.330	-0.376	-0.250	
2.335	-0.022	-0.254	
2.340	0.024	-0.227	
2.345	-0.313	-0.186	
2.350	-0.112	-0.164	
2.355	0.162	-0.140	
2.360	-0.229	-0.103	
2.365	-0.207	-0.090	
2.370	0.267	-0.084	
2.375	-0.020	-0.051	
2.380	-0.184	-0.024	
2.385	0.324	-0.009	
2.390	0.269	0.034	
2.395	-0.190	0.080	
2.400	0.056	0.085	
2.405	0.467	0.090	
2.410	-0.057	0.119	
2.415	-0.063	0.124	
2.420	0.482	0.118	
2.425	0.116	0.140	
2.430	-0.115	0.153	
2.435	0.389	0.144	
2.440	0.357	0.160	
2.445	-0.161	0.182	
2.450	0.039	0.162	
2.455	0.415	0.138	
2.460	-0.165	0.133	
2.465	-0.179	0.102	
2.470	0.290	0.057	
2.475	-0.014	0.042	
2.480	-0.211	0.030	
2.485	0.214	0.008	
2.490	0.261	0.017	
2.495	-0.155	0.046	
2.500	0.157	0.056	
2.505	0.505	0.082	
2.510	-0.061	0.130	
2.515	-0.025	0.147	
2.520	0.547	0.148	
2.525	0.114	0.176	
2.530	-0.127	0.187	
2.535	0.435	0.171	
2.540	0.476	0.188	
2.545	-0.071	0.223	
2.550	0.318	0.229	
2.555	0.661	0.246	
2.560	-0.017	0.284	
2.565	-0.057	0.277	
2.570	0.446	0.236	
2.575	0.029	0.213	
2.580	-0.243	0.174	
2.585	0.107	0.107	
2.590	0.076	0.056	
2.595	-0.309	0.018	
2.600	-0.162	-0.036	
2.605	0.101	-0.081	
2.610	-0.280	-0.099	
2.615	-0.284	-0.124	
2.620	0.185	-0.144	
2.625	-0.005	-0.124	
2.630	-0.095	-0.087	
2.635	0.615	-0.034	
2.640	0.707	0.084	
2.645	0.056	0.222	
2.650	0.258	0.299	
2.655	0.429	0.328	
2.660	-0.254	0.321	
2.665	-0.297	0.241	
2.670	0.015	0.119	
2.675	-0.245	0.014	
2.680	-0.394	-0.081	
2.685	-0.064	-0.163	
2.690	-0.071	-0.201	
2.695	-0.398	-0.210	
2.700	-0.185	-0.224	
2.705	0.064	-0.223	
2.710	-0.323	-0.198	
2.715	-0.304	-0.190	
2.720	0.084	-0.190	
2.725	-0.159	-0.169	
2.730	-0.312	-0.153	
2.735	0.020	-0.151	
2.740	-0.008	-0.136	
2.745	-0.336	-0.119	
2.750	-0.090	-0.124	
2.755	0.302	-0.113	
2.760	-0.174	-0.072	
2.765	-0.153	-0.047	
2.770	0.368	-0.032	
2.775	0.024	0.010	
2.780	-0.168	0.040	
2.785	0.302	0.047	
2.790	0.279	0.075	
2.795	-0.219	0.104	
2.800	0.020	0.093	
2.805	0.382	0.080	
2.810	-0.187	0.086	
2.815	-0.211	0.064	
2.820	0.227	0.024	
2.825	-0.077	0.007	
2.830	-0.245	-0.010	
2.835	0.165	-0.035	
2.840	0.146	-0.030	
2.845	-0.266	-0.014	
2.850	-0.069	-0.024	
2.855	0.255	-0.031	
2.860	-0.220	-0.019	
2.865	-0.200	-0.027	
2.870	0.310	-0.041	
2.875	-0.034	-0.022	
2.880	-0.231	-0.008	
2.885	0.197	-0.014	
2.890	0.272	0.006	
2.895	-0.245	0.038	
2.900	0.020	0.037	
2.905	0.369	0.037	
2.910	-0.173	0.058	
2.915	-0.173	0.050	
2.920	0.351	0.030	
2.925	-0.080	0.035	
2.930	-0.291	0.026	
2.935	0.087	-0.009	
2.940	0.085	-0.026	
2.945	-0.338	-0.034	
2.950	-0.161	-0.066	
2.955	0.076	-0.096	
2.960	-0.312	-0.108	
2.965	-0.277	-0.132	
2.970	0.137	-0.153	
2.975	-0.150	-0.142	
2.980	-0.346	-0.134	
2.985	0.113	-0.139	
2.990	0.159	-0.114	
2.995	-0.220	-0.071	
3.000	0.142	-0.043	
3.005	0.660	0.012	
3.010	0.042	0.106	
3.015	0.081	0.171	
3.020	0.666	0.211	
3.025	0.099	0.262	
3.030	-0.258	0.266	
3.035	0.018	0.201	
3.040	-0.005	0.121	
3.045	-0.346	0.044	
3.050	-0.126	-0.040	
3.055	0.192	-0.092	
3.060	-0.258	-0.101	
3.065	-0.239	-0.113	
3.070	0.299	-0.118	
3.075	-0.032	-0.084	
3.080	-0.223	-0.051	
3.085	0.337	-0.032	
3.090	0.356	0.021	
3.095	-0.193	0.082	
3.100	0.136	0.102	
3.105	0.621	0.125	
3.110	0.036	0.179	
3.115	0.044	0.206	
3.120	0.762	0.223	
3.125	0.386	0.280	
3.130	0.006	0.327	
3.135	0.573	0.335	
3.140	0.522	0.354	
3.145	-0.077	0.369	
3.150	0.281	0.339	
3.155	0.687	0.315	
3.160	0.039	0.324	
3.165	-0.031	0.302	
3.170	0.464	0.256	
3.175	0.024	0.229	
3.180	-0.234	0.186	
3.185	0.232	0.121	
3.190	0.230	0.088	
3.195	-0.245	0.076	
3.200	-0.023	0.043	
3.205	0.327	0.021	
3.210	-0.232	0.024	
3.215	-0.220	0.005	
3.220	0.250	-0.025	
3.225	-0.113	-0.027	
3.230	-0.315	-0.037	
3.235	0.108	-0.064	
3.240	0.111	-0.065	
3.245	-0.301	-0.052	
3.250	-0.106	-0.064	
3.255	0.259	-0.069	
3.260	-0.153	-0.047	
3.265	-0.142	-0.036	
3.270	0.380	-0.027	
3.275	-0.023	0.010	
3.280	-0.243	0.031	
3.285	0.206	0.021	
3.290	0.221	0.030	
3.295	-0.242	0.048	
3.300	-0.043	0.034	
3.305	0.324	0.021	
3.310	-0.219	0.028	
3.315	-0.266	0.009	
3.320	0.152	-0.030	
3.325	-0.139	-0.048	
3.330	-0.317	-0.068	
3.335	0.081	-0.098	
3.340	0.081	-0.098	
3.345	-0.327	-0.083	
3.350	-0.177	-0.096	
3.355	0.076	-0.112	
3.360	-0.286	-0.114	
3.365	-0.219	-0.127	
3.370	0.432	-0.123	
3.375	0.181	-0.060	
3.380	-0.022	0.017	
3.385	0.582	0.085	
3.390	0.476	0.178	
3.395	-0.188	0.253	
3.400	-0.084	0.243	
3.405	0.145	0.184	
3.410	-0.324	0.116	
3.415	-0.318	0.023	
3.420	0.088	-0.067	
3.425	-0.177	-0.114	
3.430	-0.350	-0.144	
3.435	0.020	-0.172	
3.440	0.029	-0.167	
3.445	-0.355	-0.147	
3.450	-0.167	-0.149	
3.455	0.145	-0.147	
3.460	-0.275	-0.126	
3.465	-0.257	-0.123	
3.470	0.296	-0.122	
3.475	-0.113	-0.088	
3.480	-0.329	-0.068	
3.485	0.091	-0.076	
3.490	0.192	-0.064	
3.495	-0.228	-0.035	
3.500	0.013	-0.026	
3.505	0.447	-0.005	
3.510	-0.148	0.041	
3.515	-0.145	0.056	
3.520	0.524	0.057	
3.525	0.139	0.095	
3.530	-0.185	0.125	
3.535	0.293	0.119	
3.540	0.284	0.126	
3.545	-0.203	0.136	
3.550	0.061	0.113	
3.555	0.489	0.100	
3.560	-0.112	0.118	
3.565	-0.164	0.109	
3.570	0.362	0.081	
3.575	-0.006	0.078	
3.580	-0.246	0.067	
3.585	0.191	0.035	
3.590	0.223	0.029	
3.595	-0.239	0.039	
3.600	0.003	0.025	
3.605	0.449	0.024	
3.610	-0.132	0.054	
3.615	-0.121	0.062	
3.620	0.484	0.060	
3.625	0.033	0.088	
3.630	-0.197	0.102	
3.635	0.334	0.089	
3.640	0.363	0.104	
3.645	-0.190	0.133	
3.650	0.027	0.123	
3.655	0.457	0.110	
3.660	-0.107	0.122	
3.665	-0.135	0.110	
3.670	0.415	0.086	
3.675	0.036	0.092	
3.680	-0.271	0.088	
3.685	0.108	0.051	
3.690	0.076	0.025	
3.695	-0.332	0.004	
3.700	-0.153	-0.041	
3.705	0.189	-0.076	
3.710	-0.255	-0.081	
3.715	-0.240	-0.094	
3.720	0.209	-0.108	
3.725	-0.106	-0.091	
3.730	-0.304	-0.080	
3.735	0.188	-0.084	
3.740	0.343	-0.052	
3.745	-0.097	0.010	
3.750	0.363	0.062	
3.755	0.817	0.143	
3.760	0.162	0.256	
3.765	0.091	0.321	
3.770	0.567	0.336	
3.775	-0.009	0.337	
3.780	-0.284	0.288	
3.785	0.007	0.184	
3.790	-0.046	0.085	
3.795	-0.376	-0.001	
3.800	-0.159	-0.087	
3.805	0.209	-0.136	
3.810	-0.266	-0.135	
3.815	-0.281	-0.138	
3.820	0.181	-0.143	
3.825	-0.097	-0.120	
3.830	-0.274	-0.100	
3.835	0.177	-0.093	
3.840	0.240	-0.058	
3.845	-0.219	-0.010	
3.850	0.042	0.009	
3.855	0.434	0.030	
3.860	-0.141	0.070	
3.865	-0.116	0.079	
3.870	0.479	0.073	
3.875	0.067	0.099	
3.880	-0.219	0.112	
3.885	0.357	0.097	
3.890	0.440	0.115	
3.895	-0.126	0.153	
3.900	0.134	0.159	
3.905	0.562	0.165	
3.910	-0.071	0.192	
3.915	-0.083	0.186	
3.920	0.516	0.161	
3.925	0.119	0.169	
3.930	-0.202	0.167	
3.935	0.266	0.134	
3.940	0.282	0.121	
3.945	-0.242	0.120	
3.950	-0.037	0.086	
3.955	0.347	0.055	
3.960	-0.167	0.052	
3.965	-0.203	0.032	
3.970	0.327	0.005	
3.975	-0.025	0.011	
3.980	-0.242	0.013	
3.985	0.162	-0.004	
3.990	0.273	0.004	
3.995	-0.202	0.031	
4.000	0.012	0.033	
4.005	0.388	0.038	
4.010	-0.130	0.063	
4.015	-0.124	0.064	
4.020	0.463	0.057	
4.025	0.088	0.084	
4.030	-0.196	0.102	
4.035	0.204	0.088	
4.040	0.214	0.084	
4.045	-0.274	0.083	
4.050	-0.113	0.047	
4.055	0.223	0.008	
4.060	-0.232	-0.009	
4.065	-0.292	-0.040	
4.070	0.130	-0.079	
4.075	-0.110	-0.091	
4.080	-0.313	-0.098	
4.085	0.047	-0.116	
4.090	0.116	-0.108	
4.095	-0.294	-0.085	
4.100	-0.122	-0.085	
4.105	0.233	-0.084	
4.110	-0.246	-0.063	
4.115	-0.240	-0.064	
4.120	0.455	-0.065	
4.125	0.287	-0.010	
4.130	0.026	0.068	
4.135	0.684	0.141	
4.140	0.637	0.244	
4.145	-0.164	0.333	
4.150	-0.066	0.326	
4.155	0.263	0.261	
4.160	-0.249	0.191	
4.165	-0.309	0.096	
4.170	0.111	-0.004	
4.175	-0.181	-0.064	
4.180	-0.417	-0.113	
4.185	-0.104	-0.168	
4.190	-0.074	-0.196	
4.195	-0.408	-0.204	
4.200	-0.258	-0.223	
4.205	0.010	-0.234	
4.210	-0.318	-0.222	
4.215	-0.324	-0.218	
4.220	0.101	-0.217	
4.225	-0.095	-0.186	
4.230	-0.278	-0.153	
4.235	0.128	-0.133	
4.240	0.249	-0.088	
4.245	-0.202	-0.030	
4.250	0.003	-0.003	
4.255	0.479	0.024	
4.260	-0.064	0.074	
4.265	-0.112	0.096	
4.270	0.417	0.095	
4.275	0.134	0.117	
4.280	-0.170	0.129	
4.285	0.307	0.117	
4.290	0.426	0.129	
4.295	-0.122	0.159	
4.300	0.050	0.155	
4.305	0.444	0.144	
4.310	-0.057	0.153	
4.315	-0.109	0.139	
4.320	0.411	0.113	
4.325	0.099	0.117	
4.330	-0.217	0.115	
4.335	0.093	0.082	
4.340	0.195	0.058	
4.345	-0.216	0.048	
4.350	-0.017	0.022	
4.355	0.427	0.014	
4.360	-0.072	0.043	
4.365	-0.112	0.057	
4.370	0.438	0.060	
4.375	0.162	0.093	
4.380	-0.126	0.121	
4.385	0.363	0.126	
4.390	0.394	0.151	
4.395	-0.144	0.181	
4.400	0.044	0.170	
4.405	0.435	0.151	
4.410	-0.118	0.150	
4.415	-0.184	0.123	
4.420	0.285	0.077	
4.425	-0.003	0.059	
4.430	-0.263	0.039	
4.435	0.059	0.001	
4.440	0.093	-0.021	
4.445	-0.292	-0.030	
4.450	-0.150	-0.058	
4.455	0.192	-0.080	
4.460	-0.208	-0.075	
4.465	-0.248	-0.080	
4.470	0.186	-0.092	
4.475	-0.080	-0.079	
4.480	-0.284	-0.069	
4.485	0.157	-0.075	
4.490	0.409	-0.043	
4.495	-0.043	0.023	
4.500	0.394	0.085	
4.505	0.926	0.176	
4.510	0.351	0.309	
4.515	0.131	0.398	
4.520	0.536	0.421	
4.525	0.070	0.414	
4.530	-0.265	0.353	
4.535	0.018	0.237	
4.540	0.070	0.129	
4.545	-0.344	0.044	
4.550	-0.196	-0.044	
4.555	0.093	-0.109	
4.560	-0.252	-0.132	
4.565	-0.263	-0.151	
4.570	0.204	-0.159	
4.575	-0.078	-0.130	
4.580	-0.306	-0.104	
4.585	0.044	-0.102	
4.590	0.195	-0.083	
4.595	-0.214	-0.048	
4.600	-0.046	-0.035	
4.605	0.437	-0.016	
4.610	-0.075	0.031	
4.615	-0.110	0.056	
4.620	0.458	0.066	
4.625	0.206	0.105	
4.630	-0.112	0.140	
4.635	0.334	0.146	
4.640	0.376	0.165	
4.645	-0.124	0.188	
4.650	0.091	0.175	
4.655	0.560	0.165	
4.660	0.001	0.185	
4.665	-0.060	0.184	
4.670	0.560	0.170	
4.675	0.272	0.193	
4.680	-0.119	0.215	
4.685	0.282	0.200	
4.690	0.343	0.192	
4.695	-0.197	0.189	
4.700	-0.049	0.147	
4.705	0.249	0.098	
4.710	-0.185	0.067	
4.715	-0.211	0.025	
4.720	0.281	-0.016	
4.725	0.078	-0.013	
4.730	-0.190	0.002	
4.735	0.227	0.006	
4.740	0.340	0.034	
4.745	-0.174	0.076	
4.750	0.006	0.082	
4.755	0.501	0.086	
4.760	0.013	0.119	
4.765	-0.046	0.135	
4.770	0.470	0.137	
4.775	0.105	0.158	
4.780	-0.208	0.161	
4.785	0.157	0.126	
4.790	0.211	0.100	
4.795	-0.271	0.083	
4.800	-0.167	0.036	
4.805	0.163	-0.014	
4.810	-0.222	-0.039	
4.815	-0.286	-0.070	
4.820	0.082	-0.105	
4.825	-0.119	-0.114	
4.830	-0.326	-0.120	
4.835	-0.006	-0.136	
4.840	0.087	-0.131	
4.845	-0.317	-0.111	
4.850	-0.187	-0.115	
4.855	0.128	-0.121	
4.860	-0.164	-0.106	
4.865	-0.089	-0.093	
4.870	0.693	-0.053	
4.875	0.692	0.069	
4.880	0.327	0.226	
4.885	0.782	0.360	
4.890	0.750	0.482	
4.895	-0.077	0.554	
4.900	-0.035	0.513	
4.905	0.226	0.402	
4.910	-0.249	0.281	
4.915	-0.336	0.141	
4.920	-0.058	0.002	
4.925	-0.214	-0.098	
4.930	-0.428	-0.172	
4.935	-0.138	-0.232	
4.940	-0.057	-0.253	
4.945	-0.344	-0.245	
4.950	-0.194	-0.239	
4.955	0.120	-0.220	
4.960	-0.208	-0.178	
4.965	-0.232	-0.148	
4.970	0.247	-0.126	
4.975	0.056	-0.077	
4.980	-0.197	-0.032	
4.985	0.211	-0.009	
4.990	0.351	0.030	
