Vernier Format 2
ecg2.txt 10/17/2025 10:16:58
Run 1
Time	Potential	EKG	
0.490	0.203	0.051	
0.495	-0.499	0.073	
0.500	0.178	0.042	
0.505	0.616	0.041	
0.510	-0.399	0.080	
0.515	-0.191	0.067	
0.520	0.767	0.047	
0.525	-0.207	0.081	
0.530	-0.441	0.079	
0.535	0.555	0.039	
0.540	0.190	0.051	
0.545	-0.491	0.069	
0.550	0.198	0.037	
0.555	0.622	0.039	
0.560	-0.399	0.081	
0.565	-0.203	0.069	
0.570	0.736	0.047	
0.575	-0.183	0.078	
0.580	-0.407	0.077	
0.585	0.565	0.042	
0.590	0.201	0.060	
0.595	-0.467	0.081	
0.600	0.229	0.053	
0.605	0.675	0.060	
0.610	-0.360	0.109	
0.615	-0.188	0.102	
0.620	0.716	0.079	
0.625	-0.201	0.101	
0.630	-0.441	0.088	
0.635	0.436	0.035	
0.640	0.090	0.027	
0.645	-0.529	0.022	
0.650	0.032	-0.028	
0.655	0.471	-0.047	
0.660	-0.448	-0.023	
0.665	-0.282	-0.040	
0.670	0.540	-0.063	
0.675	-0.258	-0.037	
0.680	-0.477	-0.039	
0.685	0.390	-0.070	
0.690	0.055	-0.056	
0.695	-0.540	-0.041	
0.700	-0.032	-0.075	
0.705	0.352	-0.089	
0.710	-0.474	-0.070	
0.715	-0.305	-0.090	
0.720	0.556	-0.107	
0.725	-0.197	-0.068	
0.730	-0.415	-0.048	
0.735	0.436	-0.056	
0.740	0.084	-0.025	
0.745	-0.537	-0.002	
0.750	-0.024	-0.037	
0.755	0.469	-0.053	
0.760	-0.378	-0.026	
0.765	-0.194	-0.030	
0.770	0.738	-0.028	
0.775	-0.082	0.034	
0.780	-0.314	0.070	
0.785	0.721	0.075	
0.790	0.472	0.138	
0.795	-0.311	0.206	
0.800	0.422	0.214	
0.805	0.899	0.244	
0.810	-0.178	0.308	
0.815	0.024	0.309	
0.820	1.064	0.296	
0.825	0.223	0.344	
0.830	-0.159	0.367	
0.835	1.046	0.354	
0.840	0.905	0.413	
0.845	-0.011	0.498	
0.850	1.076	0.538	
0.855	1.719	0.636	
0.860	0.666	0.806	
0.865	1.059	0.931	
0.870	2.160	1.048	
0.875	1.302	1.221	
0.880	0.803	1.337	
0.885	1.971	1.373	
0.890	1.727	1.436	
0.895	0.649	1.482	
0.900	1.526	1.441	
0.905	1.938	1.415	
0.910	0.640	1.420	
0.915	0.751	1.344	
0.920	1.630	1.232	
0.925	0.620	1.163	
0.930	-0.023	1.046	
0.935	1.009	0.869	
0.940	0.643	0.743	
0.945	-0.313	0.635	
0.950	0.204	0.475	
0.955	0.607	0.341	
0.960	-0.387	0.260	
0.965	-0.325	0.149	
0.970	0.431	0.039	
0.975	-0.262	-0.009	
0.980	-0.547	-0.061	
0.985	0.197	-0.129	
0.990	0.047	-0.143	
0.995	-0.566	-0.137	
1.000	-0.104	-0.163	
1.005	0.415	-0.162	
1.010	-0.445	-0.119	
1.015	-0.346	-0.114	
1.020	0.540	-0.118	
1.025	-0.197	-0.073	
1.030	-0.517	-0.055	
1.035	0.337	-0.077	
1.040	0.113	-0.061	
1.045	-0.611	-0.044	
1.050	-0.174	-0.087	
1.055	0.296	-0.123	
1.060	-0.567	-0.124	
1.065	-0.515	-0.165	
1.070	0.241	-0.217	
1.075	-0.352	-0.220	
1.080	-0.678	-0.234	
1.085	0.059	-0.274	
1.090	-0.026	-0.270	
1.095	-0.651	-0.248	
1.100	-0.148	-0.259	
1.105	0.486	-0.238	
1.110	-0.496	-0.169	
1.115	-0.445	-0.147	
1.120	0.448	-0.153	
1.125	-0.300	-0.120	
1.130	-0.683	-0.121	
1.135	0.117	-0.170	
1.140	-0.032	-0.185	
1.145	-0.781	-0.192	
1.150	-0.328	-0.248	
1.155	0.175	-0.289	
1.160	-0.701	-0.286	
1.165	-0.668	-0.320	
1.170	0.108	-0.366	
1.175	-0.477	-0.364	
1.180	-0.869	-0.375	
1.185	-0.079	-0.417	
1.190	-0.055	-0.411	
1.195	-0.770	-0.376	
1.200	-0.259	-0.375	
1.205	0.534	-0.340	
1.210	-0.474	-0.245	
1.215	-0.387	-0.190	
1.220	0.968	-0.141	
1.225	0.122	-0.013	
1.230	-0.439	0.087	
1.235	0.655	0.116	
1.240	0.521	0.173	
1.245	-0.524	0.223	
1.250	0.171	0.190	
1.255	1.322	0.192	
1.260	0.012	0.287	
1.265	0.267	0.356	
1.270	1.963	0.439	
1.275	1.085	0.643	
1.280	0.125	0.821	
1.285	1.672	0.896	
1.290	1.564	0.999	
1.295	-0.107	1.083	
1.300	0.674	1.017	
1.305	1.500	0.924	
1.310	-0.149	0.870	
1.315	-0.241	0.727	
1.320	1.034	0.541	
1.325	-0.034	0.433	
1.330	-0.622	0.315	
1.335	0.346	0.156	
1.340	0.322	0.068	
1.345	-0.698	0.025	
1.350	-0.252	-0.062	
1.355	0.549	-0.123	
1.360	-0.572	-0.118	
1.365	-0.605	-0.149	
1.370	0.462	-0.198	
1.375	-0.293	-0.184	
1.380	-0.817	-0.187	
1.385	0.035	-0.241	
1.390	0.078	-0.254	
1.395	-0.829	-0.243	
1.400	-0.380	-0.283	
1.405	0.360	-0.307	
1.410	-0.665	-0.278	
1.415	-0.721	-0.290	
1.420	0.255	-0.328	
1.425	-0.383	-0.313	
1.430	-0.918	-0.314	
1.435	-0.102	-0.364	
1.440	-0.006	-0.373	
1.445	-0.878	-0.355	
1.450	-0.418	-0.381	
1.455	0.399	-0.384	
1.460	-0.662	-0.328	
1.465	-0.743	-0.316	
1.470	0.291	-0.338	
1.475	-0.358	-0.310	
1.480	-0.901	-0.301	
1.485	0.014	-0.339	
1.490	0.290	-0.323	
1.495	-0.707	-0.260	
1.500	-0.142	-0.240	
1.505	1.154	-0.178	
1.510	-0.241	-0.026	
1.515	-0.253	0.073	
1.520	1.489	0.142	
1.525	0.677	0.307	
1.530	-0.325	0.448	
1.535	1.136	0.488	
1.540	1.300	0.567	
1.545	-0.352	0.658	
1.550	0.232	0.619	
1.555	1.410	0.556	
1.560	-0.230	0.553	
1.565	-0.381	0.475	
1.570	1.046	0.352	
1.575	0.097	0.310	
1.580	-0.657	0.259	
1.585	0.351	0.146	
1.590	0.477	0.088	
1.595	-0.695	0.071	
1.600	-0.281	-0.006	
1.605	0.681	-0.069	
1.610	-0.534	-0.062	
1.615	-0.645	-0.094	
1.620	0.460	-0.156	
1.625	-0.259	-0.157	
1.630	-0.842	-0.170	
1.635	-0.027	-0.236	
1.640	0.114	-0.261	
1.645	-0.837	-0.254	
1.650	-0.433	-0.296	
1.655	0.354	-0.324	
1.660	-0.680	-0.297	
1.665	-0.790	-0.312	
1.670	0.107	-0.361	
1.675	-0.445	-0.365	
1.680	-0.993	-0.382	
1.685	-0.239	-0.443	
1.690	-0.142	-0.466	
1.695	-0.962	-0.459	
1.700	-0.573	-0.493	
1.705	0.030	-0.515	
1.710	-0.799	-0.491	
1.715	-0.900	-0.502	
1.720	-0.095	-0.539	
1.725	-0.482	-0.531	
1.730	-0.954	-0.521	
1.735	-0.217	-0.541	
1.740	-0.134	-0.521	
1.745	-0.924	-0.480	
1.750	-0.566	-0.489	
1.755	-0.015	-0.498	
1.760	-0.753	-0.473	
1.765	-0.813	-0.482	
1.770	-0.073	-0.510	
1.775	-0.451	-0.495	
1.780	-0.907	-0.483	
1.785	-0.250	-0.504	
1.790	-0.175	-0.494	
1.795	-0.816	-0.464	
1.800	-0.471	-0.468	
1.805	-0.003	-0.465	
1.810	-0.654	-0.430	
1.815	-0.677	-0.425	
1.820	-0.038	-0.439	
1.825	-0.406	-0.418	
1.830	-0.761	-0.405	
1.835	-0.198	-0.422	
1.840	-0.165	-0.413	
1.845	-0.706	-0.390	
1.850	-0.389	-0.397	
1.855	0.049	-0.393	
1.860	-0.558	-0.358	
1.865	-0.575	-0.351	
1.870	0.003	-0.361	
1.875	-0.380	-0.343	
1.880	-0.709	-0.339	
1.885	-0.207	-0.366	
1.890	-0.217	-0.374	
1.895	-0.712	-0.371	
1.900	-0.428	-0.397	
1.905	-0.139	-0.415	
1.910	-0.656	-0.410	
1.915	-0.669	-0.430	
1.920	-0.207	-0.462	
1.925	-0.515	-0.466	
1.930	-0.782	-0.475	
1.935	-0.314	-0.503	
1.940	-0.296	-0.502	
1.945	-0.721	-0.484	
1.950	-0.410	-0.485	
1.955	-0.046	-0.469	
1.960	-0.517	-0.422	
1.965	-0.480	-0.393	
1.970	0.152	-0.367	
1.975	-0.223	-0.305	
1.980	-0.453	-0.253	
1.985	0.242	-0.221	
1.990	0.277	-0.151	
1.995	-0.332	-0.067	
2.000	0.145	-0.024	
2.005	0.724	0.032	
2.010	-0.113	0.123	
2.015	-0.075	0.164	
2.020	0.904	0.184	
2.025	0.427	0.259	
2.030	-0.067	0.326	
2.035	0.901	0.354	
2.040	0.991	0.428	
2.045	0.203	0.528	
2.050	0.825	0.582	
2.055	1.427	0.653	
2.060	0.619	0.765	
2.065	0.672	0.833	
2.070	1.593	0.877	
2.075	1.119	0.966	
2.080	0.590	1.036	
2.085	1.494	1.054	
2.090	1.524	1.104	
2.095	0.620	1.163	
2.100	1.104	1.156	
2.105	1.558	1.141	
2.110	0.620	1.147	
2.115	0.488	1.090	
2.120	1.247	0.992	
2.125	0.594	0.925	
2.130	-0.096	0.830	
2.135	0.622	0.677	
2.140	0.541	0.555	
2.145	-0.253	0.459	
2.150	0.032	0.331	
2.155	0.454	0.219	
2.160	-0.264	0.154	
2.165	-0.267	0.079	
2.170	0.390	0.008	
2.175	-0.096	-0.009	
2.180	-0.372	-0.024	
2.185	0.242	-0.054	
2.190	0.264	-0.042	
2.195	-0.349	-0.009	
2.200	-0.047	-0.013	
2.205	0.469	-0.011	
2.210	-0.206	0.023	
2.215	-0.148	0.032	
2.220	0.697	0.039	
2.225	0.215	0.103	
2.230	-0.242	0.156	
2.235	0.349	0.157	
2.240	0.277	0.162	
2.245	-0.337	0.161	
2.250	-0.047	0.110	
2.255	0.451	0.066	
2.260	-0.247	0.060	
2.265	-0.276	0.031	
2.270	0.329	-0.010	
2.275	-0.140	-0.018	
2.280	-0.422	-0.035	
2.285	0.067	-0.080	
2.290	0.049	-0.098	
2.295	-0.441	-0.102	
2.300	-0.204	-0.132	
2.305	0.101	-0.158	
2.310	-0.410	-0.160	
2.315	-0.428	-0.185	
2.320	0.000	-0.221	
2.325	-0.326	-0.233	
2.330	-0.566	-0.252	
2.335	-0.159	-0.290	
2.340	-0.157	-0.303	
2.345	-0.549	-0.300	
2.350	-0.297	-0.315	
2.355	0.024	-0.316	
2.360	-0.404	-0.288	
2.365	-0.361	-0.274	
2.370	0.250	-0.257	
2.375	-0.076	-0.198	
2.380	-0.290	-0.142	
2.385	0.454	-0.097	
2.390	0.582	-0.002	
2.395	-0.063	0.117	
2.400	0.537	0.200	
2.405	1.128	0.302	
2.410	0.476	0.448	
2.415	0.565	0.559	
2.420	1.466	0.652	
2.425	1.119	0.790	
2.430	0.706	0.916	
2.435	1.593	0.999	
2.440	1.727	1.115	
2.445	0.997	1.245	
2.450	1.531	1.321	
2.455	2.133	1.401	
2.460	1.433	1.515	
2.465	1.439	1.588	
2.470	2.352	1.639	
2.475	2.015	1.738	
2.480	1.502	1.829	
2.485	2.328	1.876	
2.490	2.425	1.948	
2.495	1.599	2.029	
2.500	2.014	2.047	
2.505	2.537	2.055	
2.510	1.716	2.085	
2.515	1.572	2.064	
2.520	2.360	2.005	
2.525	1.924	1.985	
2.530	1.299	1.956	
2.535	2.031	1.882	
2.540	2.082	1.842	
2.545	1.191	1.823	
2.550	1.555	1.755	
2.555	2.052	1.691	
2.560	1.216	1.664	
2.565	1.043	1.599	
2.570	1.837	1.509	
2.575	1.357	1.466	
2.580	0.677	1.416	
2.585	1.419	1.320	
2.590	1.431	1.258	
2.595	0.460	1.214	
2.600	0.735	1.111	
2.605	1.192	0.999	
2.610	0.308	0.918	
2.615	0.059	0.795	
2.620	0.768	0.643	
2.625	0.245	0.534	
2.630	-0.256	0.428	
2.635	0.224	0.295	
2.640	0.227	0.195	
2.645	-0.387	0.123	
2.650	-0.233	0.029	
2.655	0.082	-0.058	
2.660	-0.406	-0.112	
2.665	-0.506	-0.175	
2.670	-0.111	-0.244	
2.675	-0.349	-0.283	
2.680	-0.674	-0.318	
2.685	-0.320	-0.370	
2.690	-0.276	-0.400	
2.695	-0.685	-0.413	
2.700	-0.489	-0.442	
2.705	-0.197	-0.460	
2.710	-0.596	-0.453	
2.715	-0.700	-0.462	
2.720	-0.317	-0.488	
2.725	-0.531	-0.496	
2.730	-0.819	-0.511	
2.735	-0.419	-0.543	
2.740	-0.337	-0.550	
2.745	-0.743	-0.537	
2.750	-0.543	-0.541	
2.755	-0.224	-0.537	
2.760	-0.593	-0.510	
2.765	-0.665	-0.498	
2.770	-0.235	-0.499	
2.775	-0.406	-0.479	
2.780	-0.692	-0.461	
2.785	-0.281	-0.463	
2.790	-0.169	-0.444	
2.795	-0.581	-0.408	
2.800	-0.380	-0.394	
2.805	0.015	-0.375	
2.810	-0.393	-0.331	
2.815	-0.454	-0.305	
2.820	0.137	-0.290	
2.825	-0.099	-0.241	
2.830	-0.427	-0.196	
2.835	0.061	-0.178	
2.840	0.282	-0.138	
2.845	-0.343	-0.080	
2.850	-0.125	-0.061	
2.855	0.498	-0.044	
2.860	-0.166	0.004	
2.865	-0.274	0.022	
2.870	0.471	0.016	
2.875	0.128	0.046	
2.880	-0.346	0.071	
2.885	0.174	0.051	
2.890	0.338	0.048	
2.895	-0.358	0.060	
2.900	-0.185	0.029	
2.905	0.390	-0.007	
2.910	-0.253	-0.008	
2.915	-0.378	-0.029	
2.920	0.276	-0.069	
2.925	-0.023	-0.068	
2.930	-0.418	-0.064	
2.935	0.081	-0.086	
2.940	0.364	-0.076	
2.945	-0.328	-0.035	
2.950	-0.165	-0.029	
2.955	0.488	-0.029	
2.960	-0.168	0.006	
2.965	-0.310	0.015	
2.970	0.462	0.002	
2.975	0.158	0.030	
2.980	-0.342	0.059	
2.985	0.223	0.048	
2.990	0.518	0.063	
2.995	-0.259	0.104	
3.000	-0.069	0.103	
3.005	0.663	0.095	
3.010	-0.082	0.128	
3.015	-0.246	0.132	
3.020	0.588	0.111	
3.025	0.305	0.137	
3.030	-0.282	0.166	
3.035	0.348	0.154	
3.040	0.683	0.171	
3.045	-0.180	0.218	
3.050	0.055	0.218	
3.055	0.866	0.215	
3.060	0.108	0.261	
3.065	-0.128	0.280	
3.070	0.826	0.268	
3.075	0.534	0.308	
3.080	-0.195	0.349	
3.085	0.483	0.334	
3.090	0.812	0.338	
3.095	-0.169	0.367	
3.100	-0.018	0.334	
3.105	0.805	0.284	
3.110	-0.018	0.280	
3.115	-0.267	0.249	
3.120	0.604	0.190	
3.125	0.412	0.189	
3.130	-0.290	0.206	
3.135	0.439	0.188	
3.140	1.113	0.224	
3.145	0.011	0.323	
3.150	0.155	0.372	
3.155	1.294	0.402	
3.160	0.482	0.491	
3.165	-0.154	0.542	
3.170	1.090	0.525	
3.175	1.032	0.561	
3.180	-0.160	0.613	
3.185	0.721	0.592	
3.190	1.566	0.603	
3.195	0.090	0.680	
3.200	-0.008	0.672	
3.205	1.258	0.606	
3.210	0.303	0.591	
3.215	-0.339	0.545	
3.220	0.844	0.444	
3.225	0.841	0.413	
3.230	-0.335	0.423	
3.235	0.326	0.373	
3.240	1.174	0.348	
3.245	-0.183	0.386	
3.250	-0.203	0.362	
3.255	1.093	0.306	
3.260	0.171	0.322	
3.265	-0.435	0.316	
3.270	0.616	0.251	
3.275	0.619	0.238	
3.280	-0.457	0.252	
3.285	0.043	0.201	
3.290	0.936	0.165	
3.295	-0.306	0.191	
3.300	-0.326	0.168	
3.305	0.883	0.122	
3.310	-0.026	0.143	
3.315	-0.549	0.139	
3.320	0.476	0.082	
3.325	0.511	0.081	
3.330	-0.543	0.109	
3.335	-0.082	0.073	
3.340	0.793	0.045	
3.345	-0.409	0.074	
3.350	-0.453	0.052	
3.355	0.599	-0.001	
3.360	-0.188	-0.001	
3.365	-0.697	-0.023	
3.370	0.082	-0.099	
3.375	0.117	-0.137	
3.380	-0.724	-0.149	
3.385	-0.348	-0.205	
3.390	0.259	-0.248	
3.395	-0.621	-0.244	
3.400	-0.678	-0.274	
3.405	0.059	-0.327	
3.410	-0.395	-0.336	
3.415	-0.836	-0.351	
3.420	-0.277	-0.402	
3.425	-0.220	-0.427	
3.430	-0.793	-0.430	
3.435	-0.494	-0.458	
3.440	-0.134	-0.476	
3.445	-0.685	-0.464	
3.450	-0.709	-0.474	
3.455	-0.204	-0.498	
3.460	-0.547	-0.495	
3.465	-0.851	-0.501	
3.470	-0.355	-0.532	
3.475	-0.392	-0.539	
3.480	-0.901	-0.537	
3.485	-0.589	-0.565	
3.490	-0.267	-0.583	
3.495	-0.816	-0.574	
3.500	-0.842	-0.590	
3.505	-0.328	-0.619	
3.510	-0.642	-0.618	
3.515	-0.950	-0.622	
3.520	-0.477	-0.648	
3.525	-0.494	-0.652	
3.530	-0.913	-0.643	
3.535	-0.587	-0.655	
3.540	-0.331	-0.651	
3.545	-0.784	-0.623	
3.550	-0.714	-0.614	
3.555	-0.258	-0.611	
3.560	-0.569	-0.579	
3.565	-0.765	-0.557	
3.570	-0.262	-0.552	
3.575	-0.322	-0.522	
3.580	-0.747	-0.487	
3.585	-0.407	-0.483	
3.590	-0.151	-0.470	
3.595	-0.636	-0.440	
3.600	-0.566	-0.435	
3.605	-0.076	-0.438	
3.610	-0.413	-0.410	
3.615	-0.648	-0.393	
3.620	-0.087	-0.394	
3.625	-0.085	-0.364	
3.630	-0.538	-0.319	
3.635	-0.178	-0.300	
3.640	0.311	-0.262	
3.645	-0.363	-0.191	
3.650	-0.303	-0.154	
3.655	0.383	-0.135	
3.660	-0.188	-0.088	
3.665	-0.407	-0.067	
3.670	0.340	-0.075	
3.675	0.320	-0.037	
3.680	-0.284	0.020	
3.685	0.268	0.045	
3.690	0.645	0.091	
3.695	-0.252	0.157	
3.700	-0.192	0.158	
3.705	0.565	0.126	
3.710	-0.056	0.128	
3.715	-0.285	0.113	
3.720	0.594	0.083	
3.725	0.501	0.118	
3.730	-0.244	0.176	
3.735	0.308	0.187	
3.740	0.785	0.211	
3.745	-0.127	0.265	
3.750	-0.046	0.265	
3.755	0.820	0.244	
3.760	0.161	0.269	
3.765	-0.217	0.275	
3.770	0.631	0.244	
3.775	0.508	0.255	
3.780	-0.235	0.279	
3.785	0.294	0.254	
3.790	0.748	0.246	
3.795	-0.174	0.271	
3.800	-0.120	0.247	
3.805	0.719	0.203	
3.810	0.026	0.206	
3.815	-0.290	0.192	
3.820	0.474	0.146	
3.825	0.335	0.142	
3.830	-0.345	0.151	
3.835	0.052	0.113	
3.840	0.465	0.084	
3.845	-0.339	0.084	
3.850	-0.306	0.045	
3.855	0.320	-0.012	
3.860	-0.226	-0.033	
3.865	-0.489	-0.066	
3.870	0.041	-0.123	
3.875	-0.089	-0.152	
3.880	-0.561	-0.170	
3.885	-0.265	-0.216	
3.890	-0.026	-0.250	
3.895	-0.557	-0.261	
3.900	-0.528	-0.295	
3.905	-0.081	-0.335	
3.910	-0.422	-0.345	
3.915	-0.654	-0.359	
3.920	-0.165	-0.387	
3.925	-0.230	-0.385	
3.930	-0.668	-0.373	
3.935	-0.339	-0.386	
3.940	-0.050	-0.386	
3.945	-0.546	-0.360	
3.950	-0.494	-0.356	
3.955	-0.012	-0.360	
3.960	-0.360	-0.336	
3.965	-0.579	-0.323	
3.970	-0.066	-0.330	
3.975	-0.104	-0.310	
3.980	-0.546	-0.281	
3.985	-0.207	-0.279	
3.990	0.186	-0.263	
3.995	-0.427	-0.218	
4.000	-0.380	-0.204	
4.005	0.259	-0.203	
4.010	-0.209	-0.168	
4.015	-0.445	-0.147	
4.020	0.183	-0.152	
4.025	0.122	-0.125	
4.030	-0.403	-0.087	
4.035	-0.012	-0.085	
4.040	0.476	-0.066	
4.045	-0.255	-0.012	
4.050	-0.180	0.006	
4.055	0.643	0.015	
4.060	0.096	0.073	
4.065	-0.229	0.115	
4.070	0.652	0.128	
4.075	0.581	0.188	
4.080	-0.188	0.257	
4.085	0.354	0.270	
4.090	0.822	0.288	
4.095	-0.058	0.333	
4.100	0.023	0.328	
4.105	0.854	0.303	
4.110	0.247	0.326	
4.115	-0.162	0.332	
4.120	0.704	0.303	
4.125	0.619	0.319	
4.130	-0.146	0.350	
4.135	0.427	0.336	
4.140	0.869	0.340	
4.145	-0.014	0.378	
4.150	0.065	0.369	
4.155	0.881	0.342	
4.160	0.291	0.364	
4.165	-0.142	0.368	
4.170	0.646	0.333	
4.175	0.576	0.333	
4.180	-0.146	0.348	
4.185	0.389	0.323	
4.190	0.866	0.319	
4.195	0.017	0.357	
4.200	0.035	0.353	
4.205	0.701	0.322	
4.210	0.044	0.316	
4.215	-0.268	0.279	
4.220	0.447	0.207	
4.225	0.393	0.180	
4.230	-0.236	0.180	
4.235	0.184	0.151	
4.240	0.582	0.142	
4.245	-0.168	0.166	
4.250	-0.128	0.153	
4.255	0.582	0.125	
4.260	0.044	0.138	
4.265	-0.238	0.139	
4.270	0.468	0.116	
4.275	0.366	0.132	
4.280	-0.253	0.159	
4.285	0.177	0.145	
4.290	0.602	0.143	
4.295	-0.156	0.173	
4.300	-0.110	0.164	
4.305	0.619	0.140	
4.310	0.076	0.158	
4.315	-0.223	0.163	
4.320	0.506	0.142	
4.325	0.448	0.162	
4.330	-0.210	0.197	
4.335	0.258	0.191	
4.340	0.675	0.198	
4.345	-0.098	0.235	
4.350	-0.032	0.230	
4.355	0.727	0.211	
4.360	0.161	0.236	
4.365	-0.166	0.246	
4.370	0.588	0.224	
4.375	0.515	0.243	
4.380	-0.172	0.274	
4.385	0.303	0.260	
4.390	0.674	0.257	
4.395	-0.111	0.279	
4.400	-0.063	0.256	
4.405	0.657	0.217	
4.410	0.117	0.221	
4.415	-0.203	0.214	
4.420	0.483	0.180	
4.425	0.386	0.183	
4.430	-0.235	0.198	
4.435	0.163	0.172	
4.440	0.558	0.158	
4.445	-0.172	0.173	
4.450	-0.149	0.151	
4.455	0.511	0.114	
4.460	-0.021	0.114	
4.465	-0.299	0.101	
4.470	0.296	0.061	
4.475	0.236	0.054	
4.480	-0.320	0.062	
4.485	-0.026	0.034	
4.490	0.384	0.015	
4.495	-0.253	0.025	
4.500	-0.230	0.009	
4.505	0.415	-0.014	
4.510	-0.078	0.001	
4.515	-0.343	0.005	
4.520	0.204	-0.020	
4.525	0.140	-0.020	
4.530	-0.357	-0.010	
4.535	-0.073	-0.033	
4.540	0.312	-0.047	
4.545	-0.293	-0.033	
4.550	-0.267	-0.045	
4.555	0.288	-0.068	
4.560	-0.145	-0.059	
4.565	-0.367	-0.060	
4.570	0.197	-0.082	
4.575	0.158	-0.069	
4.580	-0.345	-0.042	
4.585	-0.038	-0.047	
4.590	0.366	-0.043	
4.595	-0.262	-0.014	
4.600	-0.235	-0.015	
4.605	0.389	-0.028	
4.610	-0.090	-0.009	
4.615	-0.340	-0.004	
4.620	0.190	-0.027	
4.625	0.134	-0.026	
4.630	-0.375	-0.016	
4.635	-0.108	-0.042	
4.640	0.291	-0.061	
4.645	-0.294	-0.051	
4.650	-0.271	-0.062	
4.655	0.300	-0.082	
4.660	-0.124	-0.066	
4.665	-0.360	-0.061	
4.670	0.181	-0.077	
4.675	0.133	-0.065	
4.680	-0.363	-0.043	
4.685	-0.060	-0.054	
4.690	0.334	-0.057	
4.695	-0.288	-0.033	
4.700	-0.273	-0.039	
4.705	0.312	-0.058	
4.710	-0.122	-0.047	
4.715	-0.329	-0.045	
4.720	0.319	-0.056	
4.725	0.325	-0.023	
4.730	-0.290	0.029	
4.735	-0.064	0.035	
4.740	0.268	0.024	
4.745	-0.313	0.022	
4.750	-0.290	-0.013	
4.755	0.323	-0.054	
4.760	-0.092	-0.052	
4.765	-0.320	-0.050	
4.770	0.285	-0.060	
4.775	0.273	-0.030	
4.780	-0.279	0.016	
4.785	0.043	0.024	
4.790	0.489	0.038	
4.795	-0.186	0.076	
4.800	-0.171	0.078	
4.805	0.537	0.065	
4.810	0.084	0.092	
4.815	-0.223	0.111	
4.820	0.436	0.103	
4.825	0.418	0.129	
4.830	-0.233	0.166	
4.835	0.120	0.157	
4.840	0.575	0.150	
4.845	-0.110	0.173	
4.850	-0.102	0.164	
4.855	0.601	0.142	
4.860	0.140	0.163	
4.865	-0.207	0.174	
4.870	0.448	0.155	
4.875	0.390	0.167	
4.880	-0.232	0.188	
4.885	0.111	0.166	
4.890	0.549	0.149	
4.895	-0.143	0.162	
4.900	-0.154	0.144	
4.905	0.524	0.112	
4.910	0.064	0.119	
4.915	-0.232	0.121	
4.920	0.419	0.100	
4.925	0.408	0.118	
4.930	-0.200	0.153	
4.935	0.174	0.150	
4.940	0.622	0.157	
4.945	-0.060	0.194	
4.950	-0.031	0.198	
4.955	0.762	0.193	
