Vernier Format 2
ecg3.txt 10/18/2025 9:13:17
Run 1
Time	Potential	EKG	
0.485	0.300	0.157	
0.490	0.627	0.214	
0.495	0.780	0.310	
0.500	0.812	0.439	
0.505	0.889	0.573	
0.510	0.706	0.685	
0.515	0.616	0.748	
0.520	0.645	0.761	
0.525	0.686	0.746	
0.530	0.434	0.714	
0.535	0.322	0.653	
0.540	0.358	0.569	
0.545	0.305	0.484	
0.550	0.143	0.405	
0.555	0.113	0.323	
0.560	0.087	0.245	
0.565	-0.047	0.172	
0.570	-0.156	0.097	
0.575	-0.148	0.019	
0.580	-0.191	-0.053	
0.585	-0.233	-0.113	
0.590	-0.185	-0.161	
0.595	-0.177	-0.191	
0.600	-0.224	-0.205	
0.605	-0.186	-0.212	
0.610	0.152	-0.197	
0.615	0.457	-0.126	
0.620	0.527	0.005	
0.625	0.247	0.150	
0.630	-0.364	0.224	
0.635	-0.858	0.157	
0.640	-0.996	-0.047	
0.645	-0.993	-0.316	
0.650	-0.986	-0.573	
0.655	-0.785	-0.766	
0.660	-0.575	-0.865	
0.665	-0.462	-0.864	
0.670	-0.364	-0.790	
0.675	-0.273	-0.676	
0.680	-0.253	-0.548	
0.685	-0.220	-0.431	
0.690	-0.137	-0.331	
0.695	-0.070	-0.248	
0.700	-0.063	-0.176	
0.705	-0.040	-0.120	
0.710	-0.009	-0.077	
0.715	-0.053	-0.046	
0.720	-0.026	-0.030	
0.725	0.099	-0.016	
0.730	0.183	0.010	
0.735	0.203	0.052	
0.740	0.352	0.106	
0.745	0.373	0.172	
0.750	0.370	0.241	
0.755	0.509	0.305	
0.760	0.587	0.371	
0.765	0.437	0.433	
0.770	0.265	0.464	
0.775	0.171	0.445	
0.780	-0.003	0.382	
0.785	-0.163	0.280	
0.790	-0.262	0.151	
0.795	-0.366	0.011	
0.800	-0.494	-0.128	
0.805	-0.601	-0.263	
0.810	-0.624	-0.388	
0.815	-0.668	-0.494	
0.820	-0.703	-0.578	
0.825	-0.665	-0.639	
0.830	-0.698	-0.677	
0.835	-0.755	-0.700	
0.840	-0.724	-0.718	
0.845	-0.694	-0.728	
0.850	-0.724	-0.729	
0.855	-0.701	-0.727	
0.860	-0.648	-0.719	
0.865	-0.692	-0.707	
0.870	-0.698	-0.696	
0.875	-0.633	-0.688	
0.880	-0.627	-0.677	
0.885	-0.631	-0.662	
0.890	-0.578	-0.647	
0.895	-0.589	-0.629	
0.900	-0.601	-0.613	
0.905	-0.550	-0.600	
0.910	-0.499	-0.585	
0.915	-0.534	-0.565	
0.920	-0.499	-0.546	
0.925	-0.430	-0.527	
0.930	-0.462	-0.504	
0.935	-0.508	-0.486	
0.940	-0.488	-0.478	
0.945	-0.474	-0.476	
0.950	-0.543	-0.479	
0.955	-0.535	-0.488	
0.960	-0.523	-0.501	
0.965	-0.604	-0.516	
0.970	-0.599	-0.536	
0.975	-0.485	-0.552	
0.980	-0.380	-0.548	
0.985	-0.220	-0.512	
0.990	0.084	-0.434	
0.995	-0.024	-0.319	
1.000	-0.384	-0.220	
1.005	-0.781	-0.203	
1.010	-0.994	-0.293	
1.015	-0.994	-0.457	
1.020	-0.994	-0.636	
1.025	-0.993	-0.791	
1.030	-0.994	-0.904	
1.035	-0.886	-0.971	
1.040	-0.589	-0.980	
1.045	-0.457	-0.920	
1.050	-0.406	-0.808	
1.055	-0.253	-0.675	
1.060	-0.156	-0.534	
1.065	-0.183	-0.400	
1.070	-0.089	-0.289	
1.075	0.111	-0.192	
1.080	0.049	-0.101	
1.085	0.044	-0.026	
1.090	0.261	0.034	
1.095	0.308	0.098	
1.100	0.358	0.168	
1.105	0.625	0.248	
1.110	0.823	0.353	
1.115	0.750	0.479	
1.120	0.919	0.602	
1.125	1.165	0.725	
1.130	1.093	0.852	
1.135	1.084	0.961	
1.140	1.232	1.045	
1.145	1.131	1.109	
1.150	0.858	1.137	
1.155	0.875	1.112	
1.160	0.815	1.053	
1.165	0.408	0.964	
1.170	0.277	0.830	
1.175	0.366	0.673	
1.180	0.094	0.522	
1.185	-0.050	0.375	
1.190	0.052	0.235	
1.195	-0.014	0.125	
1.200	-0.136	0.043	
1.205	-0.050	-0.021	
1.210	-0.014	-0.060	
1.215	-0.142	-0.079	
1.220	-0.130	-0.093	
1.225	0.033	-0.100	
1.230	-0.050	-0.090	
1.235	-0.066	-0.074	
1.240	0.104	-0.057	
1.245	0.072	-0.028	
1.250	-0.055	0.000	
1.255	0.137	0.019	
1.260	0.250	0.046	
1.265	0.070	0.084	
1.270	0.125	0.110	
1.275	0.312	0.132	
1.280	0.177	0.161	
1.285	0.134	0.183	
1.290	0.390	0.198	
1.295	0.293	0.225	
1.300	0.090	0.246	
1.305	0.287	0.246	
1.310	0.325	0.246	
1.315	0.068	0.247	
1.320	0.052	0.225	
1.325	0.113	0.187	
1.330	-0.009	0.145	
1.335	-0.040	0.101	
1.340	0.145	0.063	
1.345	0.154	0.051	
1.350	0.021	0.058	
1.355	0.291	0.073	
1.360	0.569	0.121	
1.365	0.616	0.217	
1.370	0.855	0.346	
1.375	0.918	0.496	
1.380	0.178	0.610	
1.385	-0.370	0.595	
1.390	-0.489	0.430	
1.395	-0.585	0.180	
1.400	-0.614	-0.081	
1.405	-0.364	-0.295	
1.410	-0.104	-0.413	
1.415	-0.014	-0.421	
1.420	0.194	-0.345	
1.425	0.439	-0.206	
1.430	0.360	-0.034	
1.435	0.308	0.125	
1.440	0.581	0.251	
1.445	0.591	0.362	
1.450	0.421	0.451	
1.455	0.573	0.504	
1.460	0.684	0.541	
1.465	0.501	0.572	
1.470	0.596	0.587	
1.475	0.796	0.601	
1.480	0.674	0.629	
1.485	0.689	0.657	
1.490	0.997	0.691	
1.495	0.988	0.749	
1.500	0.925	0.819	
1.505	1.107	0.885	
1.510	1.117	0.950	
1.515	0.864	1.001	
1.520	0.893	1.014	
1.525	1.041	1.003	
1.530	0.750	0.985	
1.535	0.468	0.933	
1.540	0.534	0.838	
1.545	0.290	0.720	
1.550	-0.024	0.580	
1.555	0.008	0.415	
1.560	-0.026	0.256	
1.565	-0.201	0.119	
1.570	-0.201	0.001	
1.575	-0.127	-0.091	
1.580	-0.197	-0.150	
1.585	-0.252	-0.186	
1.590	-0.134	-0.209	
1.595	-0.154	-0.212	
1.600	-0.259	-0.207	
1.605	-0.165	-0.205	
1.610	-0.113	-0.199	
1.615	-0.224	-0.187	
1.620	-0.165	-0.180	
1.625	-0.041	-0.171	
1.630	-0.096	-0.151	
1.635	-0.160	-0.131	
1.640	0.032	-0.115	
1.645	-0.026	-0.092	
1.650	-0.119	-0.070	
1.655	-0.012	-0.059	
1.660	0.015	-0.048	
1.665	-0.119	-0.039	
1.670	-0.070	-0.041	
1.675	0.183	-0.038	
1.680	0.055	-0.013	
1.685	-0.061	0.012	
1.690	0.044	0.021	
1.695	-0.029	0.022	
1.700	-0.165	0.010	
1.705	-0.093	-0.019	
1.710	-0.031	-0.047	
1.715	-0.165	-0.067	
1.720	-0.140	-0.087	
1.725	-0.003	-0.102	
1.730	-0.070	-0.100	
1.735	-0.003	-0.088	
1.740	0.471	-0.047	
1.745	0.654	0.055	
1.750	0.538	0.202	
1.755	0.535	0.341	
1.760	0.015	0.422	
1.765	-0.541	0.385	
1.770	-0.724	0.213	
1.775	-0.639	-0.032	
1.780	-0.573	-0.266	
1.785	-0.453	-0.435	
1.790	-0.148	-0.513	
1.795	0.049	-0.489	
1.800	0.053	-0.387	
1.805	0.451	-0.237	
1.810	1.404	-0.011	
1.815	2.406	0.364	
1.820	3.107	0.911	
1.825	3.114	1.553	
1.830	3.117	2.157	
1.835	3.111	2.631	
1.840	3.079	2.951	
1.845	2.869	3.124	
1.850	2.495	3.155	
1.855	2.404	3.061	
1.860	2.331	2.895	
1.865	2.264	2.709	
1.870	2.241	2.538	
1.875	2.293	2.402	
1.880	2.133	2.305	
1.885	1.988	2.227	
1.890	2.072	2.154	
1.895	1.919	2.093	
1.900	1.547	2.020	
1.905	1.398	1.908	
1.910	1.219	1.757	
1.915	0.744	1.570	
1.920	0.428	1.333	
1.925	0.160	1.051	
1.930	-0.111	0.748	
1.935	-0.258	0.447	
1.940	-0.314	0.172	
1.945	-0.352	-0.052	
1.950	-0.447	-0.220	
1.955	-0.511	-0.343	
1.960	-0.512	-0.432	
1.965	-0.540	-0.491	
1.970	-0.576	-0.530	
1.975	-0.557	-0.555	
1.980	-0.587	-0.570	
1.985	-0.616	-0.580	
1.990	-0.558	-0.588	
1.995	-0.555	-0.589	
2.000	-0.590	-0.585	
2.005	-0.587	-0.582	
2.010	-0.505	-0.578	
2.015	-0.523	-0.567	
2.020	-0.543	-0.554	
2.025	-0.496	-0.542	
2.030	-0.509	-0.530	
2.035	-0.512	-0.520	
2.040	-0.462	-0.511	
2.045	-0.392	-0.497	
2.050	-0.398	-0.474	
2.055	-0.367	-0.447	
2.060	-0.360	-0.420	
2.065	-0.406	-0.398	
2.070	-0.380	-0.385	
2.075	-0.329	-0.377	
2.080	-0.367	-0.368	
2.085	-0.518	-0.369	
2.090	-0.529	-0.390	
2.095	-0.436	-0.422	
2.100	-0.439	-0.444	
2.105	-0.416	-0.453	
2.110	-0.380	-0.450	
2.115	-0.381	-0.437	
2.120	-0.302	-0.417	
2.125	-0.081	-0.379	
2.130	0.187	-0.303	
2.135	0.247	-0.185	
2.140	0.096	-0.057	
2.145	-0.340	0.021	
2.150	-0.764	-0.007	
2.155	-0.980	-0.150	
2.160	-0.993	-0.365	
2.165	-0.938	-0.583	
2.170	-0.771	-0.751	
2.175	-0.500	-0.832	
2.180	-0.370	-0.817	
2.185	-0.316	-0.731	
2.190	-0.148	-0.607	
2.195	-0.002	-0.462	
2.200	0.023	-0.311	
2.205	0.056	-0.175	
2.210	0.204	-0.060	
2.215	0.197	0.038	
2.220	0.131	0.113	
2.225	0.186	0.159	
2.230	0.287	0.188	
2.235	0.253	0.215	
2.240	0.309	0.239	
2.245	0.413	0.266	
2.250	0.508	0.306	
2.255	0.598	0.363	
2.260	0.741	0.436	
2.265	0.790	0.524	
2.270	0.788	0.614	
2.275	0.918	0.697	
2.280	0.896	0.771	
2.285	0.694	0.822	
2.290	0.604	0.829	
2.295	0.578	0.794	
2.300	0.274	0.724	
2.305	0.052	0.610	
2.310	-0.056	0.456	
2.315	-0.233	0.283	
2.320	-0.329	0.106	
2.325	-0.345	-0.057	
2.330	-0.406	-0.193	
2.335	-0.496	-0.300	
2.340	-0.494	-0.385	
2.345	-0.494	-0.447	
2.350	-0.538	-0.488	
2.355	-0.508	-0.514	
2.360	-0.456	-0.525	
2.365	-0.480	-0.521	
2.370	-0.500	-0.511	
2.375	-0.464	-0.502	
2.380	-0.435	-0.490	
2.385	-0.454	-0.477	
2.390	-0.415	-0.463	
2.395	-0.375	-0.448	
2.400	-0.375	-0.428	
2.405	-0.375	-0.409	
2.410	-0.317	-0.391	
2.415	-0.308	-0.370	
2.420	-0.313	-0.349	
2.425	-0.273	-0.330	
2.430	-0.268	-0.312	
2.435	-0.319	-0.297	
2.440	-0.252	-0.289	
2.445	-0.235	-0.280	
2.450	-0.227	-0.268	
2.455	-0.215	-0.254	
2.460	-0.192	-0.240	
2.465	-0.271	-0.228	
2.470	-0.329	-0.230	
2.475	-0.300	-0.245	
2.480	-0.308	-0.264	
2.485	-0.363	-0.284	
2.490	-0.343	-0.305	
2.495	-0.331	-0.323	
2.500	-0.384	-0.336	
2.505	-0.339	-0.347	
2.510	-0.223	-0.347	
2.515	-0.060	-0.322	
2.520	0.261	-0.254	
2.525	0.559	-0.127	
2.530	0.290	0.036	
2.535	-0.308	0.148	
2.540	-0.665	0.130	
2.545	-0.884	-0.019	
2.550	-0.991	-0.247	
2.555	-0.883	-0.486	
2.560	-0.648	-0.671	
2.565	-0.492	-0.762	
2.570	-0.351	-0.757	
2.575	-0.168	-0.678	
2.580	-0.095	-0.550	
2.585	-0.093	-0.406	
2.590	0.050	-0.271	
2.595	0.209	-0.145	
2.600	0.276	-0.022	
2.605	0.431	0.098	
2.610	0.598	0.219	
2.615	0.543	0.338	
2.620	0.625	0.441	
2.625	0.788	0.529	
2.630	0.745	0.611	
2.635	0.727	0.677	
2.640	0.899	0.727	
2.645	0.960	0.779	
2.650	0.823	0.829	
2.655	0.939	0.864	
2.660	1.043	0.894	
2.665	0.910	0.926	
2.670	0.852	0.942	
2.675	0.825	0.935	
2.680	0.498	0.897	
2.685	0.067	0.800	
2.690	-0.104	0.629	
2.695	-0.308	0.408	
2.700	-0.544	0.166	
2.705	-0.634	-0.077	
2.710	-0.621	-0.295	
2.715	-0.697	-0.466	
2.720	-0.698	-0.590	
2.725	-0.625	-0.667	
2.730	-0.666	-0.702	
2.735	-0.643	-0.710	
2.740	-0.506	-0.697	
2.745	-0.505	-0.661	
2.750	-0.582	-0.618	
2.755	-0.508	-0.584	
2.760	-0.419	-0.552	
2.765	-0.491	-0.519	
2.770	-0.421	-0.491	
2.775	-0.242	-0.460	
2.780	-0.270	-0.414	
2.785	-0.285	-0.364	
2.790	-0.157	-0.318	
2.795	-0.133	-0.271	
2.800	-0.192	-0.226	
2.805	-0.040	-0.188	
2.810	0.082	-0.143	
2.815	-0.021	-0.090	
2.820	0.056	-0.043	
2.825	0.250	0.004	
2.830	0.136	0.058	
2.835	0.073	0.102	
2.840	0.308	0.131	
2.845	0.239	0.165	
2.850	0.061	0.190	
2.855	0.230	0.194	
2.860	0.332	0.200	
2.865	0.119	0.213	
2.870	0.088	0.210	
2.875	0.258	0.196	
2.880	0.128	0.186	
2.885	0.046	0.173	
2.890	0.290	0.158	
2.895	0.337	0.166	
2.900	0.326	0.199	
2.905	0.806	0.261	
2.910	1.105	0.384	
2.915	1.055	0.561	
2.920	0.886	0.734	
2.925	0.424	0.834	
2.930	-0.311	0.794	
2.935	-0.610	0.591	
2.940	-0.515	0.288	
2.945	-0.406	-0.009	
2.950	-0.335	-0.230	
2.955	-0.061	-0.349	
2.960	0.312	-0.349	
2.965	0.370	-0.242	
2.970	0.534	-0.072	
2.975	0.815	0.129	
2.980	0.695	0.336	
2.985	0.601	0.506	
2.990	0.797	0.620	
2.995	0.753	0.697	
3.000	0.675	0.744	
3.005	0.837	0.766	
3.010	0.863	0.783	
3.015	0.755	0.800	
3.020	0.895	0.812	
3.025	1.163	0.838	
3.030	1.078	0.895	
3.035	1.008	0.958	
3.040	1.284	1.013	
3.045	1.325	1.080	
3.050	1.140	1.147	
3.055	1.252	1.193	
3.060	1.284	1.222	
3.065	1.018	1.234	
3.070	0.898	1.207	
3.075	0.922	1.143	
3.080	0.634	1.057	
3.085	0.360	0.937	
3.090	0.416	0.787	
3.095	0.192	0.631	
3.100	-0.078	0.472	
3.105	-0.038	0.306	
3.110	0.006	0.161	
3.115	-0.160	0.052	
3.120	-0.165	-0.034	
3.125	-0.046	-0.094	
3.130	-0.149	-0.125	
3.135	-0.223	-0.144	
3.140	-0.114	-0.159	
3.145	-0.107	-0.163	
3.150	-0.201	-0.159	
3.155	-0.120	-0.157	
3.160	-0.067	-0.150	
3.165	-0.200	-0.140	
3.170	-0.191	-0.140	
3.175	-0.018	-0.142	
3.180	-0.058	-0.129	
3.185	-0.116	-0.111	
3.190	0.125	-0.089	
3.195	0.172	-0.048	
3.200	-0.018	0.002	
3.205	0.120	0.038	
3.210	0.235	0.070	
3.215	0.004	0.100	
3.220	0.020	0.109	
3.225	0.151	0.102	
3.230	0.099	0.099	
3.235	0.030	0.097	
3.240	0.258	0.097	
3.245	0.152	0.112	
3.250	-0.064	0.121	
3.255	0.023	0.106	
3.260	0.093	0.082	
3.265	-0.125	0.059	
3.270	-0.090	0.025	
3.275	0.081	-0.006	
3.280	-0.072	-0.021	
3.285	-0.177	-0.035	
3.290	0.165	-0.048	
3.295	0.416	-0.019	
3.300	0.410	0.064	
3.305	0.773	0.185	
3.310	0.924	0.344	
3.315	0.233	0.490	
3.320	-0.276	0.523	
3.325	-0.477	0.406	
3.330	-0.674	0.185	
3.335	-0.669	-0.072	
3.340	-0.406	-0.297	
3.345	-0.227	-0.432	
3.350	-0.178	-0.466	
3.355	0.047	-0.422	
3.360	0.328	-0.311	
3.365	0.157	-0.159	
3.370	0.224	-0.016	
3.375	0.500	0.109	
3.380	0.343	0.222	
3.385	0.239	0.303	
3.390	0.538	0.349	
3.395	0.495	0.391	
3.400	0.311	0.425	
3.405	0.556	0.440	
3.410	0.683	0.463	
3.415	0.454	0.499	
3.420	0.431	0.518	
3.425	0.819	0.530	
3.430	0.854	0.573	
3.435	0.835	0.643	
3.440	1.113	0.727	
3.445	1.101	0.826	
3.450	0.841	0.914	
3.455	0.947	0.961	
3.460	0.977	0.978	
3.465	0.610	0.967	
3.470	0.444	0.906	
3.475	0.538	0.802	
3.480	0.184	0.682	
3.485	-0.122	0.533	
3.490	0.000	0.359	
3.495	-0.111	0.196	
3.500	-0.277	0.057	
3.505	-0.227	-0.063	
3.510	-0.209	-0.154	
3.515	-0.328	-0.215	
3.520	-0.331	-0.261	
3.525	-0.229	-0.291	
3.530	-0.281	-0.302	
3.535	-0.349	-0.304	
3.540	-0.239	-0.305	
3.545	-0.212	-0.297	
3.550	-0.300	-0.283	
3.555	-0.201	-0.271	
3.560	-0.154	-0.254	
3.565	-0.282	-0.236	
3.570	-0.274	-0.229	
3.575	-0.149	-0.228	
3.580	-0.185	-0.221	
3.585	-0.160	-0.208	
3.590	0.512	-0.163	
3.595	1.235	-0.014	
3.600	1.407	0.265	
3.605	1.787	0.622	
3.610	2.056	1.007	
3.615	1.921	1.372	
3.620	1.878	1.657	
3.625	1.884	1.840	
3.630	1.550	1.922	
3.635	1.383	1.902	
3.640	1.485	1.809	
3.645	1.366	1.693	
3.650	0.944	1.561	
3.655	0.878	1.399	
3.660	0.814	1.223	
3.665	0.474	1.049	
3.670	0.421	0.870	
3.675	0.558	0.708	
3.680	0.413	0.587	
3.685	0.290	0.497	
3.690	0.550	0.432	
3.695	0.739	0.419	
3.700	0.674	0.459	
3.705	0.826	0.529	
3.710	0.751	0.608	
3.715	-0.040	0.640	
3.720	-0.515	0.545	
3.725	-0.703	0.316	
3.730	-0.816	0.019	
3.735	-0.784	-0.275	
3.740	-0.491	-0.501	
3.745	-0.285	-0.614	
3.750	-0.215	-0.616	
3.755	-0.076	-0.539	
3.760	0.096	-0.415	
3.765	0.166	-0.264	
3.770	0.296	-0.108	
3.775	0.541	0.049	
3.780	0.489	0.203	
3.785	0.428	0.331	
3.790	0.511	0.419	
3.795	0.500	0.475	
3.800	0.338	0.500	
3.805	0.361	0.491	
3.810	0.401	0.463	
3.815	0.296	0.432	
3.820	0.320	0.397	
3.825	0.530	0.374	
3.830	0.482	0.380	
3.835	0.422	0.401	
3.840	0.544	0.424	
3.845	0.462	0.448	
3.850	0.372	0.462	
3.855	0.373	0.456	
3.860	0.340	0.437	
3.865	0.014	0.396	
3.870	-0.113	0.314	
3.875	-0.166	0.199	
3.880	-0.299	0.071	
3.885	-0.467	-0.062	
3.890	-0.499	-0.195	
3.895	-0.529	-0.317	
3.900	-0.636	-0.420	
3.905	-0.642	-0.505	
3.910	-0.630	-0.572	
3.915	-0.695	-0.619	
3.920	-0.698	-0.653	
3.925	-0.630	-0.675	
3.930	-0.636	-0.681	
3.935	-0.666	-0.677	
3.940	-0.593	-0.668	
3.945	-0.547	-0.651	
3.950	-0.598	-0.628	
3.955	-0.537	-0.606	
3.960	-0.451	-0.581	
3.965	-0.488	-0.551	
3.970	-0.502	-0.523	
3.975	-0.438	-0.502	
3.980	-0.448	-0.483	
3.985	-0.474	-0.468	
3.990	-0.377	-0.456	
3.995	-0.329	-0.438	
4.000	-0.370	-0.413	
4.005	-0.328	-0.389	
4.010	-0.288	-0.366	
4.015	-0.326	-0.344	
4.020	-0.303	-0.327	
4.025	-0.220	-0.312	
4.030	-0.241	-0.292	
4.035	-0.299	-0.274	
4.040	-0.288	-0.267	
4.045	-0.290	-0.268	
4.050	-0.370	-0.276	
4.055	-0.378	-0.294	
4.060	-0.381	-0.318	
4.065	-0.456	-0.345	
4.070	-0.454	-0.375	
4.075	-0.392	-0.402	
4.080	-0.445	-0.418	
4.085	-0.496	-0.431	
4.090	-0.381	-0.442	
4.095	-0.249	-0.435	
4.100	-0.124	-0.398	
4.105	0.190	-0.320	
4.110	0.328	-0.196	
4.115	-0.191	-0.068	
4.120	-0.666	-0.026	
4.125	-0.976	-0.116	
4.130	-0.994	-0.305	
4.135	-0.994	-0.525	
4.140	-0.989	-0.719	
4.145	-0.942	-0.862	
4.150	-0.991	-0.952	
4.155	-0.872	-0.996	
4.160	-0.741	-0.994	
4.165	-0.822	-0.956	
4.170	-0.709	-0.904	
4.175	-0.342	-0.830	
4.180	-0.061	-0.708	
4.185	0.226	-0.528	
4.190	0.594	-0.297	
4.195	0.489	-0.041	
4.200	-0.029	0.164	
4.205	-0.087	0.251	
4.210	-0.037	0.236	
4.215	-0.159	0.170	
4.220	-0.104	0.085	
4.225	0.215	0.021	
4.230	0.180	0.009	
4.235	0.247	0.039	
4.240	0.640	0.107	
4.245	0.779	0.227	
4.250	0.666	0.377	
4.255	0.848	0.517	
4.260	0.942	0.643	
4.265	0.558	0.738	
4.270	0.407	0.762	
4.275	0.530	0.721	
4.280	0.194	0.645	
4.285	-0.063	0.528	
4.290	0.001	0.376	
4.295	-0.093	0.225	
4.300	-0.264	0.088	
4.305	-0.185	-0.032	
4.310	-0.098	-0.119	
4.315	-0.246	-0.169	
4.320	-0.262	-0.201	
4.325	-0.133	-0.222	
4.330	-0.212	-0.225	
4.335	-0.258	-0.223	
4.340	-0.075	-0.217	
4.345	-0.049	-0.196	
4.350	-0.171	-0.165	
4.355	-0.085	-0.141	
4.360	0.024	-0.118	
4.365	-0.124	-0.092	
4.370	-0.078	-0.077	
4.375	0.195	-0.059	
4.380	0.062	-0.022	
4.385	0.015	0.016	
4.390	0.223	0.046	
4.395	0.236	0.085	
4.400	0.027	0.121	
4.405	0.166	0.138	
4.410	0.337	0.153	
4.415	0.131	0.177	
4.420	0.180	0.192	
4.425	0.428	0.206	
4.430	0.255	0.235	
4.435	0.209	0.258	
4.440	0.462	0.275	
4.445	0.393	0.302	
4.450	0.068	0.321	
4.455	0.192	0.304	
4.460	0.218	0.271	
4.465	-0.037	0.232	
4.470	-0.023	0.175	
4.475	0.239	0.122	
4.480	0.101	0.099	
4.485	-0.005	0.090	
4.490	0.328	0.088	
4.495	0.553	0.126	
4.500	0.610	0.216	
4.505	1.055	0.351	
4.510	1.223	0.534	
4.515	0.561	0.713	
4.520	-0.140	0.771	
4.525	-0.380	0.653	
4.530	-0.622	0.404	
4.535	-0.683	0.101	
4.540	-0.492	-0.182	
4.545	-0.296	-0.377	
4.550	-0.204	-0.464	
4.555	0.145	-0.446	
4.560	0.552	-0.326	
4.565	0.472	-0.127	
4.570	0.590	0.090	
4.575	0.846	0.296	
4.580	0.750	0.482	
4.585	0.649	0.623	
4.590	0.893	0.713	
4.595	0.878	0.779	
4.600	0.614	0.818	
4.605	0.767	0.819	
4.610	0.954	0.811	
4.615	0.815	0.819	
4.620	0.910	0.833	
4.625	1.224	0.864	
4.630	1.142	0.927	
4.635	1.030	0.997	
4.640	1.302	1.055	
4.645	1.323	1.117	
4.650	1.061	1.173	
4.655	1.131	1.195	
4.660	1.174	1.193	
4.665	0.808	1.169	
4.670	0.691	1.103	
4.675	0.796	1.004	
4.680	0.392	0.894	
4.685	0.046	0.749	
4.690	0.102	0.567	
4.695	-0.050	0.382	
4.700	-0.227	0.210	
4.705	-0.171	0.056	
4.710	-0.111	-0.062	
4.715	-0.281	-0.140	
4.720	-0.303	-0.197	
4.725	-0.180	-0.238	
4.730	-0.265	-0.257	
4.735	-0.345	-0.268	
4.740	-0.189	-0.276	
4.745	-0.151	-0.270	
4.750	-0.293	-0.253	
4.755	-0.206	-0.242	
4.760	-0.122	-0.229	
4.765	-0.253	-0.214	
4.770	-0.247	-0.207	
4.775	-0.087	-0.204	
4.780	-0.143	-0.191	
4.785	-0.197	-0.175	
4.790	-0.044	-0.162	
4.795	-0.053	-0.142	
4.800	-0.206	-0.122	
4.805	-0.053	-0.113	
4.810	0.108	-0.098	
4.815	-0.101	-0.069	
4.820	-0.104	-0.051	
4.825	0.105	-0.043	
4.830	0.046	-0.023	
4.835	-0.047	-0.003	
4.840	0.093	0.010	
4.845	0.055	0.023	
4.850	-0.101	0.030	
4.855	-0.024	0.020	
4.860	0.017	0.005	
4.865	-0.149	-0.009	
4.870	-0.143	-0.035	
4.875	-0.005	-0.061	
4.880	-0.101	-0.074	
4.885	-0.166	-0.084	
4.890	0.000	-0.094	
4.895	0.142	-0.082	
4.900	0.184	-0.040	
4.905	0.610	0.040	
4.910	0.851	0.176	
4.915	0.392	0.335	
4.920	-0.090	0.423	
4.925	-0.387	0.380	
4.930	-0.704	0.216	
4.935	-0.819	-0.025	
4.940	-0.596	-0.274	
4.945	-0.352	-0.455	
