Vernier Format 2
ecg5.txt 10/18/2025 9:5:9
Run 1
Time	Potential	EKG	
0.480	-0.080	-0.159	
0.485	-0.228	-0.153	
0.490	-0.118	-0.152	
0.495	-0.034	-0.147	
0.500	-0.181	-0.134	
0.505	-0.179	-0.129	
0.510	-0.013	-0.129	
0.515	-0.127	-0.120	
0.520	-0.229	-0.116	
0.525	-0.103	-0.125	
0.530	-0.193	-0.135	
0.535	-0.307	-0.152	
0.540	-0.190	-0.178	
0.545	-0.103	-0.194	
0.550	-0.254	-0.197	
0.555	-0.257	-0.201	
0.560	-0.155	-0.209	
0.565	-0.234	-0.211	
0.570	-0.309	-0.216	
0.575	-0.197	-0.227	
0.580	-0.205	-0.233	
0.585	-0.246	-0.232	
0.590	0.053	-0.218	
0.595	0.441	-0.157	
0.600	0.128	-0.049	
0.605	-0.200	0.036	
0.610	-0.310	0.044	
0.615	-0.506	-0.021	
0.620	-0.654	-0.140	
0.625	-0.541	-0.282	
0.630	-0.504	-0.403	
0.635	-0.532	-0.484	
0.640	-0.300	-0.521	
0.645	-0.121	-0.501	
0.650	-0.141	-0.430	
0.655	-0.032	-0.336	
0.660	0.163	-0.229	
0.665	0.030	-0.120	
0.670	0.058	-0.031	
0.675	0.356	0.042	
0.680	0.279	0.118	
0.685	0.058	0.179	
0.690	0.250	0.205	
0.695	0.298	0.220	
0.700	0.145	0.232	
0.705	0.270	0.235	
0.710	0.583	0.252	
0.715	0.542	0.305	
0.720	0.380	0.369	
0.725	0.618	0.421	
0.730	0.710	0.476	
0.735	0.508	0.533	
0.740	0.614	0.571	
0.745	0.790	0.600	
0.750	0.644	0.635	
0.755	0.528	0.655	
0.760	0.629	0.652	
0.765	0.377	0.630	
0.770	0.142	0.573	
0.775	0.192	0.479	
0.780	0.036	0.370	
0.785	-0.126	0.255	
0.790	-0.048	0.139	
0.795	0.026	0.047	
0.800	-0.199	-0.015	
0.805	-0.177	-0.069	
0.810	0.001	-0.108	
0.815	-0.150	-0.122	
0.820	-0.236	-0.131	
0.825	-0.066	-0.143	
0.830	-0.090	-0.144	
0.835	-0.251	-0.141	
0.840	-0.171	-0.148	
0.845	-0.060	-0.155	
0.850	-0.187	-0.151	
0.855	-0.236	-0.153	
0.860	-0.124	-0.161	
0.865	-0.213	-0.168	
0.870	-0.303	-0.179	
0.875	-0.190	-0.198	
0.880	-0.216	-0.213	
0.885	-0.344	-0.225	
0.890	-0.248	-0.243	
0.895	-0.202	-0.255	
0.900	-0.338	-0.259	
0.905	-0.346	-0.270	
0.910	-0.226	-0.283	
0.915	-0.237	-0.285	
0.920	-0.153	-0.273	
0.925	0.266	-0.230	
0.930	0.198	-0.139	
0.935	-0.219	-0.049	
0.940	-0.370	-0.023	
0.945	-0.492	-0.073	
0.950	-0.726	-0.180	
0.955	-0.750	-0.324	
0.960	-0.523	-0.462	
0.965	-0.478	-0.549	
0.970	-0.439	-0.579	
0.975	-0.228	-0.560	
0.980	-0.190	-0.498	
0.985	-0.229	-0.414	
0.990	-0.113	-0.331	
0.995	0.038	-0.249	
1.000	-0.080	-0.168	
1.005	-0.058	-0.105	
1.010	0.139	-0.058	
1.015	-0.057	-0.016	
1.020	-0.109	0.003	
1.025	0.281	0.013	
1.030	0.345	0.052	
1.035	0.163	0.114	
1.040	0.310	0.168	
1.045	0.461	0.222	
1.050	0.252	0.275	
1.055	0.307	0.310	
1.060	0.603	0.337	
1.065	0.467	0.380	
1.070	0.391	0.420	
1.075	0.661	0.450	
1.080	0.632	0.490	
1.085	0.359	0.525	
1.090	0.481	0.529	
1.095	0.363	0.512	
1.100	-0.054	0.462	
1.105	-0.003	0.364	
1.110	0.203	0.255	
1.115	-0.057	0.170	
1.120	-0.161	0.094	
1.125	0.038	0.023	
1.130	-0.023	-0.021	
1.135	-0.176	-0.047	
1.140	-0.113	-0.074	
1.145	-0.032	-0.093	
1.150	-0.216	-0.104	
1.155	-0.217	-0.121	
1.160	-0.022	-0.139	
1.165	-0.115	-0.139	
1.170	-0.217	-0.135	
1.175	-0.058	-0.136	
1.180	-0.045	-0.129	
1.185	-0.217	-0.119	
1.190	-0.168	-0.121	
1.195	-0.115	-0.131	
1.200	-0.274	-0.143	
1.205	-0.280	-0.166	
1.210	-0.193	-0.194	
1.215	-0.315	-0.217	
1.220	-0.384	-0.244	
1.225	-0.252	-0.274	
1.230	-0.271	-0.292	
1.235	-0.378	-0.300	
1.240	-0.213	-0.307	
1.245	-0.063	-0.293	
1.250	-0.132	-0.254	
1.255	0.018	-0.202	
1.260	0.224	-0.133	
1.265	-0.069	-0.057	
1.270	-0.358	-0.021	
1.275	-0.385	-0.054	
1.280	-0.512	-0.135	
1.285	-0.647	-0.245	
1.290	-0.552	-0.363	
1.295	-0.472	-0.456	
1.300	-0.504	-0.510	
1.305	-0.391	-0.529	
1.310	-0.237	-0.511	
1.315	-0.197	-0.457	
1.320	-0.155	-0.382	
1.325	0.085	-0.294	
1.330	0.009	-0.196	
1.335	-0.197	-0.115	
1.340	-0.069	-0.076	
1.345	-0.005	-0.058	
1.350	-0.129	-0.048	
1.355	-0.075	-0.050	
1.360	0.165	-0.047	
1.365	-0.025	-0.026	
1.370	-0.100	-0.010	
1.375	0.362	0.006	
1.380	0.394	0.059	
1.385	0.183	0.136	
1.390	0.418	0.203	
1.395	0.614	0.274	
1.400	0.406	0.353	
1.405	0.426	0.412	
1.410	0.588	0.450	
1.415	0.325	0.475	
1.420	0.259	0.468	
1.425	0.452	0.439	
1.430	0.322	0.412	
1.435	0.015	0.374	
1.440	0.146	0.309	
1.445	0.183	0.243	
1.450	-0.097	0.185	
1.455	-0.081	0.118	
1.460	0.093	0.055	
1.465	-0.069	0.016	
1.470	-0.153	-0.015	
1.475	0.059	-0.042	
1.480	0.032	-0.048	
1.485	-0.152	-0.043	
1.490	-0.016	-0.046	
1.495	0.136	-0.041	
1.500	-0.116	-0.025	
1.505	-0.122	-0.022	
1.510	0.026	-0.032	
1.515	-0.106	-0.040	
1.520	-0.176	-0.052	
1.525	-0.005	-0.070	
1.530	-0.081	-0.079	
1.535	-0.249	-0.087	
1.540	-0.170	-0.110	
1.545	-0.093	-0.132	
1.550	-0.225	-0.146	
1.555	-0.202	-0.160	
1.560	-0.110	-0.171	
1.565	-0.232	-0.176	
1.570	-0.258	-0.184	
1.575	-0.112	-0.194	
1.580	0.015	-0.184	
1.585	0.091	-0.145	
1.590	0.368	-0.073	
1.595	0.273	0.027	
1.600	-0.196	0.104	
1.605	-0.368	0.100	
1.610	-0.430	0.017	
1.615	-0.564	-0.110	
1.620	-0.567	-0.250	
1.625	-0.361	-0.367	
1.630	-0.350	-0.433	
1.635	-0.342	-0.450	
1.640	-0.139	-0.430	
1.645	0.050	-0.367	
1.650	-0.118	-0.275	
1.655	-0.071	-0.191	
1.660	0.169	-0.119	
1.665	0.065	-0.046	
1.670	0.079	0.016	
1.675	0.376	0.071	
1.680	0.270	0.136	
1.685	0.029	0.186	
1.690	0.321	0.207	
1.695	0.534	0.234	
1.700	0.371	0.285	
1.705	0.467	0.339	
1.710	0.730	0.396	
1.715	0.559	0.466	
1.720	0.455	0.521	
1.725	0.800	0.556	
1.730	0.786	0.602	
1.735	0.629	0.652	
1.740	0.869	0.691	
1.745	0.939	0.735	
1.750	0.544	0.773	
1.755	0.478	0.764	
1.760	0.534	0.713	
1.765	0.325	0.643	
1.770	0.159	0.551	
1.775	0.302	0.448	
1.780	0.078	0.354	
1.785	-0.194	0.254	
1.790	-0.060	0.141	
1.795	0.097	0.049	
1.800	-0.071	-0.002	
1.805	-0.090	-0.033	
1.810	0.148	-0.047	
1.815	0.044	-0.034	
1.820	-0.042	-0.012	
1.825	0.113	0.004	
1.830	0.004	0.020	
1.835	-0.170	0.022	
1.840	-0.022	0.002	
1.845	0.145	-0.011	
1.850	-0.028	-0.004	
1.855	-0.028	0.003	
1.860	-0.011	0.001	
1.865	-0.150	-0.009	
1.870	-0.231	-0.037	
1.875	-0.104	-0.077	
1.880	-0.174	-0.111	
1.885	-0.277	-0.141	
1.890	-0.130	-0.169	
1.895	-0.075	-0.180	
1.900	-0.213	-0.175	
1.905	-0.171	-0.171	
1.910	-0.009	-0.164	
1.915	0.114	-0.133	
1.920	0.235	-0.073	
1.925	0.414	0.016	
1.930	-0.032	0.105	
1.935	-0.401	0.126	
1.940	-0.529	0.051	
1.945	-0.564	-0.089	
1.950	-0.593	-0.245	
1.955	-0.474	-0.379	
1.960	-0.297	-0.460	
1.965	-0.301	-0.478	
1.970	-0.254	-0.452	
1.975	-0.032	-0.394	
1.980	0.038	-0.306	
1.985	-0.063	-0.207	
1.990	0.047	-0.122	
1.995	0.220	-0.046	
2.000	0.090	0.026	
2.005	0.151	0.082	
2.010	0.415	0.132	
2.015	0.220	0.188	
2.020	0.131	0.226	
2.025	0.345	0.241	
2.030	0.460	0.263	
2.035	0.372	0.301	
2.040	0.617	0.348	
2.045	0.767	0.416	
2.050	0.602	0.500	
2.055	0.651	0.570	
2.060	0.872	0.627	
2.065	0.695	0.682	
2.070	0.631	0.717	
2.075	0.860	0.731	
2.080	0.663	0.743	
2.085	0.363	0.729	
2.090	0.478	0.674	
2.095	0.455	0.604	
2.100	0.075	0.526	
2.105	0.052	0.421	
2.110	0.154	0.307	
2.115	-0.028	0.209	
2.120	-0.092	0.123	
2.125	0.059	0.051	
2.130	-0.055	0.005	
2.135	-0.155	-0.028	
2.140	0.021	-0.055	
2.145	0.116	-0.058	
2.150	-0.121	-0.043	
2.155	-0.118	-0.039	
2.160	0.013	-0.045	
2.165	-0.084	-0.048	
2.170	-0.045	-0.050	
2.175	0.183	-0.041	
2.180	0.021	-0.013	
2.185	-0.165	0.005	
2.190	-0.119	-0.006	
2.195	-0.112	-0.034	
2.200	-0.252	-0.069	
2.205	-0.274	-0.115	
2.210	-0.124	-0.159	
2.215	-0.170	-0.183	
2.220	-0.223	-0.193	
2.225	-0.103	-0.195	
2.230	-0.152	-0.187	
2.235	-0.249	-0.179	
2.240	-0.032	-0.173	
2.245	0.372	-0.136	
2.250	0.417	-0.040	
2.255	0.351	0.086	
2.260	0.148	0.191	
2.265	-0.295	0.223	
2.270	-0.463	0.156	
2.275	-0.437	0.018	
2.280	-0.538	-0.140	
2.285	-0.575	-0.288	
2.290	-0.349	-0.402	
2.295	-0.214	-0.452	
2.300	-0.208	-0.439	
2.305	-0.087	-0.384	
2.310	0.107	-0.299	
2.315	0.146	-0.190	
2.320	0.739	-0.048	
2.325	1.656	0.181	
2.330	1.783	0.530	
2.335	1.440	0.911	
2.340	1.442	1.212	
2.345	1.370	1.399	
2.350	1.257	1.484	
2.355	1.622	1.506	
2.360	2.004	1.539	
2.365	1.708	1.610	
2.370	1.553	1.669	
2.375	1.772	1.694	
2.380	1.718	1.708	
2.385	1.689	1.718	
2.390	2.001	1.734	
2.395	2.160	1.783	
2.400	1.909	1.859	
2.405	1.741	1.909	
2.410	1.805	1.913	
2.415	1.531	1.880	
2.420	1.310	1.802	
2.425	1.385	1.686	
2.430	1.048	1.555	
2.435	0.683	1.395	
2.440	0.573	1.197	
2.445	0.382	0.981	
2.450	-0.026	0.754	
2.455	0.050	0.521	
2.460	0.157	0.320	
2.465	0.006	0.180	
2.470	-0.074	0.082	
2.475	0.105	0.017	
2.480	-0.008	-0.012	
2.485	-0.162	-0.028	
2.490	-0.103	-0.050	
2.495	-0.014	-0.070	
2.500	-0.138	-0.079	
2.505	-0.153	-0.089	
2.510	0.090	-0.094	
2.515	0.195	-0.069	
2.520	0.197	-0.013	
2.525	0.741	0.079	
2.530	1.008	0.233	
2.535	1.051	0.442	
2.540	1.431	0.672	
2.545	1.570	0.914	
2.550	1.297	1.136	
2.555	1.326	1.288	
2.560	1.628	1.383	
2.565	1.425	1.451	
2.570	1.407	1.489	
2.575	1.818	1.512	
2.580	1.969	1.568	
2.585	1.838	1.656	
2.590	1.699	1.733	
2.595	1.237	1.749	
2.600	0.441	1.647	
2.605	0.090	1.395	
2.610	0.130	1.048	
2.615	0.033	0.702	
2.620	0.091	0.415	
2.625	0.415	0.227	
2.630	0.466	0.156	
2.635	0.461	0.176	
2.640	0.823	0.255	
2.645	1.078	0.394	
2.650	1.651	0.603	
2.655	2.343	0.905	
2.660	2.605	1.299	
2.665	2.220	1.704	
2.670	2.015	2.006	
2.675	2.168	2.173	
2.680	2.090	2.244	
2.685	1.897	2.245	
2.690	2.088	2.199	
2.695	2.261	2.155	
2.700	2.139	2.139	
2.705	2.155	2.138	
2.710	2.300	2.146	
2.715	2.241	2.169	
2.720	2.290	2.199	
2.725	2.478	2.237	
2.730	2.382	2.287	
2.735	2.076	2.319	
2.740	2.074	2.304	
2.745	2.001	2.251	
2.750	1.621	2.165	
2.755	1.404	2.029	
2.760	1.249	1.850	
2.765	0.816	1.638	
2.770	0.609	1.393	
2.775	0.716	1.142	
2.780	0.489	0.925	
2.785	0.211	0.735	
2.790	0.334	0.563	
2.795	0.369	0.433	
2.800	0.097	0.343	
2.805	0.061	0.264	
2.810	0.137	0.193	
2.815	-0.005	0.138	
2.820	-0.043	0.089	
2.825	0.180	0.053	
2.830	0.127	0.046	
2.835	-0.002	0.054	
2.840	0.044	0.055	
2.845	0.033	0.052	
2.850	-0.145	0.039	
2.855	-0.194	0.004	
2.860	-0.158	-0.045	
2.865	-0.271	-0.097	
2.870	-0.364	-0.154	
2.875	-0.342	-0.215	
2.880	-0.414	-0.273	
2.885	-0.442	-0.326	
2.890	-0.402	-0.370	
2.895	-0.426	-0.400	
2.900	-0.572	-0.426	
2.905	-0.515	-0.456	
2.910	-0.269	-0.473	
2.915	-0.197	-0.452	
2.920	-0.236	-0.399	
2.925	-0.307	-0.345	
2.930	-0.633	-0.323	
2.935	-0.967	-0.370	
2.940	-0.993	-0.489	
2.945	-0.995	-0.639	
2.950	-0.995	-0.779	
2.955	-0.995	-0.887	
2.960	-0.995	-0.961	
2.965	-0.995	-1.003	
2.970	-0.995	-1.022	
2.975	-0.996	-1.027	
2.980	-0.996	-1.023	
2.985	-0.996	-1.017	
2.990	-0.996	-1.010	
2.995	-0.996	-1.004	
3.000	-0.996	-0.999	
3.005	-0.996	-0.997	
3.010	-0.995	-0.995	
3.015	-0.996	-0.995	
3.020	-0.996	-0.995	
3.025	-0.996	-0.995	
3.030	-0.996	-0.995	
3.035	-0.996	-0.996	
3.040	-0.995	-0.996	
3.045	-0.996	-0.996	
3.050	-0.995	-0.996	
3.055	-0.995	-0.996	
3.060	-0.995	-0.996	
3.065	-0.995	-0.995	
3.070	-0.995	-0.995	
3.075	-0.995	-0.995	
3.080	-0.995	-0.995	
3.085	-0.995	-0.995	
3.090	-0.995	-0.995	
3.095	-0.995	-0.995	
3.100	-0.995	-0.995	
3.105	-0.995	-0.995	
3.110	-0.995	-0.995	
3.115	-0.995	-0.995	
3.120	-0.995	-0.995	
3.125	-0.995	-0.995	
3.130	-0.995	-0.995	
3.135	-0.993	-0.995	
3.140	-0.860	-0.988	
3.145	-0.773	-0.964	
3.150	-0.822	-0.923	
3.155	-0.724	-0.877	
3.160	-0.621	-0.826	
3.165	-0.723	-0.773	
3.170	-0.691	-0.731	
3.175	-0.561	-0.699	
3.180	-0.556	-0.663	
3.185	-0.624	-0.629	
3.190	-0.517	-0.603	
3.195	-0.426	-0.576	
3.200	-0.526	-0.543	
3.205	-0.491	-0.518	
3.210	-0.382	-0.497	
3.215	-0.482	-0.475	
3.220	-0.463	-0.460	
3.225	-0.310	-0.447	
3.230	-0.309	-0.422	
3.235	-0.352	-0.391	
3.240	-0.142	-0.357	
3.245	0.122	-0.298	
3.250	0.258	-0.198	
3.255	0.476	-0.060	
3.260	0.366	0.091	
3.265	-0.226	0.194	
3.270	-0.454	0.184	
3.275	-0.434	0.073	
3.280	-0.491	-0.079	
3.285	-0.504	-0.228	
3.290	-0.237	-0.339	
3.295	-0.037	-0.378	
3.300	-0.071	-0.345	
3.305	0.168	-0.266	
3.310	0.567	-0.139	
3.315	0.481	0.031	
3.320	0.457	0.200	
3.325	0.803	0.348	
3.330	0.858	0.491	
3.335	0.744	0.622	
3.340	1.019	0.726	
3.345	1.113	0.823	
3.350	0.854	0.908	
3.355	1.019	0.960	
3.360	1.245	0.999	
3.365	1.095	1.046	
3.370	1.149	1.088	
3.375	1.456	1.131	
3.380	1.362	1.194	
3.385	1.326	1.258	
3.390	1.631	1.318	
3.395	1.711	1.395	
3.400	1.437	1.475	
3.405	1.497	1.523	
3.410	1.636	1.545	
3.415	1.286	1.550	
3.420	1.092	1.511	
3.425	1.181	1.428	
3.430	0.971	1.327	
3.435	0.698	1.209	
3.440	0.747	1.072	
3.445	0.709	0.940	
3.450	0.438	0.822	
3.455	0.583	0.712	
3.460	0.771	0.636	
3.465	0.499	0.603	
3.470	0.464	0.578	
3.475	0.730	0.559	
3.480	0.600	0.563	
3.485	0.415	0.569	
3.490	0.614	0.561	
3.495	0.579	0.557	
3.500	0.360	0.550	
3.505	0.476	0.527	
3.510	0.591	0.506	
3.515	0.403	0.498	
3.520	0.424	0.486	
3.525	0.568	0.474	
3.530	0.333	0.468	
3.535	0.078	0.440	
3.540	0.246	0.378	
3.545	0.293	0.318	
3.550	0.050	0.270	
3.555	0.113	0.220	
3.560	0.221	0.178	
3.565	0.003	0.150	
3.570	-0.006	0.119	
3.575	0.455	0.102	
3.580	0.585	0.144	
3.585	0.638	0.242	
3.590	0.744	0.366	
3.595	0.415	0.477	
3.600	-0.181	0.507	
3.605	-0.287	0.418	
3.610	-0.291	0.249	
3.615	-0.411	0.061	
3.620	-0.356	-0.111	
3.625	-0.118	-0.232	
3.630	-0.100	-0.281	
3.635	-0.126	-0.273	
3.640	0.281	-0.222	
3.645	0.368	-0.119	
3.650	0.330	0.016	
3.655	0.573	0.153	
3.660	0.771	0.296	
3.665	0.592	0.436	
3.670	0.597	0.543	
3.675	0.820	0.615	
3.680	0.709	0.673	
3.685	0.464	0.702	
3.690	0.646	0.692	
3.695	0.814	0.678	
3.700	0.702	0.683	
3.705	0.889	0.703	
3.710	1.087	0.748	
3.715	0.897	0.814	
3.720	0.924	0.872	
3.725	1.254	0.924	
3.730	1.110	0.989	
3.735	0.877	1.039	
3.740	1.129	1.056	
3.745	1.181	1.069	
3.750	0.816	1.076	
3.755	0.730	1.045	
3.760	0.803	0.979	
3.765	0.473	0.895	
3.770	0.313	0.784	
3.775	0.443	0.656	
3.780	0.146	0.534	
3.785	-0.072	0.406	
3.790	0.224	0.279	
3.795	0.255	0.194	
3.800	-0.066	0.147	
3.805	0.090	0.107	
3.810	0.392	0.091	
3.815	0.183	0.115	
3.820	0.058	0.143	
3.825	0.249	0.156	
3.830	0.125	0.165	
3.835	-0.034	0.160	
3.840	0.154	0.138	
3.845	0.119	0.120	
3.850	-0.139	0.100	
3.855	-0.126	0.059	
3.860	-0.022	0.009	
3.865	-0.150	-0.032	
3.870	-0.113	-0.066	
3.875	0.050	-0.086	
3.880	-0.089	-0.085	
3.885	-0.181	-0.082	
3.890	-0.066	-0.090	
3.895	-0.095	-0.096	
3.900	-0.242	-0.104	
3.905	-0.153	-0.123	
3.910	0.052	-0.132	
3.915	0.056	-0.112	
3.920	0.191	-0.065	
3.925	0.363	0.007	
3.930	-0.055	0.081	
3.935	-0.326	0.099	
3.940	-0.355	0.041	
3.945	-0.442	-0.064	
3.950	-0.567	-0.187	
3.955	-0.465	-0.307	
3.960	-0.309	-0.392	
3.965	-0.332	-0.427	
3.970	-0.255	-0.422	
3.975	-0.016	-0.382	
3.980	-0.011	-0.305	
3.985	-0.031	-0.214	
3.990	0.236	-0.122	
3.995	0.233	-0.023	
4.000	0.036	0.064	
4.005	0.104	0.114	
4.010	0.145	0.135	
4.015	0.111	0.144	
4.020	0.149	0.146	
4.025	0.397	0.157	
4.030	0.276	0.190	
4.035	0.197	0.224	
4.040	0.460	0.251	
4.045	0.542	0.295	
4.050	0.376	0.351	
4.055	0.507	0.396	
4.060	0.702	0.442	
4.065	0.515	0.495	
4.070	0.498	0.533	
4.075	0.718	0.556	
4.080	0.571	0.580	
4.085	0.368	0.588	
4.090	0.427	0.563	
4.095	0.321	0.518	
4.100	-0.002	0.450	
4.105	0.007	0.348	
4.110	0.058	0.237	
4.115	-0.104	0.140	
4.120	-0.100	0.054	
4.125	0.117	-0.006	
4.130	-0.017	-0.029	
4.135	-0.153	-0.039	
4.140	-0.045	-0.053	
4.145	0.024	-0.060	
4.150	-0.127	-0.058	
4.155	-0.061	-0.060	
4.160	0.050	-0.059	
4.165	-0.122	-0.052	
4.170	-0.104	-0.052	
4.175	0.104	-0.053	
4.180	0.039	-0.037	
4.185	-0.130	-0.020	
4.190	-0.055	-0.021	
4.195	-0.106	-0.033	
4.200	-0.242	-0.057	
4.205	-0.177	-0.093	
4.210	-0.121	-0.127	
4.215	-0.271	-0.152	
4.220	-0.258	-0.179	
4.225	-0.107	-0.200	
4.230	-0.174	-0.204	
4.235	-0.301	-0.203	
4.240	-0.148	-0.208	
4.245	0.001	-0.199	
4.250	0.003	-0.165	
4.255	0.340	-0.102	
4.260	0.406	-0.001	
4.265	-0.089	0.097	
4.270	-0.338	0.123	
4.275	-0.370	0.060	
4.280	-0.518	-0.055	
4.285	-0.543	-0.192	
4.290	-0.379	-0.315	
4.295	-0.300	-0.391	
4.300	-0.303	-0.416	
4.305	-0.165	-0.400	
4.310	-0.013	-0.349	
4.315	-0.103	-0.273	
4.320	-0.100	-0.199	
4.325	0.094	-0.136	
4.330	-0.038	-0.078	
4.335	-0.060	-0.036	
4.340	0.236	-0.006	
4.345	0.302	0.043	
4.350	0.130	0.104	
4.355	0.197	0.150	
4.360	0.327	0.184	
4.365	0.255	0.218	
4.370	0.311	0.247	
4.375	0.576	0.283	
4.380	0.487	0.338	
4.385	0.374	0.392	
4.390	0.605	0.431	
4.395	0.507	0.467	
4.400	0.372	0.490	
4.405	0.670	0.500	
4.410	0.849	0.531	
4.415	0.522	0.581	
4.420	0.371	0.603	
4.425	0.441	0.582	
4.430	0.249	0.533	
4.435	0.072	0.457	
4.440	0.174	0.362	
4.445	0.046	0.269	
4.450	-0.193	0.178	
4.455	-0.113	0.079	
4.460	0.036	-0.002	
4.465	-0.142	-0.050	
4.470	-0.141	-0.082	
4.475	0.020	-0.101	
4.480	-0.063	-0.100	
4.485	-0.181	-0.094	
4.490	-0.040	-0.095	
4.495	0.021	-0.089	
4.500	-0.161	-0.077	
4.505	-0.057	-0.073	
4.510	0.111	-0.066	
4.515	-0.107	-0.047	
4.520	-0.162	-0.041	
4.525	-0.008	-0.051	
4.530	-0.132	-0.061	
4.535	-0.249	-0.078	
4.540	-0.199	-0.111	
4.545	-0.156	-0.143	
4.550	-0.258	-0.168	
4.555	-0.208	-0.190	
4.560	-0.112	-0.202	
4.565	-0.280	-0.204	
4.570	-0.309	-0.212	
4.575	-0.074	-0.222	
4.580	-0.028	-0.208	
4.585	0.013	-0.168	
4.590	0.495	-0.095	
4.595	0.340	0.021	
4.600	-0.162	0.121	
4.605	-0.341	0.132	
4.610	-0.456	0.054	
4.615	-0.614	-0.081	
4.620	-0.585	-0.237	
4.625	-0.420	-0.372	
4.630	-0.433	-0.455	
4.635	-0.371	-0.489	
4.640	-0.101	-0.474	
4.645	0.035	-0.404	
4.650	-0.086	-0.300	
4.655	0.021	-0.199	
4.660	0.162	-0.108	
4.665	-0.093	-0.031	
4.670	-0.068	0.008	
4.675	0.318	0.030	
4.680	0.215	0.071	
4.685	0.058	0.116	
4.690	0.362	0.148	
4.695	0.417	0.192	
4.700	0.215	0.243	
4.705	0.400	0.281	
4.710	0.554	0.320	
4.715	0.427	0.370	
4.720	0.498	0.414	
4.725	0.683	0.456	
4.730	0.547	0.504	
4.735	0.513	0.540	
4.740	0.832	0.569	
4.745	0.797	0.616	
4.750	0.539	0.662	
4.755	0.585	0.676	
4.760	0.579	0.664	
4.765	0.152	0.622	
4.770	0.006	0.528	
4.775	0.130	0.398	
4.780	-0.098	0.268	
4.785	-0.245	0.141	
4.790	-0.052	0.022	
4.795	-0.025	-0.057	
4.800	-0.179	-0.099	
4.805	-0.115	-0.124	
4.810	-0.028	-0.134	
4.815	-0.138	-0.128	
4.820	-0.122	-0.121	
4.825	0.070	-0.110	
4.830	-0.100	-0.088	
4.835	-0.199	-0.076	
4.840	0.009	-0.079	
4.845	-0.051	-0.076	
4.850	-0.159	-0.072	
4.855	-0.064	-0.077	
4.860	0.017	-0.078	
4.865	-0.190	-0.074	
4.870	-0.246	-0.087	
4.875	-0.127	-0.114	
4.880	-0.229	-0.140	
4.885	-0.320	-0.169	
4.890	-0.162	-0.200	
4.895	-0.176	-0.216	
4.900	-0.294	-0.221	
4.905	-0.225	-0.228	
4.910	-0.185	-0.233	
4.915	-0.152	-0.226	
4.920	0.110	-0.199	
4.925	0.547	-0.120	
4.930	0.343	0.012	
4.935	-0.089	0.127	
4.940	-0.251	0.157	
4.945	-0.478	0.093	
