Vernier Format 2
ecg6.txt 10/18/2025 9:10:28
Run 1
Time	Potential	EKG	
0.480	-0.252	-0.159	
0.485	-0.269	-0.174	
0.490	-0.187	-0.194	
0.495	-0.245	-0.209	
0.500	-0.295	-0.223	
0.505	-0.207	-0.236	
0.510	-0.219	-0.242	
0.515	-0.378	-0.248	
0.520	-0.333	-0.265	
0.525	-0.182	-0.281	
0.530	-0.115	-0.275	
0.535	0.082	-0.236	
0.540	0.351	-0.155	
0.545	0.076	-0.047	
0.550	-0.211	0.029	
0.555	-0.304	0.030	
0.560	-0.443	-0.033	
0.565	-0.588	-0.140	
0.570	-0.530	-0.266	
0.575	-0.426	-0.375	
0.580	-0.448	-0.443	
0.585	-0.398	-0.475	
0.590	-0.234	-0.471	
0.595	-0.208	-0.431	
0.600	-0.211	-0.372	
0.605	-0.118	-0.309	
0.610	-0.055	-0.244	
0.615	-0.083	-0.181	
0.620	0.128	-0.121	
0.625	0.223	-0.051	
0.630	0.068	0.022	
0.635	0.102	0.076	
0.640	0.266	0.113	
0.645	0.252	0.151	
0.650	0.125	0.183	
0.655	0.301	0.202	
0.660	0.431	0.228	
0.665	0.273	0.264	
0.670	0.366	0.296	
0.675	0.533	0.327	
0.680	0.446	0.369	
0.685	0.470	0.409	
0.690	0.591	0.444	
0.695	0.482	0.478	
0.700	0.304	0.492	
0.705	0.403	0.477	
0.710	0.235	0.444	
0.715	-0.028	0.385	
0.720	-0.066	0.290	
0.725	-0.077	0.179	
0.730	-0.229	0.070	
0.735	-0.182	-0.029	
0.740	0.013	-0.099	
0.745	-0.113	-0.128	
0.750	-0.182	-0.137	
0.755	-0.080	-0.141	
0.760	-0.064	-0.136	
0.765	-0.090	-0.123	
0.770	0.000	-0.104	
0.775	0.000	-0.080	
0.780	-0.150	-0.061	
0.785	-0.165	-0.061	
0.790	-0.071	-0.076	
0.795	-0.139	-0.089	
0.800	-0.223	-0.106	
0.805	-0.132	-0.128	
0.810	-0.133	-0.143	
0.815	-0.171	-0.151	
0.820	-0.161	-0.156	
0.825	-0.184	-0.161	
0.830	-0.265	-0.170	
0.835	-0.248	-0.188	
0.840	-0.152	-0.204	
0.845	-0.193	-0.208	
0.850	-0.249	-0.208	
0.855	-0.236	-0.213	
0.860	-0.280	-0.222	
0.865	-0.291	-0.235	
0.870	-0.095	-0.243	
0.875	0.128	-0.218	
0.880	0.253	-0.146	
0.885	0.302	-0.041	
0.890	0.152	0.065	
0.895	-0.274	0.121	
0.900	-0.488	0.085	
0.905	-0.460	-0.027	
0.910	-0.460	-0.163	
0.915	-0.492	-0.287	
0.920	-0.398	-0.379	
0.925	-0.286	-0.428	
0.930	-0.307	-0.431	
0.935	-0.262	-0.407	
0.940	-0.083	-0.362	
0.945	-0.115	-0.298	
0.950	-0.170	-0.234	
0.955	-0.017	-0.181	
0.960	0.053	-0.129	
0.965	0.010	-0.074	
0.970	0.160	-0.023	
0.975	0.288	0.035	
0.980	0.177	0.099	
0.985	0.191	0.151	
0.990	0.293	0.188	
0.995	0.269	0.219	
1.000	0.253	0.245	
1.005	0.449	0.268	
1.010	0.524	0.308	
1.015	0.440	0.360	
1.020	0.508	0.407	
1.025	0.515	0.446	
1.030	0.447	0.475	
1.035	0.505	0.489	
1.040	0.654	0.504	
1.045	0.444	0.522	
1.050	0.197	0.515	
1.055	0.230	0.466	
1.060	0.159	0.393	
1.065	-0.048	0.308	
1.070	-0.052	0.210	
1.075	-0.011	0.115	
1.080	-0.141	0.038	
1.085	-0.181	-0.029	
1.090	-0.074	-0.083	
1.095	-0.048	-0.112	
1.100	-0.139	-0.120	
1.105	-0.068	-0.119	
1.110	-0.037	-0.112	
1.115	-0.145	-0.100	
1.120	-0.110	-0.097	
1.125	-0.083	-0.098	
1.130	-0.152	-0.100	
1.135	-0.089	-0.104	
1.140	-0.043	-0.105	
1.145	-0.115	-0.099	
1.150	-0.177	-0.098	
1.155	-0.121	-0.107	
1.160	-0.168	-0.119	
1.165	-0.292	-0.137	
1.170	-0.272	-0.168	
1.175	-0.248	-0.203	
1.180	-0.347	-0.233	
1.185	-0.335	-0.264	
1.190	-0.272	-0.290	
1.195	-0.327	-0.305	
1.200	-0.323	-0.314	
1.205	-0.193	-0.314	
1.210	-0.170	-0.297	
1.215	-0.205	-0.267	
1.220	0.026	-0.229	
1.225	0.308	-0.161	
1.230	0.088	-0.064	
1.235	-0.155	0.011	
1.240	-0.332	0.020	
1.245	-0.587	-0.044	
1.250	-0.694	-0.169	
1.255	-0.592	-0.317	
1.260	-0.533	-0.443	
1.265	-0.488	-0.522	
1.270	-0.352	-0.551	
1.275	-0.228	-0.528	
1.280	-0.223	-0.467	
1.285	-0.211	-0.392	
1.290	-0.048	-0.315	
1.295	-0.037	-0.234	
1.300	-0.086	-0.161	
1.305	0.038	-0.103	
1.310	0.085	-0.052	
1.315	-0.026	-0.009	
1.320	0.061	0.018	
1.325	0.183	0.041	
1.330	0.151	0.071	
1.335	0.240	0.107	
1.340	0.398	0.152	
1.345	0.325	0.209	
1.350	0.374	0.264	
1.355	0.670	0.323	
1.360	0.718	0.404	
1.365	0.528	0.491	
1.370	0.583	0.552	
1.375	0.728	0.592	
1.380	0.486	0.619	
1.385	0.452	0.617	
1.390	0.585	0.594	
1.395	0.340	0.563	
1.400	0.073	0.506	
1.405	0.162	0.414	
1.410	0.053	0.313	
1.415	-0.097	0.214	
1.420	-0.098	0.115	
1.425	-0.095	0.027	
1.430	-0.222	-0.045	
1.435	-0.228	-0.107	
1.440	-0.116	-0.155	
1.445	-0.153	-0.178	
1.450	-0.199	-0.185	
1.455	-0.097	-0.184	
1.460	-0.063	-0.171	
1.465	-0.165	-0.151	
1.470	-0.135	-0.137	
1.475	-0.090	-0.130	
1.480	-0.185	-0.125	
1.485	-0.203	-0.130	
1.490	-0.130	-0.142	
1.495	-0.136	-0.149	
1.500	-0.171	-0.152	
1.505	-0.145	-0.154	
1.510	-0.199	-0.157	
1.515	-0.312	-0.169	
1.520	-0.281	-0.195	
1.525	-0.232	-0.222	
1.530	-0.306	-0.244	
1.535	-0.298	-0.262	
1.540	-0.229	-0.275	
1.545	-0.321	-0.280	
1.550	-0.394	-0.289	
1.555	-0.297	-0.305	
1.560	-0.147	-0.309	
1.565	0.030	-0.280	
1.570	0.386	-0.200	
1.575	0.372	-0.070	
1.580	-0.130	0.054	
1.585	-0.379	0.092	
1.590	-0.512	0.029	
1.595	-0.672	-0.103	
1.600	-0.695	-0.266	
1.605	-0.520	-0.417	
1.610	-0.445	-0.515	
1.615	-0.420	-0.552	
1.620	-0.262	-0.540	
1.625	-0.119	-0.483	
1.630	-0.135	-0.396	
1.635	-0.078	-0.301	
1.640	0.078	-0.209	
1.645	0.015	-0.121	
1.650	-0.042	-0.052	
1.655	0.107	-0.007	
1.660	0.186	0.033	
1.665	0.061	0.072	
1.670	0.195	0.100	
1.675	0.357	0.133	
1.680	0.238	0.178	
1.685	0.285	0.219	
1.690	0.551	0.261	
1.695	0.533	0.322	
1.700	0.504	0.391	
1.705	0.680	0.455	
1.710	0.663	0.519	
1.715	0.557	0.573	
1.720	0.724	0.609	
1.725	0.837	0.646	
1.730	0.623	0.684	
1.735	0.556	0.698	
1.740	0.577	0.683	
1.745	0.292	0.642	
1.750	0.018	0.558	
1.755	0.059	0.431	
1.760	-0.057	0.293	
1.765	-0.231	0.158	
1.770	-0.165	0.031	
1.775	-0.133	-0.070	
1.780	-0.263	-0.138	
1.785	-0.216	-0.187	
1.790	-0.080	-0.212	
1.795	-0.100	-0.207	
1.800	-0.145	-0.186	
1.805	-0.057	-0.162	
1.810	-0.093	-0.137	
1.815	-0.217	-0.120	
1.820	-0.173	-0.122	
1.825	-0.104	-0.131	
1.830	-0.188	-0.138	
1.835	-0.165	-0.146	
1.840	-0.066	-0.149	
1.845	-0.165	-0.145	
1.850	-0.231	-0.145	
1.855	-0.171	-0.155	
1.860	-0.228	-0.168	
1.865	-0.341	-0.189	
1.870	-0.303	-0.220	
1.875	-0.294	-0.252	
1.880	-0.332	-0.277	
1.885	-0.295	-0.296	
1.890	-0.223	-0.304	
1.895	-0.286	-0.299	
1.900	-0.289	-0.291	
1.905	-0.121	-0.279	
1.910	0.169	-0.239	
1.915	0.288	-0.151	
1.920	0.270	-0.033	
1.925	-0.064	0.066	
1.930	-0.434	0.089	
1.935	-0.619	0.013	
1.940	-0.651	-0.135	
1.945	-0.676	-0.302	
1.950	-0.621	-0.450	
1.955	-0.437	-0.548	
1.960	-0.336	-0.579	
1.965	-0.309	-0.554	
1.970	-0.141	-0.489	
1.975	0.076	-0.391	
1.980	-0.020	-0.271	
1.985	-0.013	-0.161	
1.990	0.224	-0.069	
1.995	0.247	0.021	
2.000	0.157	0.101	
2.005	0.340	0.164	
2.010	0.308	0.217	
2.015	0.185	0.256	
2.020	0.440	0.279	
2.025	0.557	0.314	
2.030	0.444	0.365	
2.035	0.541	0.415	
2.040	0.765	0.468	
2.045	0.731	0.537	
2.050	0.680	0.606	
2.055	0.849	0.664	
2.060	0.898	0.721	
2.065	0.773	0.774	
2.070	0.816	0.807	
2.075	0.762	0.821	
2.080	0.463	0.805	
2.085	0.350	0.743	
2.090	0.513	0.653	
2.095	0.327	0.566	
2.100	0.084	0.477	
2.105	0.120	0.373	
2.110	-0.031	0.267	
2.115	-0.176	0.160	
2.120	-0.118	0.055	
2.125	-0.106	-0.031	
2.130	-0.219	-0.093	
2.135	-0.179	-0.139	
2.140	-0.035	-0.165	
2.145	-0.107	-0.163	
2.150	-0.150	-0.151	
2.155	-0.042	-0.138	
2.160	-0.046	-0.119	
2.165	-0.152	-0.101	
2.170	-0.118	-0.095	
2.175	-0.112	-0.097	
2.180	-0.176	-0.105	
2.185	-0.127	-0.116	
2.190	-0.038	-0.122	
2.195	-0.133	-0.118	
2.200	-0.213	-0.118	
2.205	-0.181	-0.130	
2.210	-0.240	-0.150	
2.215	-0.333	-0.178	
2.220	-0.275	-0.213	
2.225	-0.231	-0.243	
2.230	-0.352	-0.263	
2.235	-0.300	-0.281	
2.240	-0.203	-0.291	
2.245	-0.284	-0.288	
2.250	-0.274	-0.282	
2.255	0.052	-0.263	
2.260	0.278	-0.200	
2.265	0.125	-0.098	
2.270	-0.068	-0.009	
2.275	-0.287	0.023	
2.280	-0.587	-0.022	
2.285	-0.744	-0.142	
2.290	-0.665	-0.301	
2.295	-0.610	-0.448	
2.300	-0.547	-0.549	
2.305	-0.323	-0.591	
2.310	-0.214	-0.568	
2.315	-0.232	-0.497	
2.320	-0.055	-0.404	
2.325	0.050	-0.297	
2.330	0.027	-0.187	
2.335	0.067	-0.090	
2.340	0.238	-0.007	
2.345	0.183	0.068	
2.350	0.145	0.127	
2.355	0.305	0.169	
2.360	0.314	0.207	
2.365	0.218	0.241	
2.370	0.434	0.268	
2.375	0.562	0.308	
2.380	0.498	0.365	
2.385	0.570	0.424	
2.390	0.736	0.485	
2.395	0.770	0.554	
2.400	0.762	0.627	
2.405	0.915	0.695	
2.410	0.912	0.761	
2.415	0.690	0.812	
2.420	0.776	0.829	
2.425	0.776	0.823	
2.430	0.484	0.798	
2.435	0.394	0.737	
2.440	0.377	0.647	
2.445	0.101	0.541	
2.450	-0.081	0.412	
2.455	0.075	0.273	
2.460	-0.022	0.157	
2.465	-0.179	0.063	
2.470	-0.113	-0.017	
2.475	-0.080	-0.075	
2.480	-0.193	-0.112	
2.485	-0.184	-0.139	
2.490	-0.112	-0.158	
2.495	-0.148	-0.164	
2.500	-0.173	-0.163	
2.505	-0.112	-0.161	
2.510	-0.089	-0.152	
2.515	-0.129	-0.139	
2.520	-0.052	-0.126	
2.525	-0.006	-0.107	
2.530	-0.165	-0.088	
2.535	-0.177	-0.087	
2.540	-0.075	-0.097	
2.545	-0.113	-0.105	
2.550	-0.199	-0.113	
2.555	-0.113	-0.124	
2.560	-0.152	-0.134	
2.565	-0.277	-0.146	
2.570	-0.240	-0.168	
2.575	-0.197	-0.192	
2.580	-0.272	-0.211	
2.585	-0.257	-0.227	
2.590	-0.219	-0.239	
2.595	-0.243	-0.244	
2.600	-0.158	-0.242	
2.605	0.143	-0.215	
2.610	0.327	-0.141	
2.615	0.211	-0.032	
2.620	-0.038	0.060	
2.625	-0.303	0.086	
2.630	-0.592	0.027	
2.635	-0.669	-0.107	
2.640	-0.590	-0.270	
2.645	-0.555	-0.411	
2.650	-0.482	-0.505	
2.655	-0.292	-0.541	
2.660	-0.144	-0.515	
2.665	-0.118	-0.440	
2.670	0.013	-0.338	
2.675	0.143	-0.223	
2.680	0.085	-0.108	
2.685	0.137	-0.010	
2.690	0.376	0.073	
2.695	0.290	0.155	
2.700	0.240	0.222	
2.705	0.366	0.266	
2.710	0.453	0.305	
2.715	0.380	0.344	
2.720	0.544	0.380	
2.725	0.655	0.426	
2.730	0.556	0.481	
2.735	0.693	0.533	
2.740	0.950	0.594	
2.745	0.990	0.679	
2.750	0.952	0.775	
2.755	1.077	0.862	
2.760	1.000	0.935	
2.765	0.739	0.975	
2.770	0.744	0.963	
2.775	0.744	0.917	
2.780	0.446	0.848	
2.785	0.259	0.745	
2.790	0.278	0.615	
2.795	0.072	0.478	
2.800	-0.064	0.339	
2.805	0.097	0.210	
2.810	-0.029	0.112	
2.815	-0.164	0.038	
2.820	-0.129	-0.028	
2.825	-0.136	-0.081	
2.830	-0.213	-0.121	
2.835	-0.177	-0.152	
2.840	-0.118	-0.171	
2.845	-0.188	-0.176	
2.850	-0.193	-0.178	
2.855	-0.064	-0.176	
2.860	-0.072	-0.160	
2.865	-0.109	-0.138	
2.870	-0.025	-0.116	
2.875	0.033	-0.089	
2.880	-0.115	-0.063	
2.885	-0.144	-0.054	
2.890	-0.090	-0.063	
2.895	-0.191	-0.079	
2.900	-0.271	-0.107	
2.905	-0.262	-0.147	
2.910	-0.301	-0.190	
2.915	-0.304	-0.230	
2.920	-0.196	-0.258	
2.925	-0.170	-0.264	
2.930	-0.297	-0.257	
2.935	-0.317	-0.256	
2.940	-0.255	-0.263	
2.945	-0.286	-0.269	
2.950	-0.182	-0.269	
2.955	0.227	-0.239	
2.960	0.385	-0.150	
2.965	0.079	-0.029	
2.970	-0.164	0.054	
2.975	-0.384	0.055	
2.980	-0.648	-0.027	
2.985	-0.694	-0.172	
2.990	-0.616	-0.334	
2.995	-0.581	-0.468	
3.000	-0.486	-0.551	
3.005	-0.312	-0.577	
3.010	-0.229	-0.545	
3.015	-0.217	-0.474	
3.020	-0.069	-0.386	
3.025	0.027	-0.286	
3.030	-0.078	-0.189	
3.035	0.032	-0.110	
3.040	0.229	-0.042	
3.045	0.142	0.029	
3.050	0.133	0.088	
3.055	0.249	0.131	
3.060	0.236	0.168	
3.065	0.212	0.198	
3.070	0.437	0.227	
3.075	0.602	0.277	
3.080	0.534	0.351	
3.085	0.582	0.427	
3.090	0.758	0.498	
3.095	0.728	0.572	
3.100	0.739	0.639	
3.105	0.912	0.698	
3.110	0.825	0.754	
3.115	0.620	0.790	
3.120	0.641	0.786	
3.125	0.612	0.755	
3.130	0.314	0.701	
3.135	0.159	0.610	
3.140	0.137	0.488	
3.145	-0.063	0.355	
3.150	-0.124	0.219	
3.155	-0.077	0.094	
3.160	-0.147	-0.005	
3.165	-0.226	-0.080	
3.170	-0.173	-0.138	
3.175	-0.130	-0.173	
3.180	-0.211	-0.188	
3.185	-0.203	-0.196	
3.190	-0.104	-0.197	
3.195	-0.165	-0.188	
3.200	-0.185	-0.177	
3.205	-0.090	-0.168	
3.210	-0.129	-0.155	
3.215	-0.222	-0.147	
3.220	-0.072	-0.145	
3.225	-0.031	-0.136	
3.230	-0.187	-0.121	
3.235	-0.184	-0.119	
3.240	-0.069	-0.124	
3.245	-0.176	-0.127	
3.250	-0.236	-0.135	
3.255	-0.184	-0.153	
3.260	-0.228	-0.171	
3.265	-0.333	-0.194	
3.270	-0.274	-0.223	
3.275	-0.217	-0.247	
3.280	-0.291	-0.259	
3.285	-0.269	-0.267	
3.290	-0.239	-0.270	
3.295	-0.274	-0.269	
3.300	-0.210	-0.265	
3.305	0.053	-0.244	
3.310	0.267	-0.181	
3.315	0.113	-0.084	
3.320	-0.090	-0.002	
3.325	-0.353	0.019	
3.330	-0.566	-0.037	
3.335	-0.634	-0.156	
3.340	-0.575	-0.296	
3.345	-0.547	-0.418	
3.350	-0.457	-0.499	
3.355	-0.278	-0.527	
3.360	-0.226	-0.501	
3.365	-0.236	-0.440	
3.370	-0.135	-0.367	
3.375	0.015	-0.286	
3.380	-0.048	-0.201	
3.385	0.042	-0.123	
3.390	0.186	-0.052	
3.395	0.102	0.016	
3.400	0.076	0.068	
3.405	0.318	0.108	
3.410	0.307	0.154	
3.415	0.180	0.200	
3.420	0.386	0.234	
3.425	0.534	0.276	
3.430	0.429	0.333	
3.435	0.502	0.387	
3.440	0.710	0.441	
3.445	0.576	0.501	
3.450	0.565	0.550	
3.455	0.808	0.589	
3.460	0.738	0.634	
3.465	0.611	0.673	
3.470	0.704	0.690	
3.475	0.629	0.694	
3.480	0.327	0.673	
3.485	0.293	0.611	
3.490	0.263	0.522	
3.495	0.036	0.422	
3.500	-0.092	0.306	
3.505	-0.051	0.183	
3.510	-0.124	0.074	
3.515	-0.239	-0.018	
3.520	-0.187	-0.096	
3.525	-0.100	-0.150	
3.530	-0.171	-0.174	
3.535	-0.130	-0.180	
3.540	-0.028	-0.171	
3.545	-0.135	-0.150	
3.550	-0.136	-0.132	
3.555	-0.020	-0.118	
3.560	-0.057	-0.101	
3.565	-0.159	-0.087	
3.570	-0.069	-0.085	
3.575	-0.026	-0.083	
3.580	-0.129	-0.078	
3.585	-0.136	-0.081	
3.590	-0.061	-0.089	
3.595	-0.127	-0.094	
3.600	-0.185	-0.102	
3.605	-0.159	-0.118	
3.610	-0.202	-0.136	
3.615	-0.269	-0.159	
3.620	-0.220	-0.185	
3.625	-0.177	-0.204	
3.630	-0.228	-0.213	
3.635	-0.219	-0.218	
3.640	-0.188	-0.219	
3.645	-0.211	-0.216	
3.650	-0.148	-0.210	
3.655	0.232	-0.181	
3.660	0.398	-0.101	
3.665	0.149	0.012	
3.670	-0.141	0.091	
3.675	-0.346	0.091	
3.680	-0.556	0.010	
3.685	-0.601	-0.127	
3.690	-0.509	-0.275	
3.695	-0.498	-0.395	
3.700	-0.430	-0.470	
3.705	-0.245	-0.494	
3.710	-0.164	-0.465	
3.715	-0.165	-0.399	
3.720	-0.064	-0.318	
3.725	0.052	-0.231	
3.730	-0.040	-0.146	
3.735	0.059	-0.075	
3.740	0.206	-0.014	
3.745	0.117	0.046	
3.750	0.111	0.093	
3.755	0.284	0.127	
3.760	0.319	0.167	
3.765	0.165	0.206	
3.770	0.321	0.231	
3.775	0.415	0.258	
3.780	0.360	0.293	
3.785	0.563	0.334	
3.790	0.736	0.396	
3.795	0.585	0.474	
3.800	0.628	0.542	
3.805	0.826	0.598	
3.810	0.761	0.656	
3.815	0.582	0.698	
3.820	0.620	0.708	
3.825	0.537	0.691	
3.830	0.266	0.645	
3.835	0.125	0.559	
3.840	0.163	0.445	
3.845	-0.058	0.324	
3.850	-0.182	0.199	
3.855	-0.133	0.075	
3.860	-0.203	-0.030	
3.865	-0.284	-0.114	
3.870	-0.197	-0.179	
3.875	-0.133	-0.215	
3.880	-0.216	-0.225	
3.885	-0.174	-0.222	
3.890	-0.113	-0.211	
3.895	-0.174	-0.193	
3.900	-0.188	-0.179	
3.905	-0.107	-0.169	
3.910	-0.144	-0.158	
3.915	-0.210	-0.152	
3.920	-0.162	-0.154	
3.925	-0.139	-0.158	
3.930	-0.274	-0.163	
3.935	-0.274	-0.180	
3.940	-0.119	-0.199	
3.945	-0.194	-0.204	
3.950	-0.268	-0.204	
3.955	-0.226	-0.211	
3.960	-0.277	-0.221	
3.965	-0.378	-0.239	
3.970	-0.303	-0.265	
3.975	-0.258	-0.286	
3.980	-0.352	-0.298	
3.985	-0.347	-0.309	
3.990	-0.332	-0.321	
3.995	-0.346	-0.330	
4.000	-0.188	-0.330	
4.005	0.236	-0.291	
4.010	0.288	-0.192	
4.015	-0.029	-0.071	
4.020	-0.260	-0.000	
4.025	-0.526	-0.015	
4.030	-0.747	-0.114	
4.035	-0.726	-0.269	
4.040	-0.605	-0.425	
4.045	-0.561	-0.538	
4.050	-0.482	-0.596	
4.055	-0.313	-0.600	
4.060	-0.248	-0.553	
4.065	-0.294	-0.479	
4.070	-0.112	-0.398	
4.075	0.064	-0.306	
4.080	-0.048	-0.205	
4.085	0.015	-0.119	
4.090	0.101	-0.050	
4.095	0.006	0.003	
4.100	0.024	0.035	
4.105	0.247	0.058	
4.110	0.314	0.097	
4.115	0.272	0.151	
4.120	0.467	0.211	
4.125	0.557	0.283	
4.130	0.441	0.359	
4.135	0.513	0.421	
4.140	0.722	0.474	
4.145	0.736	0.537	
4.150	0.707	0.603	
4.155	0.780	0.659	
4.160	0.773	0.706	
4.165	0.710	0.738	
4.170	0.745	0.754	
4.175	0.649	0.754	
4.180	0.316	0.723	
4.185	0.174	0.642	
4.190	0.189	0.523	
4.195	-0.061	0.391	
4.200	-0.148	0.250	
4.205	-0.072	0.114	
4.210	-0.141	0.007	
4.215	-0.219	-0.074	
4.220	-0.170	-0.134	
4.225	-0.144	-0.172	
4.230	-0.208	-0.189	
4.235	-0.162	-0.196	
4.240	-0.092	-0.192	
4.245	-0.176	-0.179	
4.250	-0.216	-0.170	
4.255	-0.106	-0.167	
4.260	-0.132	-0.160	
4.265	-0.194	-0.154	
4.270	-0.075	-0.149	
4.275	-0.042	-0.138	
4.280	-0.144	-0.120	
4.285	-0.135	-0.111	
4.290	-0.090	-0.109	
4.295	-0.194	-0.112	
4.300	-0.246	-0.126	
4.305	-0.179	-0.149	
4.310	-0.216	-0.171	
4.315	-0.287	-0.192	
4.320	-0.240	-0.214	
4.325	-0.239	-0.232	
4.330	-0.338	-0.247	
4.335	-0.350	-0.267	
4.340	-0.237	-0.286	
4.345	-0.214	-0.291	
4.350	-0.107	-0.275	
4.355	0.359	-0.220	
4.360	0.499	-0.101	
4.365	0.181	0.047	
4.370	-0.069	0.148	
4.375	-0.335	0.157	
4.380	-0.590	0.071	
4.385	-0.656	-0.085	
4.390	-0.602	-0.261	
4.395	-0.570	-0.412	
4.400	-0.482	-0.512	
4.405	-0.254	-0.550	
4.410	-0.139	-0.519	
4.415	-0.106	-0.437	
4.420	0.061	-0.330	
4.425	0.154	-0.208	
4.430	0.061	-0.090	
4.435	0.195	0.006	
4.440	0.363	0.090	
4.445	0.288	0.171	
4.450	0.319	0.237	
4.455	0.525	0.293	
4.460	0.453	0.350	
4.465	0.305	0.394	
4.470	0.441	0.412	
4.475	0.608	0.428	
4.480	0.597	0.461	
4.485	0.738	0.509	
4.490	0.895	0.576	
4.495	0.822	0.657	
4.500	0.790	0.729	
4.505	0.939	0.784	
4.510	0.875	0.830	
4.515	0.716	0.856	
4.520	0.736	0.852	
4.525	0.647	0.823	
4.530	0.397	0.769	
4.535	0.281	0.680	
4.540	0.174	0.563	
4.545	0.065	0.434	
4.550	0.007	0.304	
4.555	0.010	0.189	
4.560	-0.101	0.094	
4.565	-0.165	0.013	
4.570	-0.071	-0.052	
4.575	-0.092	-0.093	
4.580	-0.199	-0.117	
4.585	-0.148	-0.136	
4.590	-0.049	-0.146	
4.595	-0.139	-0.142	
4.600	-0.141	-0.135	
4.605	-0.035	-0.128	
4.610	-0.100	-0.115	
4.615	-0.161	-0.106	
4.620	-0.060	-0.104	
4.625	-0.009	-0.097	
4.630	-0.148	-0.086	
4.635	-0.142	-0.086	
4.640	-0.068	-0.093	
4.645	-0.161	-0.099	
4.650	-0.226	-0.113	
4.655	-0.211	-0.136	
4.660	-0.240	-0.164	
4.665	-0.271	-0.192	
4.670	-0.208	-0.215	
4.675	-0.210	-0.229	
4.680	-0.298	-0.236	
4.685	-0.246	-0.244	
4.690	-0.211	-0.250	
4.695	-0.255	-0.249	
4.700	-0.144	-0.242	
4.705	0.275	-0.207	
4.710	0.435	-0.113	
4.715	0.188	0.016	
4.720	-0.071	0.111	
4.725	-0.294	0.125	
4.730	-0.561	0.053	
4.735	-0.628	-0.086	
4.740	-0.538	-0.248	
4.745	-0.483	-0.382	
4.750	-0.349	-0.463	
4.755	-0.103	-0.477	
4.760	-0.017	-0.422	
4.765	0.001	-0.323	
4.770	0.197	-0.207	
4.775	0.275	-0.080	
4.780	0.175	0.039	
4.785	0.325	0.135	
4.790	0.537	0.220	
4.795	0.402	0.304	
4.800	0.266	0.363	
4.805	0.469	0.390	
4.810	0.596	0.414	
4.815	0.563	0.452	
4.820	0.727	0.501	
4.825	0.771	0.561	
4.830	0.673	0.622	
4.835	0.768	0.671	
4.840	0.956	0.717	
4.845	0.904	0.773	
4.850	0.898	0.827	
4.855	1.107	0.876	
4.860	1.020	0.930	
4.865	0.843	0.968	
4.870	0.828	0.972	
4.875	0.753	0.944	
4.880	0.486	0.886	
