Vernier Format 2
ecg1.txt 10/18/2025 9:42:40
Run 1
Time	Potential	EKG	
0.485	-0.604	0.004	
0.490	0.551	-0.036	
0.495	0.269	-0.013	
0.500	-0.634	0.021	
0.505	0.073	-0.009	
0.510	0.825	-0.006	
0.515	-0.465	0.054	
0.520	-0.295	0.056	
0.525	0.967	0.042	
0.530	-0.162	0.095	
0.535	-0.526	0.110	
0.540	0.693	0.072	
0.545	0.379	0.098	
0.550	-0.608	0.131	
0.555	0.075	0.088	
0.560	0.767	0.065	
0.565	-0.503	0.092	
0.570	-0.350	0.062	
0.575	0.823	0.018	
0.580	-0.249	0.041	
0.585	-0.598	0.032	
0.590	0.568	-0.018	
0.595	0.279	-0.002	
0.600	-0.628	0.029	
0.605	0.088	-0.002	
0.610	0.813	-0.000	
0.615	-0.463	0.059	
0.620	-0.272	0.059	
0.625	1.107	0.053	
0.630	0.036	0.131	
0.635	-0.329	0.185	
0.640	1.112	0.200	
0.645	0.710	0.290	
0.650	-0.485	0.376	
0.655	0.148	0.343	
0.660	0.637	0.285	
0.665	-0.625	0.240	
0.670	-0.497	0.123	
0.675	0.553	-0.007	
0.680	-0.346	-0.057	
0.685	-0.650	-0.108	
0.690	0.519	-0.165	
0.695	0.266	-0.132	
0.700	-0.619	-0.072	
0.705	0.099	-0.069	
0.710	0.800	-0.038	
0.715	-0.482	0.041	
0.720	-0.310	0.050	
0.725	0.926	0.037	
0.730	-0.187	0.087	
0.735	-0.537	0.096	
0.740	0.719	0.057	
0.745	0.431	0.090	
0.750	-0.543	0.137	
0.755	0.304	0.118	
0.760	1.020	0.138	
0.765	-0.378	0.212	
0.770	-0.199	0.213	
0.775	1.150	0.191	
0.780	-0.038	0.241	
0.785	-0.407	0.251	
0.790	1.000	0.217	
0.795	0.716	0.266	
0.800	-0.404	0.335	
0.805	0.585	0.330	
0.810	1.304	0.362	
0.815	-0.219	0.448	
0.820	-0.002	0.448	
0.825	1.411	0.420	
0.830	0.154	0.466	
0.835	-0.336	0.466	
0.840	1.060	0.405	
0.845	0.680	0.414	
0.850	-0.465	0.432	
0.855	0.356	0.366	
0.860	0.973	0.323	
0.865	-0.430	0.328	
0.870	-0.292	0.262	
0.875	0.867	0.174	
0.880	-0.254	0.154	
0.885	-0.617	0.104	
0.890	0.476	0.013	
0.895	0.116	-0.013	
0.900	-0.709	-0.024	
0.905	-0.061	-0.087	
0.910	0.600	-0.113	
0.915	-0.581	-0.079	
0.920	-0.411	-0.093	
0.925	0.701	-0.115	
0.930	-0.315	-0.073	
0.935	-0.650	-0.066	
0.940	0.449	-0.104	
0.945	0.130	-0.086	
0.950	-0.685	-0.060	
0.955	-0.014	-0.094	
0.960	0.666	-0.096	
0.965	-0.540	-0.043	
0.970	-0.358	-0.045	
0.975	0.791	-0.059	
0.980	-0.280	-0.011	
0.985	-0.619	-0.004	
0.990	0.513	-0.046	
0.995	0.169	-0.031	
1.000	-0.660	-0.010	
1.005	0.046	-0.048	
1.010	0.731	-0.051	
1.015	-0.514	0.003	
1.020	-0.327	0.000	
1.025	0.875	-0.015	
1.030	-0.225	0.036	
1.035	-0.556	0.048	
1.040	0.649	0.014	
1.045	0.328	0.043	
1.050	-0.587	0.083	
1.055	0.211	0.058	
1.060	0.881	0.068	
1.065	-0.434	0.131	
1.070	-0.254	0.127	
1.075	0.947	0.102	
1.080	-0.222	0.136	
1.085	-0.576	0.124	
1.090	0.592	0.060	
1.095	0.252	0.056	
1.100	-0.630	0.066	
1.105	0.108	0.017	
1.110	0.765	0.006	
1.115	-0.511	0.052	
1.120	-0.329	0.037	
1.125	0.849	0.009	
1.130	-0.242	0.045	
1.135	-0.573	0.045	
1.140	0.628	0.002	
1.145	0.316	0.026	
1.150	-0.585	0.064	
1.155	0.266	0.044	
1.160	1.077	0.073	
1.165	-0.258	0.174	
1.170	0.032	0.218	
1.175	1.375	0.254	
1.180	0.000	0.354	
1.185	-0.482	0.378	
1.190	0.547	0.301	
1.195	0.013	0.237	
1.200	-0.779	0.152	
1.205	-0.162	0.003	
1.210	0.455	-0.100	
1.215	-0.605	-0.126	
1.220	-0.388	-0.168	
1.225	0.786	-0.186	
1.230	-0.258	-0.117	
1.235	-0.561	-0.075	
1.240	0.663	-0.074	
1.245	0.327	-0.009	
1.250	-0.593	0.058	
1.255	0.183	0.049	
1.260	0.852	0.064	
1.265	-0.445	0.126	
1.270	-0.242	0.121	
1.275	1.043	0.101	
1.280	-0.135	0.152	
1.285	-0.475	0.162	
1.290	0.842	0.126	
1.295	0.498	0.164	
1.300	-0.509	0.213	
1.305	0.389	0.192	
1.310	1.078	0.209	
1.315	-0.335	0.280	
1.320	-0.100	0.278	
1.325	1.309	0.261	
1.330	0.090	0.325	
1.335	-0.321	0.350	
1.340	1.170	0.327	
1.345	0.822	0.386	
1.350	-0.358	0.457	
1.355	0.644	0.442	
1.360	1.283	0.456	
1.365	-0.260	0.514	
1.370	-0.046	0.481	
1.375	1.295	0.420	
1.380	-0.026	0.428	
1.385	-0.428	0.391	
1.390	0.852	0.299	
1.395	0.423	0.277	
1.400	-0.576	0.267	
1.405	0.148	0.186	
1.410	0.733	0.133	
1.415	-0.540	0.131	
1.420	-0.365	0.074	
1.425	0.750	0.008	
1.430	-0.318	0.012	
1.435	-0.651	-0.013	
1.440	0.443	-0.078	
1.445	0.079	-0.080	
1.450	-0.703	-0.072	
1.455	-0.028	-0.117	
1.460	0.618	-0.124	
1.465	-0.559	-0.074	
1.470	-0.365	-0.076	
1.475	0.756	-0.088	
1.480	-0.304	-0.038	
1.485	-0.614	-0.029	
1.490	0.533	-0.065	
1.495	0.131	-0.044	
1.500	-0.676	-0.020	
1.505	0.029	-0.059	
1.510	0.672	-0.065	
1.515	-0.540	-0.018	
1.520	-0.335	-0.025	
1.525	0.838	-0.042	
1.530	-0.268	0.008	
1.535	-0.590	0.017	
1.540	0.589	-0.021	
1.545	0.233	0.002	
1.550	-0.631	0.033	
1.555	0.105	-0.001	
1.560	0.761	-0.002	
1.565	-0.486	0.051	
1.570	-0.266	0.045	
1.575	0.979	0.032	
1.580	-0.187	0.089	
1.585	-0.512	0.105	
1.590	0.728	0.071	
1.595	0.324	0.100	
1.600	-0.607	0.131	
1.605	0.152	0.088	
1.610	0.768	0.072	
1.615	-0.514	0.105	
1.620	-0.323	0.075	
1.625	0.845	0.032	
1.630	-0.257	0.056	
1.635	-0.573	0.046	
1.640	0.608	-0.004	
1.645	0.232	0.013	
1.650	-0.633	0.039	
1.655	0.122	0.002	
1.660	0.765	0.001	
1.665	-0.492	0.054	
1.670	-0.263	0.048	
1.675	1.068	0.038	
1.680	-0.066	0.110	
1.685	-0.368	0.151	
1.690	1.008	0.153	
1.695	0.531	0.226	
1.700	-0.547	0.291	
1.705	0.099	0.247	
1.710	0.551	0.190	
1.715	-0.647	0.152	
1.720	-0.466	0.050	
1.725	0.545	-0.058	
1.730	-0.385	-0.089	
1.735	-0.645	-0.128	
1.740	0.530	-0.176	
1.745	0.194	-0.139	
1.750	-0.627	-0.082	
1.755	0.156	-0.081	
1.760	0.797	-0.043	
1.765	-0.482	0.042	
1.770	-0.262	0.057	
1.775	0.987	0.052	
1.780	-0.187	0.111	
1.785	-0.501	0.124	
1.790	0.774	0.089	
1.795	0.398	0.122	
1.800	-0.543	0.163	
1.805	0.342	0.137	
1.810	0.974	0.151	
1.815	-0.396	0.217	
1.820	-0.162	0.210	
1.825	1.162	0.189	
1.830	-0.089	0.239	
1.835	-0.407	0.246	
1.840	1.016	0.210	
1.845	0.666	0.259	
1.850	-0.416	0.324	
1.855	0.606	0.317	
1.860	1.245	0.349	
1.865	-0.258	0.431	
1.870	0.007	0.426	
1.875	1.378	0.397	
1.880	0.053	0.440	
1.885	-0.349	0.432	
1.890	1.060	0.367	
1.895	0.599	0.377	
1.900	-0.480	0.395	
1.905	0.400	0.332	
1.910	0.947	0.298	
1.915	-0.437	0.312	
1.920	-0.243	0.254	
1.925	0.918	0.178	
1.930	-0.260	0.169	
1.935	-0.587	0.125	
1.940	0.559	0.040	
1.945	0.143	0.022	
1.950	-0.677	0.017	
1.955	0.027	-0.044	
1.960	0.644	-0.064	
1.965	-0.556	-0.027	
1.970	-0.346	-0.042	
1.975	0.803	-0.062	
1.980	-0.291	-0.015	
1.985	-0.588	-0.007	
1.990	0.605	-0.041	
1.995	0.204	-0.012	
2.000	-0.643	0.021	
2.005	0.117	-0.011	
2.010	0.722	-0.010	
2.015	-0.526	0.040	
2.020	-0.310	0.028	
2.025	0.855	0.003	
2.030	-0.266	0.043	
2.035	-0.566	0.043	
2.040	0.634	0.000	
2.045	0.235	0.022	
2.050	-0.622	0.051	
2.055	0.175	0.018	
2.060	0.782	0.021	
2.065	-0.495	0.077	
2.070	-0.278	0.067	
2.075	0.927	0.044	
2.080	-0.217	0.088	
2.085	-0.511	0.092	
2.090	0.771	0.056	
2.095	0.357	0.091	
2.100	-0.569	0.135	
2.105	0.249	0.106	
2.110	0.816	0.107	
2.115	-0.494	0.152	
2.120	-0.291	0.124	
2.125	0.872	0.079	
2.130	-0.268	0.096	
2.135	-0.567	0.077	
2.140	0.623	0.017	
2.145	0.218	0.026	
2.150	-0.630	0.045	
2.155	0.148	0.005	
2.160	0.754	0.004	
2.165	-0.497	0.056	
2.170	-0.269	0.048	
2.175	0.921	0.030	
2.180	-0.232	0.077	
2.185	-0.509	0.084	
2.190	0.880	0.055	
2.195	0.625	0.117	
2.200	-0.405	0.205	
2.205	0.551	0.228	
2.210	1.058	0.278	
2.215	-0.431	0.354	
2.220	-0.313	0.321	
2.225	0.678	0.228	
2.230	-0.411	0.169	
2.235	-0.720	0.069	
2.240	0.331	-0.063	
2.245	0.012	-0.118	
2.250	-0.697	-0.139	
2.255	0.052	-0.186	
2.260	0.689	-0.170	
2.265	-0.526	-0.089	
2.270	-0.298	-0.063	
2.275	0.889	-0.050	
2.280	-0.245	0.023	
2.285	-0.532	0.049	
2.290	0.709	0.024	
2.295	0.281	0.062	
2.300	-0.599	0.100	
2.305	0.224	0.068	
2.310	0.852	0.072	
2.315	-0.446	0.129	
2.320	-0.210	0.122	
2.325	1.054	0.105	
2.330	-0.159	0.157	
2.335	-0.456	0.167	
2.340	0.892	0.132	
2.345	0.489	0.175	
2.350	-0.494	0.227	
2.355	0.492	0.210	
2.360	1.146	0.239	
2.365	-0.304	0.323	
2.370	-0.034	0.328	
2.375	1.337	0.315	
2.380	0.032	0.373	
2.385	-0.330	0.382	
2.390	1.113	0.339	
2.395	0.678	0.374	
2.400	-0.420	0.416	
2.405	0.548	0.378	
2.410	1.077	0.371	
2.415	-0.382	0.405	
2.420	-0.179	0.354	
2.425	1.020	0.276	
2.430	-0.220	0.263	
2.435	-0.540	0.209	
2.440	0.631	0.114	
2.445	0.146	0.086	
2.450	-0.672	0.068	
2.455	0.036	-0.007	
2.460	0.597	-0.043	
2.465	-0.590	-0.023	
2.470	-0.375	-0.053	
2.475	0.713	-0.087	
2.480	-0.344	-0.055	
2.485	-0.621	-0.057	
2.490	0.522	-0.096	
2.495	0.084	-0.074	
2.500	-0.688	-0.050	
2.505	0.038	-0.086	
2.510	0.626	-0.088	
2.515	-0.567	-0.039	
2.520	-0.338	-0.047	
2.525	0.794	-0.063	
2.530	-0.307	-0.015	
2.535	-0.595	-0.009	
2.540	0.556	-0.047	
2.545	0.140	-0.027	
2.550	-0.651	-0.003	
2.555	0.127	-0.039	
2.560	0.695	-0.036	
2.565	-0.530	0.018	
2.570	-0.301	0.010	
2.575	0.848	-0.008	
2.580	-0.280	0.035	
2.585	-0.556	0.038	
2.590	0.673	-0.001	
2.595	0.261	0.029	
2.600	-0.599	0.065	
2.605	0.233	0.039	
2.610	0.817	0.050	
2.615	-0.486	0.110	
2.620	-0.271	0.100	
2.625	0.877	0.069	
2.630	-0.277	0.097	
2.635	-0.572	0.081	
2.640	0.599	0.021	
2.645	0.149	0.023	
2.650	-0.659	0.031	
2.655	0.091	-0.021	
2.660	0.678	-0.033	
2.665	-0.535	0.009	
2.670	-0.303	-0.004	
2.675	0.848	-0.023	
2.680	-0.277	0.023	
2.685	-0.549	0.030	
2.690	0.715	-0.003	
2.695	0.379	0.040	
2.700	-0.483	0.099	
2.705	0.646	0.113	
2.710	1.294	0.195	
2.715	-0.275	0.337	
2.720	-0.057	0.376	
2.725	1.091	0.358	
2.730	-0.287	0.368	
2.735	-0.659	0.298	
2.740	0.328	0.150	
2.745	-0.090	0.045	
2.750	-0.757	-0.043	
2.755	-0.022	-0.153	
2.760	0.599	-0.188	
2.765	-0.559	-0.143	
2.770	-0.297	-0.131	
2.775	0.893	-0.114	
2.780	-0.252	-0.027	
2.785	-0.530	0.014	
2.790	0.701	0.004	
2.795	0.270	0.050	
2.800	-0.592	0.094	
2.805	0.273	0.069	
2.810	0.867	0.081	
2.815	-0.433	0.145	
2.820	-0.194	0.141	
2.825	1.049	0.124	
2.830	-0.170	0.172	
2.835	-0.449	0.176	
2.840	0.889	0.137	
2.845	0.460	0.175	
2.850	-0.489	0.223	
2.855	0.524	0.205	
2.860	1.135	0.237	
2.865	-0.309	0.323	
2.870	0.013	0.331	
2.875	1.414	0.325	
2.880	0.105	0.399	
2.885	-0.269	0.424	
2.890	1.253	0.396	
2.895	0.790	0.448	
2.900	-0.364	0.505	
2.905	0.686	0.475	
2.910	1.231	0.475	
2.915	-0.295	0.519	
2.920	-0.052	0.472	
2.925	1.216	0.400	
2.930	-0.132	0.394	
2.935	-0.466	0.341	
2.940	0.773	0.238	
2.945	0.263	0.206	
2.950	-0.621	0.183	
2.955	0.130	0.099	
2.960	0.635	0.052	
2.965	-0.582	0.057	
2.970	-0.364	0.008	
2.975	0.693	-0.046	
2.980	-0.364	-0.034	
2.985	-0.642	-0.053	
2.990	0.469	-0.107	
2.995	0.012	-0.099	
3.000	-0.715	-0.088	
3.005	-0.002	-0.131	
3.010	0.554	-0.136	
3.015	-0.596	-0.090	
3.020	-0.362	-0.097	
3.025	0.739	-0.109	
3.030	-0.330	-0.059	
3.035	-0.617	-0.048	
3.040	0.513	-0.082	
3.045	0.052	-0.063	
3.050	-0.697	-0.045	
3.055	0.041	-0.088	
3.060	0.611	-0.094	
3.065	-0.567	-0.047	
3.070	-0.321	-0.054	
3.075	0.803	-0.066	
3.080	-0.313	-0.015	
3.085	-0.595	-0.007	
3.090	0.585	-0.044	
3.095	0.174	-0.019	
3.100	-0.624	0.011	
3.105	0.204	-0.017	
3.110	0.794	-0.000	
3.115	-0.486	0.068	
3.120	-0.255	0.069	
3.125	0.903	0.053	
3.130	-0.275	0.093	
3.135	-0.562	0.087	
3.140	0.614	0.031	
3.145	0.140	0.035	
3.150	-0.656	0.042	
3.155	0.108	-0.012	
3.160	0.652	-0.026	
3.165	-0.559	0.011	
3.170	-0.317	-0.009	
3.175	0.831	-0.034	
3.180	-0.292	0.009	
3.185	-0.564	0.014	
3.190	0.632	-0.023	
3.195	0.197	0.005	
3.200	-0.617	0.036	
3.205	0.264	0.009	
3.210	0.944	0.034	
3.215	-0.335	0.123	
3.220	0.015	0.158	
3.225	1.304	0.192	
3.230	-0.089	0.290	
3.235	-0.463	0.316	
3.240	0.618	0.252	
3.245	-0.003	0.209	
3.250	-0.767	0.143	
3.255	-0.113	0.007	
3.260	0.429	-0.087	
3.265	-0.624	-0.111	
3.270	-0.353	-0.157	
3.275	0.794	-0.175	
3.280	-0.294	-0.108	
3.285	-0.546	-0.071	
3.290	0.707	-0.071	
3.295	0.266	-0.005	
3.300	-0.590	0.058	
3.305	0.278	0.049	
3.310	0.846	0.073	
3.315	-0.465	0.141	
3.320	-0.205	0.135	
3.325	1.055	0.115	
3.330	-0.171	0.164	
3.335	-0.457	0.170	
3.340	0.863	0.131	
3.345	0.437	0.167	
3.350	-0.511	0.210	
3.355	0.437	0.185	
3.360	1.005	0.202	
3.365	-0.373	0.269	
3.370	-0.084	0.260	
3.375	1.265	0.241	
3.380	-0.019	0.299	
3.385	-0.324	0.314	
3.390	1.164	0.287	
3.395	0.739	0.347	
3.400	-0.375	0.417	
3.405	0.681	0.405	
3.410	1.231	0.427	
3.415	-0.283	0.491	
3.420	-0.006	0.462	
3.425	1.281	0.408	
3.430	-0.080	0.421	
3.435	-0.411	0.382	
3.440	0.895	0.292	
3.445	0.372	0.275	
3.450	-0.572	0.265	
3.455	0.224	0.186	
3.460	0.709	0.140	
3.465	-0.555	0.141	
3.470	-0.336	0.082	
3.475	0.745	0.016	
3.480	-0.350	0.017	
3.485	-0.628	-0.012	
3.490	0.489	-0.076	
3.495	0.020	-0.076	
3.500	-0.702	-0.070	
3.505	0.042	-0.116	
3.510	0.599	-0.118	
3.515	-0.581	-0.067	
3.520	-0.336	-0.071	
3.525	0.791	-0.081	
3.530	-0.315	-0.028	
3.535	-0.576	-0.016	
3.540	0.596	-0.047	
3.545	0.110	-0.021	
3.550	-0.671	0.003	
3.555	0.104	-0.038	
3.560	0.658	-0.042	
3.565	-0.555	0.003	
3.570	-0.309	-0.010	
3.575	0.835	-0.030	
3.580	-0.295	0.015	
3.585	-0.564	0.019	
3.590	0.632	-0.018	
3.595	0.169	0.006	
3.600	-0.628	0.033	
3.605	0.212	0.000	
3.610	0.782	0.010	
3.615	-0.486	0.073	
3.620	-0.234	0.071	
3.625	0.964	0.057	
3.630	-0.243	0.107	
3.635	-0.530	0.109	
3.640	0.669	0.061	
3.645	0.178	0.071	
3.650	-0.640	0.081	
3.655	0.149	0.027	
3.660	0.689	0.011	
3.665	-0.544	0.047	
3.670	-0.307	0.023	
3.675	0.828	-0.008	
3.680	-0.300	0.026	
3.685	-0.562	0.023	
3.690	0.657	-0.018	
3.695	0.198	0.009	
3.700	-0.621	0.040	
3.705	0.236	0.011	
3.710	0.837	0.027	
3.715	-0.425	0.098	
3.720	-0.089	0.110	
3.725	1.312	0.129	
3.730	-0.060	0.228	
3.735	-0.414	0.271	
3.740	0.816	0.239	
3.745	0.156	0.242	
3.750	-0.715	0.218	
3.755	-0.057	0.104	
3.760	0.429	0.011	
3.765	-0.651	-0.030	
3.770	-0.376	-0.102	
3.775	0.759	-0.149	
3.780	-0.317	-0.106	
3.785	-0.567	-0.086	
3.790	0.673	-0.096	
3.795	0.221	-0.037	
3.800	-0.604	0.022	
3.805	0.264	0.014	
3.810	0.825	0.042	
3.815	-0.477	0.114	
3.820	-0.222	0.113	
3.825	0.996	0.094	
3.830	-0.223	0.139	
3.835	-0.491	0.138	
3.840	0.837	0.096	
3.845	0.377	0.129	
3.850	-0.532	0.170	
3.855	0.405	0.146	
3.860	0.967	0.165	
3.865	-0.391	0.233	
3.870	-0.101	0.228	
3.875	1.233	0.213	
3.880	-0.069	0.272	
3.885	-0.350	0.285	
3.890	1.115	0.255	
3.895	0.655	0.310	
3.900	-0.391	0.374	
3.905	0.702	0.363	
3.910	1.245	0.394	
3.915	-0.280	0.472	
3.920	0.024	0.455	
3.925	1.329	0.414	
3.930	-0.048	0.439	
3.935	-0.375	0.410	
3.940	0.964	0.327	
3.945	0.440	0.318	
3.950	-0.532	0.316	
3.955	0.343	0.243	
3.960	0.814	0.207	
3.965	-0.509	0.219	
3.970	-0.280	0.162	
3.975	0.832	0.093	
3.980	-0.323	0.091	
3.985	-0.604	0.054	
3.990	0.533	-0.020	
3.995	0.053	-0.029	
4.000	-0.688	-0.030	
4.005	0.068	-0.083	
4.010	0.609	-0.091	
4.015	-0.569	-0.045	
4.020	-0.313	-0.053	
4.025	0.822	-0.064	
4.030	-0.312	-0.011	
4.035	-0.575	-0.000	
4.040	0.629	-0.033	
4.045	0.166	-0.004	
4.050	-0.634	0.026	
4.055	0.186	-0.006	
4.060	0.719	0.000	
4.065	-0.523	0.054	
4.070	-0.268	0.043	
4.075	0.883	0.022	
4.080	-0.283	0.063	
4.085	-0.546	0.062	
4.090	0.680	0.017	
4.095	0.208	0.039	
4.100	-0.611	0.065	
4.105	0.244	0.030	
4.110	0.805	0.039	
4.115	-0.474	0.100	
4.120	-0.203	0.095	
4.125	1.023	0.082	
4.130	-0.211	0.136	
4.135	-0.483	0.142	
4.140	0.780	0.101	
4.145	0.263	0.124	
4.150	-0.599	0.145	
4.155	0.253	0.097	
4.160	0.744	0.086	
4.165	-0.526	0.120	
4.170	-0.274	0.088	
4.175	0.890	0.048	
4.180	-0.278	0.076	
4.185	-0.540	0.066	
4.190	0.681	0.018	
4.195	0.181	0.037	
4.200	-0.619	0.059	
4.205	0.233	0.021	
4.210	0.783	0.028	
4.215	-0.478	0.087	
4.220	-0.184	0.083	
4.225	1.162	0.081	
4.230	-0.040	0.162	
4.235	-0.292	0.208	
4.240	1.164	0.217	
4.245	0.605	0.304	
4.250	-0.489	0.377	
4.255	0.272	0.339	
4.260	0.602	0.288	
4.265	-0.634	0.248	
4.270	-0.410	0.133	
4.275	0.608	0.013	
4.280	-0.382	-0.029	
4.285	-0.602	-0.079	
4.290	0.596	-0.135	
4.295	0.119	-0.105	
4.300	-0.643	-0.062	
4.305	0.215	-0.073	
4.310	0.748	-0.041	
4.315	-0.511	0.038	
4.320	-0.240	0.046	
4.325	0.953	0.040	
4.330	-0.246	0.095	
4.335	-0.497	0.103	
4.340	0.796	0.067	
4.345	0.316	0.102	
4.350	-0.552	0.141	
4.355	0.382	0.116	
4.360	0.904	0.133	
4.365	-0.430	0.198	
4.370	-0.130	0.190	
4.375	1.167	0.173	
4.380	-0.119	0.229	
4.385	-0.382	0.239	
4.390	1.057	0.208	
4.395	0.605	0.262	
4.400	-0.407	0.326	
4.405	0.719	0.321	
4.410	1.263	0.365	
4.415	-0.260	0.457	
4.420	0.116	0.458	
4.425	1.430	0.438	
4.430	0.044	0.487	
4.435	-0.300	0.477	
4.440	1.133	0.411	
4.445	0.573	0.420	
4.450	-0.471	0.430	
4.455	0.472	0.361	
4.460	0.915	0.324	
4.465	-0.465	0.331	
4.470	-0.222	0.262	
4.475	0.918	0.181	
4.480	-0.301	0.168	
4.485	-0.578	0.118	
4.490	0.544	0.030	
4.495	0.010	0.005	
4.500	-0.717	-0.015	
4.505	0.018	-0.087	
4.510	0.521	-0.114	
4.515	-0.616	-0.086	
4.520	-0.355	-0.105	
4.525	0.710	-0.124	
4.530	-0.371	-0.078	
4.535	-0.616	-0.071	
4.540	0.531	-0.104	
4.545	0.021	-0.079	
4.550	-0.691	-0.058	
4.555	0.088	-0.096	
4.560	0.603	-0.092	
4.565	-0.573	-0.040	
4.570	-0.309	-0.047	
4.575	0.776	-0.060	
4.580	-0.342	-0.014	
4.585	-0.592	-0.012	
4.590	0.582	-0.052	
4.595	0.070	-0.033	
4.600	-0.663	-0.015	
4.605	0.156	-0.054	
4.610	0.667	-0.048	
4.615	-0.546	0.007	
4.620	-0.272	0.000	
4.625	0.886	-0.012	
4.630	-0.281	0.040	
4.635	-0.521	0.049	
4.640	0.742	0.018	
4.645	0.224	0.054	
4.650	-0.595	0.089	
4.655	0.295	0.059	
4.660	0.768	0.069	
4.665	-0.524	0.121	
4.670	-0.266	0.099	
4.675	0.845	0.060	
4.680	-0.323	0.081	
4.685	-0.569	0.059	
4.690	0.625	-0.001	
4.695	0.107	0.006	
4.700	-0.654	0.017	
4.705	0.151	-0.030	
4.710	0.632	-0.034	
4.715	-0.562	0.010	
4.720	-0.275	-0.006	
4.725	0.852	-0.025	
4.730	-0.301	0.023	
4.735	-0.517	0.029	
4.740	0.817	0.003	
4.745	0.423	0.061	
4.750	-0.410	0.136	
4.755	0.802	0.166	
4.760	1.228	0.262	
4.765	-0.336	0.396	
4.770	-0.129	0.408	
4.775	0.846	0.351	
4.780	-0.417	0.310	
4.785	-0.705	0.201	
4.790	0.302	0.040	
4.795	-0.132	-0.057	
4.800	-0.747	-0.127	
4.805	0.058	-0.210	
4.810	0.599	-0.214	
4.815	-0.564	-0.145	
4.820	-0.268	-0.120	
4.825	0.889	-0.096	
4.830	-0.292	-0.010	
4.835	-0.520	0.024	
4.840	0.735	0.009	
4.845	0.194	0.053	
4.850	-0.596	0.089	
4.855	0.318	0.059	
4.860	0.805	0.072	
4.865	-0.477	0.132	
4.870	-0.170	0.123	
4.875	1.066	0.107	
4.880	-0.193	0.161	
4.885	-0.428	0.170	
4.890	0.921	0.137	
4.895	0.389	0.178	
4.900	-0.491	0.222	
4.905	0.588	0.202	
4.910	1.092	0.237	
4.915	-0.321	0.324	
4.920	0.093	0.331	
4.925	1.395	0.332	
4.930	0.015	0.405	
4.935	-0.266	0.419	
4.940	1.230	0.382	
4.945	0.647	0.424	
4.950	-0.393	0.465	
4.955	0.704	0.425	
4.960	1.115	0.426	
4.965	-0.361	0.466	
4.970	-0.060	0.415	
4.975	1.153	0.345	
4.980	-0.200	0.341	
4.985	-0.468	0.289	
4.990	0.756	0.193	
4.995	0.128	0.164	
5.000	-0.650	0.136	
5.005	0.157	0.051	
5.010	0.547	0.009	
5.015	-0.613	0.016	
5.020	-0.327	-0.030	
5.025	0.702	-0.073	
5.030	-0.394	-0.049	
