Vernier Format 2
ecg7.txt 10/21/2025 9:49:44
Run 1
Time	Potential	EKG	
0.470	-0.275	0.055	
0.475	-0.468	0.014	
0.480	-0.556	-0.091	
0.485	-0.627	-0.227	
0.490	-0.543	-0.361	
0.495	-0.329	-0.454	
0.500	-0.255	-0.483	
0.505	-0.232	-0.458	
0.510	-0.011	-0.395	
0.515	0.188	-0.294	
0.520	0.131	-0.167	
0.525	0.241	-0.042	
0.530	0.339	0.071	
0.535	0.068	0.159	
0.540	-0.269	0.183	
0.545	-0.364	0.122	
0.550	-0.440	0.003	
0.555	-0.474	-0.135	
0.560	-0.379	-0.259	
0.565	-0.297	-0.343	
0.570	-0.313	-0.381	
0.575	-0.208	-0.381	
0.580	-0.074	-0.348	
0.585	-0.115	-0.289	
0.590	-0.052	-0.223	
0.595	0.220	-0.150	
0.600	0.208	-0.058	
0.605	0.116	0.032	
0.610	0.327	0.106	
0.615	0.431	0.178	
0.620	0.299	0.249	
0.625	0.366	0.303	
0.630	0.487	0.343	
0.635	0.345	0.377	
0.640	0.261	0.391	
0.645	0.380	0.383	
0.650	0.241	0.367	
0.655	0.094	0.335	
0.660	0.217	0.288	
0.665	0.166	0.243	
0.670	-0.054	0.199	
0.675	0.015	0.144	
0.680	0.185	0.098	
0.685	0.024	0.076	
0.690	0.020	0.063	
0.695	0.218	0.058	
0.700	0.183	0.074	
0.705	0.152	0.102	
0.710	0.333	0.135	
0.715	0.356	0.181	
0.720	0.223	0.228	
0.725	0.295	0.260	
0.730	0.449	0.286	
0.735	0.285	0.314	
0.740	0.258	0.329	
0.745	0.408	0.331	
0.750	0.321	0.336	
0.755	0.160	0.332	
0.760	0.285	0.311	
0.765	0.296	0.291	
0.770	0.104	0.273	
0.775	0.110	0.242	
0.780	0.201	0.206	
0.785	-0.008	0.174	
0.790	-0.057	0.132	
0.795	0.113	0.086	
0.800	0.058	0.059	
0.805	-0.064	0.042	
0.810	0.105	0.027	
0.815	0.194	0.031	
0.820	0.140	0.056	
0.825	0.240	0.091	
0.830	0.372	0.137	
0.835	0.275	0.193	
0.840	0.183	0.235	
0.845	0.023	0.244	
0.850	-0.284	0.200	
0.855	-0.498	0.094	
0.860	-0.446	-0.056	
0.865	-0.384	-0.201	
0.870	-0.396	-0.309	
0.875	-0.283	-0.373	
0.880	-0.124	-0.385	
0.885	-0.115	-0.350	
0.890	0.006	-0.284	
0.895	0.322	-0.189	
0.900	0.325	-0.063	
0.905	0.215	0.066	
0.910	0.452	0.173	
0.915	0.556	0.271	
0.920	0.247	0.352	
0.925	0.178	0.384	
0.930	0.252	0.368	
0.935	0.114	0.329	
0.940	0.159	0.279	
0.945	0.431	0.242	
0.950	0.424	0.246	
0.955	0.350	0.278	
0.960	0.551	0.319	
0.965	0.617	0.376	
0.970	0.518	0.441	
0.975	0.651	0.498	
0.980	0.790	0.554	
0.985	0.660	0.613	
0.990	0.715	0.659	
0.995	0.906	0.698	
1.000	0.621	0.734	
1.005	0.310	0.729	
1.010	0.392	0.668	
1.015	0.330	0.580	
1.020	0.087	0.482	
1.025	0.111	0.374	
1.030	0.203	0.275	
1.035	0.042	0.201	
1.040	0.020	0.142	
1.045	0.174	0.099	
1.050	0.058	0.079	
1.055	-0.057	0.065	
1.060	0.072	0.047	
1.065	0.104	0.038	
1.070	0.024	0.041	
1.075	0.099	0.046	
1.080	0.116	0.056	
1.085	-0.058	0.063	
1.090	-0.045	0.053	
1.095	0.122	0.037	
1.100	0.035	0.033	
1.105	-0.058	0.031	
1.110	0.085	0.025	
1.115	0.110	0.027	
1.120	-0.042	0.036	
1.125	0.053	0.037	
1.130	0.128	0.039	
1.135	-0.072	0.044	
1.140	-0.110	0.033	
1.145	-0.048	0.005	
1.150	-0.124	-0.024	
1.155	-0.193	-0.057	
1.160	-0.118	-0.091	
1.165	-0.112	-0.116	
1.170	-0.200	-0.132	
1.175	-0.121	-0.145	
1.180	-0.019	-0.146	
1.185	-0.135	-0.133	
1.190	-0.136	-0.121	
1.195	0.023	-0.111	
1.200	-0.019	-0.091	
1.205	-0.054	-0.067	
1.210	0.162	-0.041	
1.215	0.009	-0.008	
1.220	-0.317	0.003	
1.225	-0.471	-0.042	
1.230	-0.530	-0.139	
1.235	-0.622	-0.261	
1.240	-0.595	-0.382	
1.245	-0.420	-0.474	
1.250	-0.398	-0.516	
1.255	-0.358	-0.514	
1.260	-0.147	-0.477	
1.265	-0.019	-0.401	
1.270	-0.057	-0.301	
1.275	0.107	-0.197	
1.280	0.276	-0.090	
1.285	0.146	0.016	
1.290	0.165	0.100	
1.295	0.371	0.161	
1.300	0.227	0.214	
1.305	0.068	0.242	
1.310	0.233	0.238	
1.315	0.221	0.228	
1.320	0.030	0.213	
1.325	0.169	0.187	
1.330	0.368	0.174	
1.335	0.279	0.190	
1.340	0.322	0.220	
1.345	0.562	0.263	
1.350	0.512	0.326	
1.355	0.470	0.392	
1.360	0.728	0.452	
1.365	0.669	0.518	
1.370	0.350	0.567	
1.375	0.362	0.566	
1.380	0.438	0.530	
1.385	0.250	0.484	
1.390	0.223	0.425	
1.395	0.337	0.366	
1.400	0.177	0.318	
1.405	0.017	0.269	
1.410	0.208	0.214	
1.415	0.154	0.175	
1.420	-0.086	0.143	
1.425	-0.103	0.095	
1.430	-0.074	0.038	
1.435	-0.159	-0.017	
1.440	-0.136	-0.065	
1.445	0.039	-0.094	
1.450	-0.005	-0.095	
1.455	-0.074	-0.079	
1.460	0.081	-0.060	
1.465	0.145	-0.029	
1.470	0.000	0.009	
1.475	0.050	0.035	
1.480	0.094	0.050	
1.485	-0.087	0.055	
1.490	-0.097	0.040	
1.495	0.065	0.015	
1.500	-0.040	-0.001	
1.505	-0.116	-0.014	
1.510	0.003	-0.030	
1.515	-0.013	-0.039	
1.520	-0.141	-0.043	
1.525	-0.078	-0.054	
1.530	-0.020	-0.065	
1.535	-0.174	-0.071	
1.540	-0.203	-0.088	
1.545	-0.121	-0.112	
1.550	-0.181	-0.132	
1.555	-0.220	-0.150	
1.560	-0.072	-0.163	
1.565	0.000	-0.156	
1.570	-0.063	-0.130	
1.575	0.094	-0.095	
1.580	0.293	-0.041	
1.585	0.137	0.031	
1.590	-0.048	0.085	
1.595	-0.223	0.087	
1.600	-0.497	0.026	
1.605	-0.700	-0.097	
1.610	-0.625	-0.256	
1.615	-0.550	-0.402	
1.620	-0.552	-0.505	
1.625	-0.378	-0.556	
1.630	-0.182	-0.547	
1.635	-0.167	-0.484	
1.640	-0.080	-0.391	
1.645	0.186	-0.279	
1.650	0.139	-0.153	
1.655	0.055	-0.039	
1.660	0.266	0.048	
1.665	0.255	0.121	
1.670	0.065	0.173	
1.675	0.181	0.193	
1.680	0.337	0.203	
1.685	0.171	0.217	
1.690	0.209	0.225	
1.695	0.431	0.235	
1.700	0.331	0.261	
1.705	0.214	0.286	
1.710	0.409	0.299	
1.715	0.400	0.317	
1.720	0.279	0.335	
1.725	0.441	0.347	
1.730	0.573	0.369	
1.735	0.406	0.404	
1.740	0.376	0.427	
1.745	0.547	0.439	
1.750	0.400	0.450	
1.755	0.263	0.446	
1.760	0.389	0.423	
1.765	0.296	0.395	
1.770	0.024	0.355	
1.775	0.110	0.291	
1.780	0.165	0.224	
1.785	-0.069	0.167	
1.790	-0.083	0.106	
1.795	0.033	0.047	
1.800	-0.078	0.005	
1.805	-0.144	-0.029	
1.810	-0.008	-0.058	
1.815	-0.003	-0.069	
1.820	-0.122	-0.068	
1.825	-0.040	-0.068	
1.830	0.042	-0.063	
1.835	-0.112	-0.052	
1.840	-0.095	-0.050	
1.845	0.134	-0.047	
1.850	0.038	-0.027	
1.855	-0.064	-0.006	
1.860	0.108	0.006	
1.865	0.059	0.021	
1.870	-0.095	0.031	
1.875	0.042	0.025	
1.880	0.133	0.024	
1.885	-0.109	0.028	
1.890	-0.132	0.015	
1.895	-0.014	-0.012	
1.900	-0.130	-0.037	
1.905	-0.210	-0.064	
1.910	-0.135	-0.097	
1.915	-0.168	-0.126	
1.920	-0.271	-0.151	
1.925	-0.197	-0.177	
1.930	-0.119	-0.193	
1.935	-0.225	-0.196	
1.940	-0.194	-0.197	
1.945	-0.005	-0.189	
1.950	-0.054	-0.162	
1.955	-0.064	-0.127	
1.960	0.220	-0.085	
1.965	0.175	-0.023	
1.970	-0.187	0.029	
1.975	-0.367	0.024	
1.980	-0.527	-0.050	
1.985	-0.746	-0.177	
1.990	-0.731	-0.334	
1.995	-0.533	-0.476	
2.000	-0.492	-0.563	
2.005	-0.426	-0.592	
2.010	-0.167	-0.567	
2.015	-0.043	-0.487	
2.020	-0.119	-0.375	
2.025	0.049	-0.261	
2.030	0.250	-0.147	
2.035	0.029	-0.037	
2.040	0.061	0.041	
2.045	0.337	0.094	
2.050	0.209	0.147	
2.055	0.075	0.184	
2.060	0.327	0.200	
2.065	0.325	0.219	
2.070	0.130	0.239	
2.075	0.301	0.246	
2.080	0.438	0.258	
2.085	0.253	0.282	
2.090	0.333	0.301	
2.095	0.621	0.326	
2.100	0.537	0.375	
2.105	0.482	0.431	
2.110	0.690	0.480	
2.115	0.640	0.531	
2.120	0.446	0.569	
2.125	0.528	0.578	
2.130	0.562	0.571	
2.135	0.305	0.553	
2.140	0.275	0.508	
2.145	0.455	0.453	
2.150	0.235	0.408	
2.155	0.012	0.354	
2.160	0.195	0.283	
2.165	0.108	0.219	
2.170	-0.092	0.162	
2.175	-0.009	0.100	
2.180	0.087	0.050	
2.185	-0.119	0.018	
2.190	-0.129	-0.014	
2.195	0.007	-0.044	
2.200	-0.124	-0.062	
2.205	-0.196	-0.079	
2.210	-0.064	-0.100	
2.215	-0.083	-0.110	
2.220	-0.210	-0.116	
2.225	-0.129	-0.126	
2.230	-0.049	-0.131	
2.235	-0.148	-0.127	
2.240	-0.116	-0.123	
2.245	0.042	-0.114	
2.250	-0.078	-0.093	
2.255	-0.194	-0.080	
2.260	-0.072	-0.084	
2.265	-0.090	-0.090	
2.270	-0.228	-0.099	
2.275	-0.153	-0.117	
2.280	-0.107	-0.134	
2.285	-0.255	-0.146	
2.290	-0.269	-0.166	
2.295	-0.162	-0.190	
2.300	-0.251	-0.205	
2.305	-0.301	-0.219	
2.310	-0.145	-0.232	
2.315	-0.174	-0.231	
2.320	-0.304	-0.224	
2.325	-0.197	-0.225	
2.330	-0.081	-0.220	
2.335	-0.174	-0.201	
2.340	-0.089	-0.179	
2.345	0.206	-0.142	
2.350	0.041	-0.081	
2.355	-0.213	-0.032	
2.360	-0.356	-0.036	
2.365	-0.590	-0.102	
2.370	-0.810	-0.223	
2.375	-0.729	-0.378	
2.380	-0.590	-0.516	
2.385	-0.595	-0.604	
2.390	-0.430	-0.638	
2.395	-0.165	-0.611	
2.400	-0.100	-0.525	
2.405	-0.072	-0.406	
2.410	0.227	-0.273	
2.415	0.223	-0.130	
2.420	0.058	-0.001	
2.425	0.236	0.088	
2.430	0.369	0.158	
2.435	0.180	0.216	
2.440	0.238	0.250	
2.445	0.472	0.272	
2.450	0.348	0.303	
2.455	0.299	0.331	
2.460	0.559	0.352	
2.465	0.531	0.388	
2.470	0.318	0.423	
2.475	0.530	0.441	
2.480	0.680	0.463	
2.485	0.505	0.499	
2.490	0.585	0.529	
2.495	0.831	0.562	
2.500	0.661	0.609	
2.505	0.547	0.644	
2.510	0.776	0.659	
2.515	0.699	0.674	
2.520	0.427	0.677	
2.525	0.521	0.649	
2.530	0.545	0.609	
2.535	0.250	0.562	
2.540	0.194	0.493	
2.545	0.360	0.414	
2.550	0.093	0.345	
2.555	-0.052	0.270	
2.560	0.168	0.191	
2.565	0.088	0.134	
2.570	-0.113	0.092	
2.575	-0.006	0.047	
2.580	0.050	0.013	
2.585	-0.139	-0.008	
2.590	-0.121	-0.033	
2.595	0.006	-0.057	
2.600	-0.112	-0.068	
2.605	-0.141	-0.078	
2.610	0.035	-0.084	
2.615	-0.071	-0.079	
2.620	-0.207	-0.076	
2.625	-0.075	-0.086	
2.630	0.010	-0.091	
2.635	-0.148	-0.086	
2.640	-0.116	-0.087	
2.645	0.082	-0.085	
2.650	-0.068	-0.069	
2.655	-0.159	-0.058	
2.660	-0.014	-0.061	
2.665	-0.066	-0.062	
2.670	-0.219	-0.069	
2.675	-0.161	-0.090	
2.680	-0.118	-0.114	
2.685	-0.245	-0.134	
2.690	-0.222	-0.158	
2.695	-0.101	-0.177	
2.700	-0.216	-0.183	
2.705	-0.254	-0.188	
2.710	-0.083	-0.194	
2.715	-0.097	-0.184	
2.720	-0.179	-0.167	
2.725	-0.023	-0.149	
2.730	0.172	-0.116	
2.735	0.058	-0.060	
2.740	0.082	-0.005	
2.745	-0.057	0.031	
2.750	-0.437	0.021	
2.755	-0.703	-0.063	
2.760	-0.679	-0.209	
2.765	-0.648	-0.367	
2.770	-0.624	-0.497	
2.775	-0.433	-0.577	
2.780	-0.281	-0.591	
2.785	-0.275	-0.548	
2.790	-0.121	-0.469	
2.795	0.203	-0.359	
2.800	0.108	-0.220	
2.805	0.059	-0.089	
2.810	0.302	0.016	
2.815	0.266	0.108	
2.820	0.119	0.177	
2.825	0.360	0.218	
2.830	0.446	0.257	
2.835	0.235	0.298	
2.840	0.282	0.318	
2.845	0.478	0.328	
2.850	0.285	0.343	
2.855	0.235	0.346	
2.860	0.536	0.343	
2.865	0.519	0.363	
2.870	0.397	0.396	
2.875	0.641	0.430	
2.880	0.764	0.480	
2.885	0.537	0.541	
2.890	0.614	0.584	
2.895	0.820	0.617	
2.900	0.617	0.652	
2.905	0.482	0.665	
2.910	0.644	0.652	
2.915	0.431	0.627	
2.920	0.090	0.572	
2.925	0.206	0.478	
2.930	0.217	0.376	
2.935	-0.037	0.284	
2.940	-0.014	0.193	
2.945	0.130	0.115	
2.950	-0.052	0.065	
2.955	-0.129	0.023	
2.960	0.020	-0.015	
2.965	-0.040	-0.037	
2.970	-0.174	-0.052	
2.975	-0.115	-0.073	
2.980	-0.090	-0.092	
2.985	-0.236	-0.110	
2.990	-0.205	-0.133	
2.995	-0.081	-0.154	
3.000	-0.158	-0.160	
3.005	-0.211	-0.161	
3.010	-0.081	-0.163	
3.015	-0.095	-0.155	
3.020	-0.193	-0.144	
3.025	-0.097	-0.139	
3.030	-0.057	-0.131	
3.035	-0.177	-0.121	
3.040	-0.145	-0.119	
3.045	-0.054	-0.121	
3.050	-0.179	-0.119	
3.055	-0.240	-0.126	
3.060	-0.119	-0.142	
3.065	-0.174	-0.154	
3.070	-0.292	-0.167	
3.075	-0.219	-0.187	
3.080	-0.190	-0.205	
3.085	-0.295	-0.217	
3.090	-0.269	-0.232	
3.095	-0.177	-0.242	
3.100	-0.252	-0.244	
3.105	-0.268	-0.243	
3.110	-0.135	-0.240	
3.115	-0.153	-0.227	
3.120	-0.210	-0.208	
3.125	-0.043	-0.189	
3.130	0.091	-0.154	
3.135	-0.161	-0.109	
3.140	-0.344	-0.094	
3.145	-0.515	-0.132	
3.150	-0.781	-0.225	
3.155	-0.828	-0.364	
3.160	-0.630	-0.506	
3.165	-0.541	-0.604	
3.170	-0.503	-0.643	
3.175	-0.275	-0.628	
3.180	-0.126	-0.559	
3.185	-0.173	-0.454	
3.190	-0.066	-0.343	
3.195	0.142	-0.233	
3.200	0.035	-0.124	
3.205	-0.003	-0.038	
3.210	0.261	0.024	
3.215	0.203	0.084	
3.220	0.049	0.131	
3.225	0.267	0.156	
3.230	0.310	0.181	
3.235	0.104	0.205	
3.240	0.204	0.213	
3.245	0.460	0.222	
3.250	0.307	0.252	
3.255	0.247	0.281	
3.260	0.513	0.304	
3.265	0.492	0.340	
3.270	0.350	0.381	
3.275	0.570	0.412	
3.280	0.667	0.450	
3.285	0.469	0.496	
3.290	0.554	0.526	
3.295	0.681	0.548	
3.300	0.391	0.564	
3.305	0.256	0.547	
3.310	0.383	0.497	
3.315	0.169	0.436	
3.320	-0.072	0.355	
3.325	0.032	0.253	
3.330	0.035	0.157	
3.335	-0.136	0.079	
3.340	-0.104	0.011	
3.345	0.020	-0.040	
3.350	-0.145	-0.067	
3.355	-0.193	-0.090	
3.360	-0.092	-0.113	
3.365	-0.161	-0.128	
3.370	-0.262	-0.143	
3.375	-0.165	-0.163	
3.380	-0.138	-0.177	
3.385	-0.257	-0.183	
3.390	-0.197	-0.191	
3.395	-0.132	-0.196	
3.400	-0.271	-0.196	
3.405	-0.287	-0.204	
3.410	-0.155	-0.217	
3.415	-0.188	-0.219	
3.420	-0.257	-0.216	
3.425	-0.147	-0.214	
3.430	-0.124	-0.205	
3.435	-0.255	-0.192	
3.440	-0.207	-0.189	
3.445	-0.133	-0.190	
3.450	-0.254	-0.189	
3.455	-0.323	-0.198	
3.460	-0.225	-0.218	
3.465	-0.268	-0.235	
3.470	-0.381	-0.253	
3.475	-0.307	-0.277	
3.480	-0.306	-0.297	
3.485	-0.420	-0.314	
3.490	-0.379	-0.335	
3.495	-0.298	-0.352	
3.500	-0.342	-0.356	
3.505	-0.355	-0.354	
3.510	-0.228	-0.347	
3.515	-0.236	-0.327	
3.520	-0.229	-0.300	
3.525	-0.092	-0.268	
3.530	-0.243	-0.233	
3.535	-0.567	-0.225	
3.540	-0.712	-0.277	
3.545	-0.700	-0.375	
3.550	-0.700	-0.484	
3.555	-0.634	-0.574	
3.560	-0.436	-0.624	
3.565	-0.342	-0.618	
3.570	-0.301	-0.567	
3.575	-0.136	-0.487	
3.580	-0.049	-0.387	
3.585	-0.103	-0.281	
3.590	0.007	-0.189	
3.595	0.125	-0.107	
3.600	-0.167	-0.043	
3.605	-0.243	-0.024	
3.610	-0.161	-0.048	
3.615	-0.197	-0.086	
3.620	-0.251	-0.126	
3.625	-0.101	-0.159	
3.630	0.009	-0.167	
3.635	-0.080	-0.147	
3.640	0.065	-0.114	
3.645	0.246	-0.063	
3.650	0.166	0.007	
3.655	0.188	0.075	
3.660	0.461	0.141	
3.665	0.460	0.220	
3.670	0.351	0.298	
3.675	0.560	0.361	
3.680	0.594	0.421	
3.685	0.405	0.472	
3.690	0.380	0.492	
3.695	0.403	0.483	
3.700	0.336	0.460	
3.705	0.652	0.444	
3.710	1.417	0.495	
3.715	2.307	0.696	
3.720	3.041	1.085	
3.725	3.032	1.603	
3.730	3.022	2.121	
3.735	3.020	2.543	
3.740	3.020	2.838	
3.745	3.023	3.017	
3.750	3.029	3.107	
3.755	3.041	3.136	
3.760	2.307	3.099	
3.765	1.234	2.919	
3.770	0.365	2.529	
3.775	-0.019	1.960	
3.780	-0.249	1.322	
3.785	-0.517	0.717	
3.790	-0.608	0.200	
3.795	-0.607	-0.200	
3.800	-0.711	-0.476	
3.805	-0.738	-0.652	
3.810	-0.668	-0.749	
3.815	-0.761	-0.790	
3.820	-0.833	-0.804	
3.825	-0.769	-0.810	
3.830	-0.790	-0.809	
3.835	-0.854	-0.807	
3.840	-0.833	-0.811	
3.845	-0.787	-0.816	
3.850	-0.879	-0.819	
3.855	-0.889	-0.828	
3.860	-0.776	-0.838	
3.865	-0.802	-0.838	
3.870	-0.848	-0.832	
3.875	-0.760	-0.826	
3.880	-0.729	-0.814	
3.885	-0.808	-0.797	
3.890	-0.750	-0.784	
3.895	-0.636	-0.769	
3.900	-0.625	-0.742	
3.905	-0.579	-0.706	
3.910	-0.443	-0.660	
3.915	-0.448	-0.604	
3.920	-0.579	-0.554	
3.925	-0.709	-0.534	
3.930	-0.879	-0.558	
3.935	-0.995	-0.627	
3.940	-0.961	-0.721	
3.945	-0.799	-0.806	
3.950	-0.761	-0.853	
3.955	-0.685	-0.857	
3.960	-0.494	-0.822	
3.965	-0.439	-0.750	
3.970	-0.446	-0.660	
3.975	-0.321	-0.571	
3.980	-0.260	-0.483	
3.985	-0.313	-0.405	
3.990	-0.266	-0.344	
3.995	-0.207	-0.300	
4.000	-0.260	-0.266	
4.005	-0.248	-0.245	
4.010	-0.133	-0.231	
4.015	-0.170	-0.212	
4.020	-0.222	-0.196	
4.025	-0.086	-0.185	
4.030	-0.032	-0.164	
4.035	-0.112	-0.136	
4.040	-0.017	-0.110	
4.045	0.174	-0.075	
4.050	0.052	-0.027	
4.055	0.117	0.020	
4.060	0.360	0.069	
4.065	0.299	0.133	
4.070	0.185	0.193	
4.075	0.351	0.234	
4.080	0.340	0.267	
4.085	0.079	0.286	
4.090	0.079	0.269	
4.095	0.133	0.228	
4.100	-0.045	0.180	
4.105	-0.118	0.119	
4.110	-0.043	0.053	
4.115	-0.121	-0.005	
4.120	-0.194	-0.054	
4.125	-0.077	-0.096	
4.130	-0.052	-0.117	
4.135	-0.153	-0.121	
4.140	-0.110	-0.122	
4.145	-0.020	-0.119	
4.150	-0.110	-0.107	
4.155	-0.138	-0.099	
4.160	-0.025	-0.096	
4.165	-0.100	-0.090	
4.170	-0.162	-0.088	
4.175	-0.026	-0.092	
4.180	0.004	-0.086	
4.185	-0.104	-0.073	
4.190	0.006	-0.063	
4.195	0.180	-0.042	
4.200	0.061	-0.004	
4.205	0.056	0.032	
4.210	0.133	0.058	
4.215	-0.048	0.072	
4.220	-0.135	0.062	
4.225	-0.019	0.030	
4.230	0.012	0.001	
4.235	-0.121	-0.019	
4.240	-0.089	-0.040	
4.245	-0.061	-0.059	
4.250	-0.176	-0.076	
4.255	-0.161	-0.096	
4.260	0.015	-0.111	
4.265	-0.084	-0.108	
4.270	-0.171	-0.101	
4.275	-0.071	-0.102	
4.280	-0.080	-0.102	
4.285	-0.162	-0.101	
4.290	-0.029	-0.102	
4.295	0.227	-0.083	
4.300	0.162	-0.032	
4.305	0.183	0.033	
4.310	0.256	0.095	
4.315	-0.165	0.133	
4.320	-0.449	0.103	
4.325	-0.497	-0.003	
4.330	-0.524	-0.145	
4.335	-0.544	-0.285	
4.340	-0.402	-0.394	
4.345	-0.237	-0.448	
4.350	-0.237	-0.443	
4.355	-0.142	-0.398	
4.360	0.159	-0.320	
4.365	0.156	-0.207	
4.370	0.042	-0.089	
4.375	0.272	0.008	
4.380	0.301	0.096	
4.385	0.191	0.170	
4.390	0.288	0.220	
4.395	0.405	0.258	
4.400	0.252	0.292	
4.405	0.218	0.306	
4.410	0.411	0.307	
4.415	0.322	0.314	
4.420	0.194	0.317	
4.425	0.347	0.309	
4.430	0.391	0.307	
4.435	0.285	0.314	
4.440	0.501	0.327	
4.445	0.666	0.364	
4.450	0.475	0.421	
4.455	0.464	0.467	
4.460	0.667	0.499	
4.465	0.545	0.531	
4.470	0.449	0.551	
4.475	0.541	0.550	
4.480	0.434	0.539	
4.485	0.165	0.506	
4.490	0.212	0.442	
4.495	0.243	0.367	
4.500	0.012	0.295	
4.505	-0.025	0.217	
4.510	0.079	0.140	
4.515	-0.071	0.079	
4.520	-0.132	0.026	
4.525	0.006	-0.020	
4.530	-0.011	-0.045	
4.535	-0.122	-0.056	
4.540	-0.040	-0.064	
4.545	0.030	-0.064	
4.550	-0.100	-0.056	
4.555	-0.090	-0.054	
4.560	0.061	-0.053	
4.565	-0.014	-0.042	
4.570	-0.081	-0.031	
4.575	0.056	-0.025	
4.580	0.018	-0.016	
4.585	-0.101	-0.008	
4.590	-0.016	-0.013	
4.595	0.097	-0.014	
4.600	-0.080	-0.007	
4.605	-0.089	-0.010	
4.610	0.065	-0.018	
4.615	-0.060	-0.020	
4.620	-0.141	-0.026	
4.625	-0.043	-0.042	
4.630	-0.084	-0.056	
4.635	-0.211	-0.073	
4.640	-0.193	-0.099	
4.645	-0.135	-0.128	
4.650	-0.213	-0.150	
4.655	-0.214	-0.168	
4.660	-0.132	-0.182	
4.665	-0.194	-0.186	
4.670	-0.232	-0.189	
4.675	-0.066	-0.189	
4.680	0.012	-0.170	
4.685	-0.064	-0.134	
4.690	0.030	-0.096	
4.695	0.169	-0.052	
4.700	-0.042	-0.005	
4.705	-0.214	0.012	
4.710	-0.350	-0.019	
4.715	-0.576	-0.100	
4.720	-0.672	-0.221	
4.725	-0.540	-0.354	
4.730	-0.448	-0.455	
4.735	-0.428	-0.507	
4.740	-0.252	-0.511	
4.745	-0.087	-0.465	
4.750	-0.098	-0.381	
4.755	-0.008	-0.283	
4.760	0.183	-0.179	
4.765	0.091	-0.075	
4.770	0.035	0.009	
4.775	0.252	0.068	
4.780	0.273	0.122	
4.785	0.163	0.170	
4.790	0.288	0.203	
4.795	0.380	0.234	
4.800	0.204	0.264	
4.805	0.240	0.277	
4.810	0.510	0.288	
4.815	0.398	0.316	
4.820	0.230	0.343	
4.825	0.447	0.353	
4.830	0.498	0.368	
4.835	0.423	0.393	
4.840	0.576	0.422	
4.845	0.693	0.462	
4.850	0.525	0.512	
4.855	0.547	0.548	
4.860	0.684	0.570	
4.865	0.541	0.589	
4.870	0.377	0.589	
4.875	0.504	0.563	
4.880	0.366	0.527	
4.885	0.093	0.474	
4.890	0.148	0.392	
4.895	0.212	0.307	
4.900	0.001	0.236	
4.905	-0.019	0.166	
4.910	0.120	0.105	
4.915	-0.038	0.064	
4.920	-0.115	0.029	
4.925	0.039	-0.004	
