Vernier Format 2
ecg3.txt 10/18/2025 7:28:39
Run 1
Time	Potential	EKG	
0.480	3.023	1.801	
0.485	3.029	1.794	
0.490	-0.189	1.870	
0.495	0.093	1.689	
0.500	3.037	1.428	
0.505	1.741	1.401	
0.510	-0.994	1.384	
0.515	3.053	1.250	
0.520	3.053	1.330	
0.525	-0.994	1.501	
0.530	1.919	1.445	
0.535	3.047	1.423	
0.540	-0.989	1.474	
0.545	-0.942	1.233	
0.550	3.055	0.895	
0.555	-0.113	0.797	
0.560	-0.996	0.686	
0.565	3.011	0.547	
0.570	2.393	0.720	
0.575	-0.996	0.986	
0.580	0.457	0.974	
0.585	3.046	0.926	
0.590	3.018	1.172	
0.595	3.017	1.635	
0.600	3.017	2.118	
0.605	3.018	2.521	
0.610	3.021	2.812	
0.615	3.020	2.993	
0.620	3.027	3.087	
0.625	-0.691	2.951	
0.630	1.764	2.497	
0.635	3.055	2.084	
0.640	-0.994	1.814	
0.645	-0.996	1.350	
0.650	2.169	0.835	
0.655	-0.994	0.536	
0.660	-0.996	0.252	
0.665	-0.415	-0.091	
0.670	-0.967	-0.371	
0.675	-0.997	-0.595	
0.680	-0.997	-0.778	
0.685	2.893	-0.729	
0.690	3.020	-0.210	
0.695	3.020	0.635	
0.700	3.020	1.491	
0.705	3.020	2.194	
0.710	3.020	2.692	
0.715	3.018	2.998	
0.720	3.018	3.152	
0.725	3.018	3.203	
0.730	3.018	3.194	
0.735	3.021	3.157	
0.740	-0.095	2.970	
0.745	-0.849	2.422	
0.750	0.567	1.649	
0.755	-0.996	0.931	
0.760	-0.997	0.295	
0.765	-0.997	-0.256	
0.770	-0.997	-0.664	
0.775	-0.997	-0.926	
0.780	-0.997	-1.068	
0.785	-0.997	-1.125	
0.790	-0.996	-1.129	
0.795	-0.997	-1.107	
0.800	-0.997	-1.075	
0.805	2.895	-0.866	
0.810	3.020	-0.243	
0.815	3.020	0.660	
0.820	3.020	1.539	
0.825	3.020	2.245	
0.830	3.018	2.735	
0.835	3.020	3.028	
0.840	3.020	3.171	
0.845	3.018	3.213	
0.850	3.023	3.198	
0.855	3.020	3.158	
0.860	3.021	3.113	
0.865	3.024	3.074	
0.870	3.034	3.046	
0.875	3.020	3.029	
0.880	3.023	3.020	
0.885	3.023	3.015	
0.890	3.024	3.015	
0.895	3.021	3.016	
0.900	1.456	2.946	
0.905	3.040	2.781	
0.910	3.020	2.674	
0.915	2.582	2.666	
0.920	0.145	2.554	
0.925	3.023	2.300	
0.930	3.053	2.177	
0.935	-0.996	2.090	
0.940	3.040	1.851	
0.945	3.026	1.766	
0.950	-0.994	1.772	
0.955	1.111	1.547	
0.960	3.023	1.347	
0.965	-0.909	1.288	
0.970	-0.996	1.031	
0.975	3.043	0.721	
0.980	1.066	0.720	
0.985	-0.997	0.779	
0.990	-0.997	0.575	
0.995	-0.999	0.185	
1.000	2.127	-0.081	
1.005	-0.986	-0.092	
1.010	-0.996	-0.120	
1.015	-0.996	-0.294	
1.020	-0.996	-0.510	
1.025	-0.999	-0.705	
1.030	-0.999	-0.856	
1.035	-0.999	-0.956	
1.040	-0.997	-1.013	
1.045	-0.997	-1.038	
1.050	-0.997	-1.043	
1.055	-0.996	-1.037	
1.060	3.024	-0.841	
1.065	-0.989	-0.402	
1.070	-0.997	-0.109	
1.075	3.027	0.056	
1.080	2.207	0.463	
1.085	-0.999	0.875	
1.090	3.040	1.066	
1.095	3.032	1.337	
1.100	-0.996	1.598	
1.105	-0.127	1.474	
1.110	3.023	1.222	
1.115	-0.993	1.101	
1.120	-0.997	0.839	
1.125	3.035	0.558	
1.130	1.018	0.598	
1.135	-0.997	0.695	
1.140	-0.997	0.524	
1.145	1.823	0.289	
1.150	-0.996	0.196	
1.155	-0.996	0.061	
1.160	3.023	-0.015	
1.165	-0.991	0.137	
1.170	-0.999	0.189	
1.175	-0.999	-0.004	
1.180	-0.996	-0.283	
1.185	-0.999	-0.552	
1.190	-0.997	-0.766	
1.195	-0.996	-0.914	
1.200	-0.997	-1.002	
1.205	-0.973	-1.043	
1.210	3.023	-0.867	
1.215	-0.993	-0.432	
1.220	-0.996	-0.137	
1.225	3.029	0.036	
1.230	2.111	0.445	
1.235	-0.996	0.853	
1.240	3.040	1.042	
1.245	3.034	1.317	
1.250	-0.997	1.583	
1.255	0.384	1.488	
1.260	3.023	1.295	
1.265	-0.979	1.213	
1.270	-0.997	0.952	
1.275	3.026	0.650	
1.280	1.816	0.699	
1.285	-0.996	0.855	
1.290	3.041	0.906	
1.295	3.034	1.139	
1.300	-0.996	1.417	
1.305	0.315	1.355	
1.310	3.021	1.197	
1.315	-0.994	1.146	
1.320	-0.996	0.911	
1.325	3.029	0.630	
1.330	0.915	0.651	
1.335	-0.997	0.719	
1.340	3.037	0.710	
1.345	3.038	0.949	
1.350	-0.996	1.266	
1.355	-0.316	1.222	
1.360	3.021	1.039	
1.365	-0.996	0.976	
1.370	-0.996	0.766	
1.375	3.029	0.524	
1.380	0.314	0.556	
1.385	-0.997	0.592	
1.390	3.034	0.563	
1.395	3.041	0.819	
1.400	-0.996	1.168	
1.405	-0.528	1.149	
1.410	3.026	0.972	
1.415	-0.994	0.915	
1.420	-0.997	0.720	
1.425	3.035	0.493	
1.430	-0.072	0.521	
1.435	-0.996	0.527	
1.440	2.948	0.473	
1.445	3.023	0.725	
1.450	3.021	1.269	
1.455	3.018	1.860	
1.460	3.021	2.365	
1.465	3.020	2.734	
1.470	3.043	2.969	
1.475	-0.994	2.911	
1.480	-0.993	2.349	
1.485	-0.996	1.455	
1.490	-0.997	0.563	
1.495	-0.996	-0.163	
1.500	-0.997	-0.674	
1.505	-0.997	-0.985	
1.510	-0.997	-1.140	
1.515	-0.997	-1.190	
1.520	-0.996	-1.179	
1.525	-0.997	-1.140	
1.530	-0.997	-1.094	
1.535	-0.997	-1.054	
1.540	-0.997	-1.023	
1.545	-0.997	-1.004	
1.550	-0.997	-0.993	
1.555	-0.997	-0.988	
1.560	-0.997	-0.988	
1.565	-0.997	-0.989	
1.570	-0.997	-0.991	
1.575	-0.996	-0.993	
1.580	-0.997	-0.995	
1.585	-0.997	-0.996	
1.590	-0.997	-0.997	
1.595	-0.997	-0.997	
1.600	-0.997	-0.997	
1.605	-0.997	-0.997	
1.610	3.018	-0.812	
1.615	3.018	-0.199	
1.620	3.018	0.696	
1.625	3.018	1.564	
1.630	3.055	2.262	
1.635	-0.994	2.563	
1.640	3.024	2.426	
1.645	3.023	2.284	
1.650	-0.006	2.211	
1.655	3.032	2.046	
1.660	3.018	2.006	
1.665	2.040	2.128	
1.670	-0.996	2.077	
1.675	-0.997	1.625	
1.680	-0.997	0.919	
1.685	-0.997	0.218	
1.690	-0.997	-0.351	
1.695	-0.997	-0.750	
1.700	-0.997	-0.992	
1.705	-0.997	-1.112	
1.710	-0.997	-1.150	
1.715	-0.997	-1.140	
1.720	-0.997	-1.109	
1.725	-0.997	-1.073	
1.730	-0.997	-1.041	
1.735	-0.996	-1.018	
1.740	-0.997	-1.002	
1.745	-0.997	-0.993	
1.750	-0.997	-0.990	
1.755	-0.997	-0.989	
1.760	-0.997	-0.991	
1.765	-0.997	-0.992	
1.770	-0.997	-0.994	
1.775	-0.997	-0.996	
1.780	-0.997	-0.997	
1.785	-0.997	-0.997	
1.790	-0.997	-0.997	
1.795	-0.997	-0.997	
1.800	-0.997	-0.997	
1.805	-0.997	-0.997	
1.810	-0.997	-0.997	
1.815	-0.997	-0.997	
1.820	-0.997	-0.997	
1.825	-0.997	-0.997	
1.830	-0.997	-0.997	
1.835	-0.944	-0.995	
1.840	-0.996	-0.989	
1.845	-0.997	-0.985	
1.850	0.055	-0.937	
1.855	-0.996	-0.827	
1.860	-0.997	-0.756	
1.865	0.308	-0.705	
1.870	-0.611	-0.596	
1.875	-0.997	-0.520	
1.880	-0.319	-0.522	
1.885	2.531	-0.385	
1.890	-0.996	-0.074	
1.895	-0.996	0.072	
1.900	3.060	0.133	
1.905	-0.593	0.348	
1.910	-0.996	0.430	
1.915	3.055	0.413	
1.920	3.056	0.705	
1.925	-0.994	1.096	
1.930	3.027	1.275	
1.935	3.037	1.501	
1.940	3.037	1.895	
1.945	3.018	2.299	
1.950	3.021	2.631	
1.955	3.018	2.866	
1.960	3.018	3.010	
1.965	3.017	3.082	
1.970	3.017	3.106	
1.975	3.017	3.101	
1.980	3.018	3.083	
1.985	3.020	3.062	
1.990	3.018	3.044	
1.995	3.020	3.031	
2.000	3.017	3.022	
2.005	3.017	3.017	
2.010	3.018	3.014	
2.015	3.018	3.014	
2.020	3.018	3.014	
2.025	3.021	3.015	
2.030	3.021	3.017	
2.035	3.027	3.019	
2.040	3.018	3.021	
2.045	3.020	3.022	
2.050	3.044	3.023	
2.055	3.021	3.025	
2.060	3.020	3.027	
2.065	3.037	3.027	
2.070	3.037	3.028	
2.075	3.020	3.029	
2.080	3.027	3.030	
2.085	1.569	2.961	
2.090	3.023	2.805	
2.095	3.021	2.702	
2.100	0.268	2.583	
2.105	3.029	2.351	
2.110	3.020	2.235	
2.115	2.393	2.294	
2.120	2.954	2.396	
2.125	3.020	2.527	
2.130	3.038	2.680	
2.135	0.026	2.681	
2.140	3.023	2.469	
2.145	3.021	2.329	
2.150	-0.018	2.247	
2.155	3.034	2.070	
2.160	3.023	2.020	
2.165	1.311	2.101	
2.170	1.909	2.102	
2.175	3.024	2.091	
2.180	3.046	2.207	
2.185	-0.993	2.232	
2.190	3.029	2.021	
2.195	3.027	1.917	
2.200	-0.994	1.886	
2.205	3.027	1.710	
2.210	3.023	1.681	
2.215	-0.800	1.738	
2.220	-0.717	1.478	
2.225	3.026	1.114	
2.230	1.294	1.035	
2.235	-0.996	1.018	
2.240	3.040	0.930	
2.245	3.040	1.090	
2.250	-0.996	1.342	
2.255	1.207	1.323	
2.260	3.023	1.274	
2.265	-0.994	1.304	
2.270	-0.996	1.079	
2.275	3.026	0.772	
2.280	-0.182	0.703	
2.285	-0.996	0.616	
2.290	3.040	0.500	
2.295	3.046	0.726	
2.300	-0.996	1.078	
2.305	-0.061	1.098	
2.310	3.026	0.993	
2.315	-0.994	0.989	
2.320	-0.996	0.807	
2.325	3.035	0.570	
2.330	-0.575	0.556	
2.335	-0.997	0.488	
2.340	2.957	0.382	
2.345	3.049	0.627	
2.350	-0.996	1.004	
2.355	-0.996	1.006	
2.360	3.037	0.824	
2.365	-0.994	0.771	
2.370	-0.996	0.605	
2.375	3.043	0.414	
2.380	-0.534	0.454	
2.385	-0.997	0.435	
2.390	2.120	0.327	
2.395	3.047	0.503	
2.400	-0.996	0.830	
2.405	-0.994	0.841	
2.410	3.029	0.693	
2.415	-0.994	0.680	
2.420	-0.997	0.550	
2.425	3.047	0.388	
2.430	-0.233	0.460	
2.435	-0.997	0.484	
2.440	0.738	0.338	
2.445	3.050	0.366	
2.450	-0.996	0.582	
2.455	-0.996	0.584	
2.460	3.050	0.480	
2.465	-0.996	0.530	
2.470	-0.996	0.460	
2.475	2.999	0.341	
2.480	-0.209	0.440	
2.485	-0.997	0.481	
2.490	-0.909	0.269	
2.495	3.035	0.125	
2.500	-0.996	0.224	
2.505	-0.997	0.233	
2.510	-0.997	0.010	
2.515	-0.997	-0.285	
2.520	-0.997	-0.561	
2.525	-0.996	-0.778	
2.530	-0.997	-0.925	
2.535	-0.994	-1.010	
2.540	-0.994	-1.049	
2.545	-0.994	-1.058	
2.550	-0.264	-1.017	
2.555	-0.671	-0.910	
2.560	-0.883	-0.805	
2.565	0.122	-0.711	
2.570	0.140	-0.557	
2.575	-0.511	-0.383	
2.580	0.171	-0.260	
2.585	0.907	-0.117	
2.590	-0.258	0.054	
2.595	-0.125	0.141	
2.600	0.908	0.176	
2.605	-0.050	0.236	
2.610	-0.396	0.242	
2.615	0.593	0.188	
2.620	0.175	0.171	
2.625	-0.610	0.147	
2.630	-0.055	0.057	
2.635	0.360	-0.014	
2.640	-0.590	-0.043	
2.645	-0.491	-0.110	
2.650	0.206	-0.186	
2.655	-0.470	-0.214	
2.660	-0.808	-0.259	
2.665	-0.024	-0.331	
2.670	-0.198	-0.354	
2.675	-0.877	-0.360	
2.680	-0.262	-0.398	
2.685	0.008	-0.408	
2.690	-0.858	-0.389	
2.695	-0.724	-0.420	
2.700	-0.089	-0.468	
2.705	-0.739	-0.481	
2.710	-0.996	-0.517	
2.715	-0.351	-0.581	
2.720	-0.570	-0.610	
2.725	-0.994	-0.627	
2.730	-0.686	-0.669	
2.735	-0.428	-0.695	
2.740	-0.996	-0.697	
2.745	-0.906	-0.722	
2.750	-0.349	-0.747	
2.755	-0.901	-0.737	
2.760	-0.994	-0.741	
2.765	-0.441	-0.760	
2.770	-0.663	-0.746	
2.775	-0.994	-0.729	
2.780	-0.680	-0.740	
2.785	-0.441	-0.737	
2.790	-0.996	-0.718	
2.795	-0.942	-0.732	
2.800	-0.346	-0.752	
2.805	-0.895	-0.740	
2.810	-0.996	-0.742	
2.815	-0.413	-0.758	
2.820	-0.599	-0.738	
2.825	-0.994	-0.712	
2.830	-0.584	-0.714	
2.835	-0.316	-0.698	
2.840	-0.993	-0.663	
2.845	-0.799	-0.666	
2.850	-0.197	-0.674	
2.855	-0.756	-0.643	
2.860	-0.993	-0.634	
2.865	-0.287	-0.652	
2.870	-0.494	-0.636	
2.875	-0.994	-0.615	
2.880	-0.457	-0.627	
2.885	-0.171	-0.613	
2.890	-0.950	-0.574	
2.895	-0.779	-0.580	
2.900	-0.166	-0.599	
2.905	-0.727	-0.583	
2.910	-0.976	-0.587	
2.915	-0.226	-0.615	
2.920	-0.435	-0.601	
2.925	-0.994	-0.580	
2.930	-0.450	-0.595	
2.935	-0.209	-0.589	
2.940	-0.950	-0.562	
2.945	-0.727	-0.575	
2.950	-0.122	-0.592	
2.955	-0.743	-0.571	
2.960	-0.985	-0.574	
2.965	-0.241	-0.606	
2.970	-0.477	-0.600	
2.975	-0.996	-0.587	
2.980	-0.479	-0.608	
2.985	-0.235	-0.608	
2.990	-0.982	-0.584	
2.995	-0.767	-0.602	
3.000	-0.160	-0.623	
3.005	-0.771	-0.604	
3.010	-0.996	-0.608	
3.015	-0.281	-0.638	
3.020	-0.508	-0.630	
3.025	-0.994	-0.616	
3.030	-0.500	-0.633	
3.035	-0.246	-0.628	
3.040	-0.994	-0.602	
3.045	-0.803	-0.617	
3.050	-0.188	-0.640	
3.055	-0.791	-0.624	
3.060	-0.994	-0.628	
3.065	-0.252	-0.654	
3.070	-0.465	-0.637	
3.075	-0.994	-0.611	
3.080	-0.387	-0.617	
3.085	-0.134	-0.594	
3.090	-0.875	-0.543	
3.095	-0.617	-0.534	
3.100	0.041	-0.526	
3.105	-0.601	-0.477	
3.110	-0.816	-0.457	
3.115	-0.034	-0.467	
3.120	-0.290	-0.440	
3.125	-0.916	-0.416	
3.130	-0.322	-0.440	
3.135	-0.058	-0.445	
3.140	-0.825	-0.424	
3.145	-0.585	-0.441	
3.150	0.055	-0.458	
3.155	-0.616	-0.432	
3.160	-0.855	-0.433	
3.165	-0.089	-0.465	
3.170	-0.340	-0.458	
3.175	-0.948	-0.450	
3.180	-0.325	-0.481	
3.185	-0.089	-0.485	
3.190	-0.869	-0.461	
3.195	-0.617	-0.477	
3.200	0.059	-0.491	
3.205	-0.622	-0.459	
3.210	-0.851	-0.452	
3.215	-0.069	-0.476	
3.220	-0.311	-0.460	
3.225	-0.903	-0.440	
3.230	-0.259	-0.459	
3.235	0.003	-0.449	
3.240	-0.814	-0.411	
3.245	-0.569	-0.417	
3.250	0.146	-0.427	
3.255	-0.543	-0.390	
3.260	-0.776	-0.380	
3.265	0.035	-0.399	
3.270	-0.242	-0.379	
3.275	-0.858	-0.360	
3.280	-0.229	-0.384	
3.285	0.001	-0.386	
3.290	-0.794	-0.363	
3.295	-0.557	-0.384	
3.300	0.111	-0.406	
3.305	-0.563	-0.383	
3.310	-0.779	-0.384	
3.315	0.030	-0.410	
3.320	-0.256	-0.392	
3.325	-0.849	-0.372	
3.330	-0.233	-0.395	
3.335	0.017	-0.393	
3.340	-0.773	-0.364	
3.345	-0.496	-0.377	
3.350	0.291	-0.381	
3.355	-0.500	-0.332	
3.360	-0.726	-0.313	
3.365	0.102	-0.331	
3.370	-0.213	-0.313	
3.375	-0.843	-0.300	
3.380	-0.180	-0.334	
3.385	0.169	-0.337	
3.390	-0.704	-0.302	
3.395	-0.438	-0.306	
3.400	0.355	-0.308	
3.405	-0.492	-0.262	
3.410	-0.707	-0.253	
3.415	0.226	-0.280	
3.420	-0.168	-0.260	
3.425	-0.779	-0.244	
3.430	-0.090	-0.275	
3.435	0.183	-0.275	
3.440	-0.698	-0.244	
3.445	-0.413	-0.259	
3.450	0.492	-0.266	
3.455	-0.399	-0.212	
3.460	-0.601	-0.189	
3.465	0.416	-0.197	
3.470	-0.043	-0.156	
3.475	-0.663	-0.122	
3.480	0.032	-0.145	
3.485	0.460	-0.136	
3.490	-0.567	-0.088	
3.495	-0.303	-0.094	
3.500	0.614	-0.105	
3.505	-0.360	-0.065	
3.510	-0.563	-0.064	
3.515	0.482	-0.098	
3.520	-0.023	-0.079	
3.525	-0.645	-0.065	
3.530	0.088	-0.103	
3.535	0.538	-0.099	
3.540	-0.544	-0.050	
3.545	-0.259	-0.054	
3.550	0.742	-0.061	
3.555	-0.303	-0.011	
3.560	-0.511	-0.001	
3.565	0.605	-0.030	
3.570	0.024	-0.005	
3.575	-0.614	0.010	
3.580	0.194	-0.031	
3.585	0.652	-0.026	
3.590	-0.454	0.030	
3.595	-0.210	0.030	
3.600	0.785	0.020	
3.605	-0.288	0.061	
3.610	-0.485	0.057	
3.615	0.692	0.019	
3.620	0.140	0.044	
3.625	-0.558	0.068	
3.630	0.280	0.035	
3.635	0.697	0.044	
3.640	-0.462	0.097	
3.645	-0.151	0.087	
3.650	0.927	0.074	
3.655	-0.253	0.121	
3.660	-0.464	0.119	
3.665	0.681	0.074	
3.670	0.160	0.087	
3.675	-0.517	0.099	
3.680	0.340	0.062	
3.685	0.655	0.071	
3.690	-0.499	0.115	
3.695	-0.230	0.089	
3.700	0.765	0.051	
3.705	-0.305	0.069	
3.710	-0.486	0.049	
3.715	0.660	0.002	
3.720	0.049	0.020	
3.725	-0.601	0.032	
3.730	0.241	-0.010	
3.735	0.561	-0.009	
3.740	-0.535	0.032	
3.745	-0.229	0.012	
3.750	0.767	-0.011	
3.755	-0.316	0.026	
3.760	-0.515	0.022	
3.765	0.596	-0.019	
3.770	0.023	-0.003	
3.775	-0.610	0.006	
3.780	0.155	-0.038	
3.785	0.492	-0.044	
3.790	-0.578	-0.013	
3.795	-0.270	-0.038	
3.800	0.715	-0.062	
3.805	-0.354	-0.025	
3.810	-0.534	-0.027	
3.815	0.530	-0.064	
3.820	-0.050	-0.048	
3.825	-0.659	-0.042	
3.830	0.111	-0.089	
3.835	0.489	-0.094	
3.840	-0.557	-0.054	
3.845	-0.236	-0.064	
3.850	0.785	-0.069	
3.855	-0.339	-0.012	
3.860	-0.512	-0.001	
3.865	0.634	-0.029	
3.870	0.079	0.001	
3.875	-0.592	0.025	
3.880	0.229	-0.008	
3.885	0.630	-0.000	
3.890	-0.506	0.049	
3.895	-0.203	0.037	
3.900	0.812	0.020	
3.905	-0.299	0.060	
3.910	-0.497	0.055	
3.915	0.602	0.011	
3.920	0.029	0.021	
3.925	-0.592	0.025	
3.930	0.242	-0.019	
3.935	0.590	-0.015	
3.940	-0.517	0.031	
3.945	-0.201	0.018	
3.950	0.820	0.004	
3.955	-0.306	0.049	
3.960	-0.496	0.048	
3.965	0.698	0.012	
3.970	0.058	0.036	
3.975	-0.601	0.051	
3.980	0.183	0.004	
3.985	0.544	-0.005	
3.990	-0.509	0.027	
3.995	-0.169	0.007	
4.000	0.822	-0.005	
4.005	-0.320	0.044	
4.010	-0.505	0.044	
4.015	0.633	0.004	
4.020	0.008	0.019	
4.025	-0.621	0.024	
4.030	0.189	-0.026	
4.035	0.562	-0.031	
4.040	-0.526	0.009	
4.045	-0.232	-0.007	
4.050	0.755	-0.024	
4.055	-0.328	0.016	
4.060	-0.480	0.015	
4.065	0.668	-0.017	
4.070	0.075	0.013	
4.075	-0.610	0.035	
4.080	0.171	-0.005	
4.085	0.521	-0.013	
4.090	-0.543	0.017	
4.095	-0.192	-0.006	
4.100	0.860	-0.020	
4.105	-0.281	0.035	
4.110	-0.448	0.048	
4.115	0.774	0.027	
4.120	0.136	0.069	
4.125	-0.535	0.100	
4.130	0.364	0.071	
4.135	0.697	0.084	
4.140	-0.483	0.134	
4.145	-0.160	0.114	
4.150	0.841	0.085	
4.155	-0.276	0.112	
4.160	-0.422	0.099	
4.165	0.809	0.060	
4.170	0.134	0.091	
4.175	-0.566	0.113	
4.180	0.346	0.073	
4.185	0.677	0.077	
4.190	-0.482	0.121	
4.195	-0.142	0.100	
4.200	0.931	0.079	
4.205	-0.296	0.120	
4.210	-0.496	0.111	
4.215	0.657	0.057	
4.220	-0.008	0.057	
4.225	-0.607	0.048	
4.230	0.283	-0.008	
4.235	0.643	-0.007	
4.240	-0.508	0.044	
4.245	-0.165	0.036	
4.250	0.886	0.028	
4.255	-0.270	0.080	
4.260	-0.435	0.087	
4.265	0.802	0.059	
4.270	0.134	0.094	
4.275	-0.560	0.118	
4.280	0.311	0.077	
4.285	0.593	0.072	
4.290	-0.524	0.102	
4.295	-0.185	0.068	
4.300	0.896	0.039	
4.305	-0.277	0.079	
4.310	-0.445	0.079	
4.315	0.776	0.047	
4.320	0.136	0.079	
4.325	-0.540	0.104	
4.330	0.361	0.070	
4.335	0.684	0.081	
4.340	-0.492	0.128	
4.345	-0.143	0.107	
4.350	0.934	0.084	
4.355	-0.265	0.125	
4.360	-0.448	0.120	
4.365	0.762	0.077	
4.370	0.068	0.094	
4.375	-0.572	0.100	
4.380	0.389	0.053	
4.385	0.620	0.058	
4.390	-0.523	0.101	
4.395	-0.156	0.077	
4.400	0.875	0.052	
4.405	-0.290	0.091	
4.410	-0.445	0.086	
4.415	0.745	0.048	
4.420	0.087	0.073	
4.425	-0.570	0.087	
4.430	0.319	0.045	
4.435	0.596	0.046	
4.440	-0.517	0.084	
4.445	-0.142	0.060	
4.450	0.913	0.043	
4.455	-0.297	0.090	
4.460	-0.432	0.092	
4.465	0.774	0.058	
4.470	0.052	0.084	
4.475	-0.587	0.095	
4.480	0.354	0.048	
4.485	0.639	0.050	
4.490	-0.531	0.093	
4.495	-0.131	0.072	
4.500	0.902	0.053	
4.505	-0.313	0.097	
4.510	-0.447	0.092	
4.515	0.773	0.053	
4.520	0.084	0.079	
4.525	-0.578	0.094	
4.530	0.315	0.049	
4.535	0.532	0.045	
4.540	-0.543	0.073	
4.545	-0.172	0.040	
4.550	0.788	0.012	
4.555	-0.366	0.044	
4.560	-0.489	0.031	
4.565	0.700	-0.010	
4.570	-0.020	0.012	
4.575	-0.636	0.022	
4.580	0.194	-0.028	
4.585	0.453	-0.038	
4.590	-0.599	-0.013	
4.595	-0.230	-0.043	
4.600	0.697	-0.067	
4.605	-0.412	-0.031	
4.610	-0.546	-0.039	
4.615	0.521	-0.081	
4.620	-0.142	-0.070	
4.625	-0.707	-0.074	
4.630	0.128	-0.128	
4.635	0.416	-0.132	
4.640	-0.599	-0.094	
4.645	-0.238	-0.104	
4.650	0.694	-0.108	
4.655	-0.407	-0.056	
4.660	-0.514	-0.049	
4.665	0.634	-0.073	
4.670	-0.061	-0.040	
4.675	-0.630	-0.022	
4.680	0.227	-0.059	
4.685	0.418	-0.055	
4.690	-0.598	-0.022	
4.695	-0.226	-0.048	
4.700	0.755	-0.065	
4.705	-0.345	-0.018	
4.710	-0.470	-0.011	
4.715	0.637	-0.035	
4.720	-0.050	-0.005	
4.725	-0.604	0.007	
4.730	0.348	-0.030	
4.735	0.587	-0.012	
4.740	-0.532	0.045	
4.745	-0.159	0.036	
4.750	0.852	0.024	
4.755	-0.326	0.071	
4.760	-0.450	0.069	
4.765	0.683	0.030	
4.770	-0.053	0.045	
4.775	-0.656	0.041	
4.780	0.203	-0.023	
4.785	0.437	-0.041	
4.790	-0.604	-0.021	
4.795	-0.238	-0.053	
4.800	0.642	-0.080	
4.805	-0.438	-0.050	
4.810	-0.541	-0.062	
4.815	0.547	-0.101	
4.820	-0.145	-0.083	
4.825	-0.677	-0.078	
4.830	0.114	-0.125	
4.835	0.348	-0.130	
4.840	-0.650	-0.101	
4.845	-0.291	-0.125	
4.850	0.619	-0.142	
4.855	-0.488	-0.103	
4.860	-0.593	-0.109	
4.865	0.495	-0.146	
4.870	-0.127	-0.125	
4.875	-0.675	-0.111	
4.880	0.244	-0.141	
4.885	0.460	-0.117	
4.890	-0.589	-0.057	
4.895	-0.186	-0.059	
4.900	0.692	-0.061	
4.905	-0.410	-0.015	
4.910	-0.509	-0.018	
4.915	0.663	-0.052	
4.920	-0.044	-0.024	
4.925	-0.636	-0.008	
4.930	0.232	-0.049	
