Vernier Format 2
ecg7.txt 10/18/2025 7:47:10
Run 1
Time	Potential	EKG	
0.465	-0.076	-0.153	
0.470	-0.043	-0.142	
0.475	-0.137	-0.123	
0.480	-0.105	-0.111	
0.485	0.006	-0.100	
0.490	-0.070	-0.084	
0.495	-0.061	-0.070	
0.500	0.131	-0.052	
0.505	0.087	-0.021	
0.510	0.001	0.012	
0.515	0.212	0.040	
0.520	0.332	0.082	
0.525	0.233	0.138	
0.530	0.273	0.190	
0.535	0.335	0.232	
0.540	0.194	0.262	
0.545	0.195	0.271	
0.550	0.404	0.271	
0.555	0.323	0.282	
0.560	0.157	0.291	
0.565	0.233	0.282	
0.570	0.226	0.265	
0.575	0.011	0.239	
0.580	0.021	0.195	
0.585	0.117	0.145	
0.590	-0.050	0.103	
0.595	-0.107	0.060	
0.600	0.004	0.015	
0.605	-0.026	-0.015	
0.610	-0.165	-0.037	
0.615	-0.116	-0.063	
0.620	-0.076	-0.086	
0.625	-0.174	-0.102	
0.630	-0.127	-0.116	
0.635	-0.003	-0.122	
0.640	-0.093	-0.112	
0.645	-0.124	-0.101	
0.650	0.088	-0.089	
0.655	0.023	-0.063	
0.660	-0.119	-0.038	
0.665	-0.027	-0.030	
0.670	0.058	-0.026	
0.675	-0.096	-0.019	
0.680	-0.056	-0.021	
0.685	0.032	-0.027	
0.690	-0.119	-0.029	
0.695	-0.192	-0.044	
0.700	-0.130	-0.072	
0.705	-0.209	-0.103	
0.710	-0.250	-0.136	
0.715	-0.160	-0.167	
0.720	-0.133	-0.184	
0.725	-0.230	-0.189	
0.730	-0.226	-0.194	
0.735	-0.178	-0.200	
0.740	-0.209	-0.203	
0.745	-0.084	-0.198	
0.750	0.332	-0.161	
0.755	0.402	-0.068	
0.760	0.160	0.050	
0.765	0.041	0.134	
0.770	-0.113	0.157	
0.775	-0.302	0.117	
0.780	-0.316	0.028	
0.785	-0.221	-0.074	
0.790	-0.258	-0.158	
0.795	-0.273	-0.216	
0.800	-0.188	-0.251	
0.805	-0.217	-0.261	
0.810	-0.291	-0.260	
0.815	-0.197	-0.258	
0.820	-0.143	-0.247	
0.825	-0.230	-0.229	
0.830	-0.186	-0.215	
0.835	-0.073	-0.199	
0.840	-0.119	-0.175	
0.845	-0.159	-0.153	
0.850	-0.066	-0.137	
0.855	-0.072	-0.121	
0.860	-0.153	-0.107	
0.865	-0.049	-0.100	
0.870	0.076	-0.086	
0.875	-0.055	-0.061	
0.880	0.014	-0.039	
0.885	0.232	-0.011	
0.890	0.143	0.033	
0.895	0.123	0.078	
0.900	0.294	0.118	
0.905	0.258	0.160	
0.910	0.061	0.192	
0.915	0.122	0.195	
0.920	0.166	0.182	
0.925	-0.027	0.162	
0.930	-0.066	0.124	
0.935	-0.021	0.074	
0.940	-0.134	0.025	
0.945	-0.162	-0.025	
0.950	-0.031	-0.067	
0.955	-0.050	-0.088	
0.960	-0.137	-0.095	
0.965	-0.078	-0.099	
0.970	-0.043	-0.098	
0.975	-0.137	-0.094	
0.980	-0.076	-0.092	
0.985	0.084	-0.084	
0.990	-0.029	-0.062	
0.995	-0.090	-0.042	
1.000	0.067	-0.031	
1.005	-0.026	-0.019	
1.010	-0.114	-0.015	
1.015	0.000	-0.021	
1.020	0.087	-0.022	
1.025	-0.093	-0.014	
1.030	-0.079	-0.016	
1.035	0.059	-0.023	
1.040	-0.113	-0.026	
1.045	-0.206	-0.039	
1.050	-0.137	-0.069	
1.055	-0.174	-0.101	
1.060	-0.250	-0.132	
1.065	-0.174	-0.162	
1.070	-0.127	-0.181	
1.075	-0.197	-0.185	
1.080	-0.177	-0.185	
1.085	-0.171	-0.184	
1.090	-0.239	-0.185	
1.095	-0.104	-0.186	
1.100	0.434	-0.153	
1.105	0.543	-0.048	
1.110	0.259	0.095	
1.115	0.140	0.203	
1.120	-0.014	0.243	
1.125	-0.209	0.213	
1.130	-0.188	0.131	
1.135	-0.093	0.035	
1.140	-0.182	-0.044	
1.145	-0.220	-0.106	
1.150	-0.102	-0.151	
1.155	-0.136	-0.170	
1.160	-0.226	-0.176	
1.165	-0.122	-0.179	
1.170	-0.064	-0.172	
1.175	-0.145	-0.155	
1.180	-0.096	-0.139	
1.185	0.047	-0.119	
1.190	-0.046	-0.089	
1.195	-0.072	-0.063	
1.200	0.140	-0.041	
1.205	0.091	-0.009	
1.210	-0.041	0.022	
1.215	0.142	0.040	
1.220	0.294	0.066	
1.225	0.154	0.107	
1.230	0.197	0.145	
1.235	0.416	0.181	
1.240	0.346	0.229	
1.245	0.309	0.275	
1.250	0.503	0.315	
1.255	0.439	0.358	
1.260	0.235	0.387	
1.265	0.308	0.386	
1.270	0.282	0.367	
1.275	-0.015	0.329	
1.280	-0.026	0.260	
1.285	0.070	0.178	
1.290	-0.078	0.107	
1.295	-0.146	0.041	
1.300	-0.055	-0.018	
1.305	-0.102	-0.061	
1.310	-0.195	-0.091	
1.315	-0.113	-0.117	
1.320	-0.053	-0.131	
1.325	-0.139	-0.129	
1.330	-0.117	-0.126	
1.335	-0.015	-0.119	
1.340	-0.099	-0.105	
1.345	-0.148	-0.095	
1.350	-0.041	-0.093	
1.355	-0.079	-0.089	
1.360	-0.180	-0.088	
1.365	-0.102	-0.097	
1.370	-0.050	-0.103	
1.375	-0.186	-0.105	
1.380	-0.156	-0.113	
1.385	-0.049	-0.122	
1.390	-0.153	-0.122	
1.395	-0.183	-0.124	
1.400	-0.075	-0.130	
1.405	-0.114	-0.129	
1.410	-0.221	-0.129	
1.415	-0.136	-0.138	
1.420	-0.061	-0.142	
1.425	-0.165	-0.137	
1.430	-0.195	-0.136	
1.435	-0.157	-0.144	
1.440	-0.213	-0.154	
1.445	-0.082	-0.162	
1.450	0.463	-0.132	
1.455	0.649	-0.024	
1.460	0.355	0.132	
1.465	0.227	0.257	
1.470	0.043	0.310	
1.475	-0.200	0.285	
1.480	-0.210	0.193	
1.485	-0.098	0.079	
1.490	-0.174	-0.018	
1.495	-0.200	-0.092	
1.500	-0.075	-0.142	
1.505	-0.085	-0.160	
1.510	-0.213	-0.161	
1.515	-0.146	-0.162	
1.520	-0.067	-0.159	
1.525	-0.131	-0.147	
1.530	-0.108	-0.134	
1.535	0.021	-0.118	
1.540	-0.044	-0.094	
1.545	-0.111	-0.073	
1.550	0.056	-0.058	
1.555	0.065	-0.038	
1.560	-0.038	-0.014	
1.565	0.163	0.008	
1.570	0.282	0.043	
1.575	0.108	0.091	
1.580	0.148	0.128	
1.585	0.395	0.159	
1.590	0.323	0.203	
1.595	0.200	0.245	
1.600	0.381	0.271	
1.605	0.346	0.294	
1.610	0.165	0.308	
1.615	0.242	0.301	
1.620	0.253	0.283	
1.625	0.037	0.258	
1.630	-0.017	0.213	
1.635	0.068	0.154	
1.640	-0.067	0.100	
1.645	-0.146	0.045	
1.650	-0.047	-0.010	
1.655	-0.078	-0.049	
1.660	-0.178	-0.077	
1.665	-0.101	-0.101	
1.670	-0.040	-0.114	
1.675	-0.134	-0.114	
1.680	-0.116	-0.112	
1.685	0.004	-0.107	
1.690	-0.089	-0.094	
1.695	-0.182	-0.087	
1.700	-0.096	-0.092	
1.705	-0.124	-0.101	
1.710	-0.218	-0.112	
1.715	-0.137	-0.130	
1.720	-0.053	-0.139	
1.725	-0.148	-0.136	
1.730	-0.116	-0.131	
1.735	-0.031	-0.123	
1.740	-0.165	-0.113	
1.745	-0.262	-0.115	
1.750	-0.183	-0.135	
1.755	-0.203	-0.159	
1.760	-0.274	-0.181	
1.765	-0.206	-0.202	
1.770	-0.140	-0.214	
1.775	-0.233	-0.213	
1.780	-0.218	-0.212	
1.785	-0.108	-0.208	
1.790	-0.174	-0.195	
1.795	-0.108	-0.179	
1.800	0.309	-0.142	
1.805	0.431	-0.054	
1.810	0.178	0.061	
1.815	0.094	0.148	
1.820	-0.021	0.179	
1.825	-0.198	0.154	
1.830	-0.226	0.084	
1.835	-0.117	-0.001	
1.840	-0.186	-0.073	
1.845	-0.229	-0.128	
1.850	-0.085	-0.165	
1.855	-0.081	-0.175	
1.860	-0.198	-0.168	
1.865	-0.120	-0.161	
1.870	0.015	-0.148	
1.875	-0.095	-0.122	
1.880	-0.072	-0.099	
1.885	0.053	-0.077	
1.890	-0.060	-0.054	
1.895	-0.125	-0.041	
1.900	0.044	-0.039	
1.905	0.049	-0.031	
1.910	-0.046	-0.016	
1.915	0.154	-0.001	
1.920	0.312	0.033	
1.925	0.163	0.087	
1.930	0.198	0.136	
1.935	0.412	0.180	
1.940	0.309	0.230	
1.945	0.161	0.267	
1.950	0.360	0.282	
1.955	0.344	0.293	
1.960	0.096	0.298	
1.965	0.180	0.278	
1.970	0.247	0.250	
1.975	-0.029	0.219	
1.980	-0.072	0.169	
1.985	0.085	0.109	
1.990	-0.053	0.062	
1.995	-0.166	0.018	
2.000	-0.066	-0.027	
2.005	-0.082	-0.062	
2.010	-0.200	-0.088	
2.015	-0.117	-0.112	
2.020	-0.047	-0.125	
2.025	-0.142	-0.125	
2.030	-0.122	-0.123	
2.035	0.070	-0.114	
2.040	-0.058	-0.090	
2.045	-0.110	-0.069	
2.050	0.037	-0.057	
2.055	0.020	-0.041	
2.060	-0.098	-0.027	
2.065	-0.017	-0.024	
2.070	0.052	-0.022	
2.075	-0.075	-0.016	
2.080	-0.093	-0.019	
2.085	-0.024	-0.030	
2.090	-0.128	-0.043	
2.095	-0.246	-0.065	
2.100	-0.153	-0.100	
2.105	-0.168	-0.132	
2.110	-0.265	-0.158	
2.115	-0.185	-0.182	
2.120	-0.108	-0.195	
2.125	-0.213	-0.193	
2.130	-0.217	-0.192	
2.135	-0.149	-0.192	
2.140	-0.188	-0.189	
2.145	-0.160	-0.185	
2.150	0.200	-0.163	
2.155	0.412	-0.092	
2.160	0.264	0.020	
2.165	0.206	0.123	
2.170	0.043	0.185	
2.175	-0.201	0.185	
2.180	-0.213	0.125	
2.185	-0.131	0.037	
2.190	-0.204	-0.045	
2.195	-0.267	-0.114	
2.200	-0.142	-0.167	
2.205	-0.134	-0.194	
2.210	-0.261	-0.203	
2.215	-0.210	-0.209	
2.220	-0.137	-0.212	
2.225	-0.232	-0.207	
2.230	-0.212	-0.204	
2.235	-0.058	-0.198	
2.240	-0.114	-0.179	
2.245	-0.163	-0.157	
2.250	-0.020	-0.139	
2.255	-0.014	-0.114	
2.260	-0.120	-0.089	
2.265	-0.005	-0.072	
2.270	0.151	-0.049	
2.275	0.011	-0.015	
2.280	0.008	0.013	
2.285	0.230	0.036	
2.290	0.187	0.071	
2.295	0.079	0.107	
2.300	0.255	0.132	
2.305	0.241	0.159	
2.310	0.075	0.180	
2.315	0.171	0.183	
2.320	0.203	0.179	
2.325	-0.040	0.169	
2.330	-0.099	0.134	
2.335	0.037	0.083	
2.340	-0.050	0.039	
2.345	-0.171	-0.001	
2.350	-0.092	-0.043	
2.355	-0.096	-0.076	
2.360	-0.217	-0.101	
2.365	-0.191	-0.128	
2.370	-0.128	-0.152	
2.375	-0.220	-0.166	
2.380	-0.203	-0.178	
2.385	-0.096	-0.184	
2.390	-0.162	-0.179	
2.395	-0.221	-0.173	
2.400	-0.101	-0.171	
2.405	-0.079	-0.161	
2.410	-0.159	-0.146	
2.415	-0.120	-0.135	
2.420	-0.058	-0.126	
2.425	-0.163	-0.117	
2.430	-0.194	-0.118	
2.435	-0.082	-0.125	
2.440	-0.162	-0.130	
2.445	-0.258	-0.139	
2.450	-0.175	-0.157	
2.455	-0.217	-0.175	
2.460	-0.342	-0.195	
2.465	-0.276	-0.224	
2.470	-0.191	-0.246	
2.475	-0.277	-0.255	
2.480	-0.282	-0.260	
2.485	-0.226	-0.263	
2.490	-0.326	-0.265	
2.495	-0.349	-0.274	
2.500	-0.092	-0.279	
2.505	0.256	-0.243	
2.510	0.320	-0.146	
2.515	0.338	-0.015	
2.520	0.180	0.107	
2.525	-0.163	0.172	
2.530	-0.244	0.154	
2.535	-0.169	0.079	
2.540	-0.250	-0.011	
2.545	-0.310	-0.098	
2.550	-0.182	-0.172	
2.555	-0.182	-0.215	
2.560	-0.276	-0.235	
2.565	-0.198	-0.244	
2.570	-0.101	-0.239	
2.575	-0.188	-0.220	
2.580	-0.186	-0.200	
2.585	-0.050	-0.182	
2.590	-0.075	-0.156	
2.595	-0.128	-0.129	
2.600	-0.014	-0.109	
2.605	0.009	-0.085	
2.610	-0.066	-0.061	
2.615	0.072	-0.040	
2.620	0.277	-0.006	
2.625	0.099	0.045	
2.630	0.123	0.090	
2.635	0.372	0.128	
2.640	0.317	0.178	
2.645	0.251	0.228	
2.650	0.434	0.268	
2.655	0.427	0.310	
2.660	0.224	0.343	
2.665	0.306	0.350	
2.670	0.390	0.346	
2.675	0.140	0.337	
2.680	0.068	0.304	
2.685	0.239	0.256	
2.690	0.032	0.211	
2.695	-0.105	0.160	
2.700	-0.003	0.097	
2.705	-0.035	0.041	
2.710	-0.148	-0.004	
2.715	-0.104	-0.046	
2.720	-0.035	-0.076	
2.725	-0.142	-0.091	
2.730	-0.145	-0.103	
2.735	0.003	-0.110	
2.740	-0.052	-0.102	
2.745	-0.131	-0.090	
2.750	-0.032	-0.083	
2.755	-0.035	-0.075	
2.760	-0.169	-0.070	
2.765	-0.107	-0.077	
2.770	0.017	-0.083	
2.775	-0.116	-0.079	
2.780	-0.166	-0.080	
2.785	-0.044	-0.089	
2.790	-0.119	-0.094	
2.795	-0.207	-0.102	
2.800	-0.117	-0.117	
2.805	-0.111	-0.128	
2.810	-0.203	-0.135	
2.815	-0.140	-0.144	
2.820	-0.044	-0.146	
2.825	-0.163	-0.138	
2.830	-0.182	-0.134	
2.835	-0.072	-0.135	
2.840	-0.175	-0.134	
2.845	-0.232	-0.139	
2.850	0.008	-0.145	
2.855	0.358	-0.114	
2.860	0.508	-0.021	
2.865	0.658	0.122	
2.870	0.613	0.282	
2.875	0.152	0.403	
2.880	-0.084	0.427	
2.885	-0.029	0.357	
2.890	-0.110	0.246	
2.895	-0.172	0.126	
2.900	-0.052	0.021	
2.905	0.000	-0.048	
2.910	-0.145	-0.082	
2.915	-0.120	-0.102	
2.920	-0.031	-0.113	
2.925	-0.145	-0.112	
2.930	-0.154	-0.113	
2.935	0.001	-0.113	
2.940	-0.053	-0.102	
2.945	-0.148	-0.089	
2.950	-0.003	-0.083	
2.955	0.094	-0.067	
2.960	-0.049	-0.041	
2.965	0.026	-0.019	
2.970	0.216	0.005	
2.975	0.087	0.041	
2.980	0.139	0.076	
2.985	0.346	0.112	
2.990	0.277	0.160	
2.995	0.184	0.204	
3.000	0.389	0.236	
3.005	0.445	0.273	
3.010	0.236	0.311	
3.015	0.277	0.327	
3.020	0.367	0.328	
3.025	0.136	0.321	
3.030	0.011	0.288	
3.035	0.136	0.233	
3.040	0.011	0.176	
3.045	-0.128	0.117	
3.050	-0.066	0.052	
3.055	-0.063	-0.005	
3.060	-0.174	-0.048	
3.065	-0.142	-0.086	
3.070	-0.024	-0.111	
3.075	-0.127	-0.118	
3.080	-0.169	-0.120	
3.085	-0.031	-0.122	
3.090	-0.087	-0.115	
3.095	-0.200	-0.109	
3.100	-0.090	-0.112	
3.105	-0.060	-0.114	
3.110	-0.154	-0.110	
3.115	-0.095	-0.109	
3.120	0.120	-0.099	
3.125	-0.072	-0.072	
3.130	-0.122	-0.053	
3.135	-0.014	-0.048	
3.140	-0.072	-0.048	
3.145	-0.163	-0.053	
3.150	-0.114	-0.070	
3.155	-0.146	-0.090	
3.160	-0.261	-0.114	
3.165	-0.210	-0.145	
3.170	-0.110	-0.170	
3.175	-0.172	-0.179	
3.180	-0.198	-0.180	
3.185	-0.114	-0.179	
3.190	-0.175	-0.173	
3.195	-0.268	-0.172	
3.200	-0.099	-0.178	
3.205	0.126	-0.163	
3.210	0.149	-0.112	
3.215	0.416	-0.027	
3.220	0.392	0.083	
3.225	-0.069	0.174	
3.230	-0.220	0.188	
3.235	-0.119	0.131	
3.240	-0.157	0.051	
3.245	-0.258	-0.030	
3.250	-0.165	-0.103	
3.255	-0.104	-0.151	
3.260	-0.218	-0.175	
3.265	-0.111	-0.184	
3.270	0.006	-0.175	
3.275	-0.175	-0.150	
3.280	-0.197	-0.136	
3.285	-0.005	-0.130	
3.290	-0.063	-0.116	
3.295	-0.191	-0.102	
3.300	-0.064	-0.100	
3.305	0.032	-0.094	
3.310	-0.101	-0.078	
3.315	-0.008	-0.064	
3.320	0.168	-0.043	
3.325	0.040	-0.008	
3.330	0.058	0.025	
3.335	0.311	0.058	
3.340	0.213	0.105	
3.345	0.079	0.146	
3.350	0.332	0.172	
3.355	0.436	0.207	
3.360	0.236	0.253	
3.365	0.169	0.278	
3.370	0.261	0.278	
3.375	0.032	0.260	
3.380	-0.067	0.215	
3.385	0.009	0.149	
3.390	-0.125	0.081	
3.395	-0.281	0.008	
3.400	-0.175	-0.069	
3.405	-0.131	-0.129	
3.410	-0.270	-0.167	
3.415	-0.207	-0.196	
3.420	-0.032	-0.207	
3.425	-0.242	-0.198	
3.430	-0.296	-0.194	
3.435	-0.120	-0.201	
3.440	-0.178	-0.200	
3.445	-0.284	-0.198	
3.450	-0.163	-0.202	
3.455	-0.105	-0.200	
3.460	-0.203	-0.189	
3.465	-0.178	-0.180	
3.470	-0.047	-0.171	
3.475	-0.203	-0.156	
3.480	-0.276	-0.154	
3.485	-0.162	-0.167	
3.490	-0.143	-0.177	
3.495	-0.221	-0.180	
3.500	-0.198	-0.184	
3.505	-0.172	-0.189	
3.510	-0.303	-0.195	
3.515	-0.306	-0.213	
3.520	-0.169	-0.232	
3.525	-0.268	-0.241	
3.530	-0.282	-0.246	
3.535	-0.099	-0.247	
3.540	-0.198	-0.232	
3.545	-0.358	-0.222	
3.550	-0.247	-0.230	
3.555	-0.075	-0.234	
3.560	-0.040	-0.213	
3.565	0.119	-0.165	
3.570	0.428	-0.082	
3.575	0.133	0.025	
3.580	-0.178	0.097	
3.585	-0.209	0.094	
3.590	-0.262	0.036	
3.595	-0.364	-0.050	
3.600	-0.267	-0.141	
3.605	-0.203	-0.211	
3.610	-0.326	-0.252	
3.615	-0.320	-0.280	
3.620	-0.242	-0.298	
3.625	-0.403	-0.308	
3.630	-0.491	-0.326	
3.635	-0.340	-0.355	
3.640	-0.380	-0.375	
3.645	-0.489	-0.389	
3.650	-0.430	-0.407	
3.655	-0.427	-0.422	
3.660	-0.544	-0.436	
3.665	-0.465	-0.454	
3.670	-0.335	-0.463	
3.675	-0.432	-0.454	
3.680	-0.428	-0.441	
3.685	-0.276	-0.425	
3.690	-0.284	-0.397	
3.695	-0.419	-0.369	
3.700	-0.291	-0.352	
3.705	-0.235	-0.335	
3.710	-0.377	-0.318	
3.715	-0.328	-0.312	
3.720	-0.229	-0.309	
3.725	-0.348	-0.303	
3.730	-0.340	-0.302	
3.735	-0.259	-0.306	
3.740	-0.317	-0.305	
3.745	-0.383	-0.307	
3.750	-0.252	-0.313	
3.755	-0.274	-0.312	
3.760	-0.462	-0.312	
3.765	-0.403	-0.328	
3.770	-0.273	-0.347	
3.775	-0.351	-0.352	
3.780	-0.335	-0.350	
3.785	-0.224	-0.342	
3.790	-0.229	-0.321	
3.795	-0.358	-0.300	
3.800	-0.239	-0.289	
3.805	-0.177	-0.277	
3.810	-0.319	-0.262	
3.815	-0.313	-0.258	
3.820	-0.188	-0.261	
3.825	-0.143	-0.252	
3.830	-0.218	-0.234	
3.835	-0.143	-0.215	
3.840	-0.192	-0.198	
3.845	-0.261	-0.189	
3.850	-0.066	-0.186	
3.855	0.078	-0.165	
3.860	-0.131	-0.126	
3.865	-0.157	-0.099	
3.870	-0.017	-0.089	
3.875	-0.142	-0.083	
3.880	-0.186	-0.087	
3.885	0.053	-0.094	
3.890	0.052	-0.082	
3.895	-0.154	-0.060	
3.900	-0.073	-0.054	
3.905	0.126	-0.049	
3.910	0.149	-0.022	
3.915	0.348	0.031	
3.920	0.627	0.119	
3.925	0.427	0.234	
3.930	0.178	0.324	
3.935	0.197	0.353	
3.940	0.062	0.332	
3.945	-0.171	0.267	
3.950	-0.034	0.172	
3.955	0.050	0.084	
3.960	-0.107	0.024	
3.965	-0.073	-0.021	
3.970	0.101	-0.046	
3.975	-0.015	-0.045	
3.980	-0.063	-0.036	
3.985	0.072	-0.028	
3.990	0.075	-0.012	
3.995	-0.009	0.008	
4.000	0.134	0.025	
4.005	0.183	0.049	
4.010	-0.043	0.073	
4.015	-0.002	0.076	
4.020	0.337	0.077	
4.025	0.305	0.108	
4.030	0.180	0.155	
4.035	0.384	0.198	
4.040	0.334	0.242	
4.045	0.194	0.276	
4.050	0.415	0.295	
4.055	0.578	0.323	
4.060	0.413	0.369	
4.065	0.427	0.408	
4.070	0.680	0.441	
4.075	0.413	0.478	
4.080	0.230	0.488	
4.085	0.383	0.461	
4.090	0.381	0.426	
4.095	0.168	0.391	
4.100	0.244	0.345	
4.105	0.279	0.303	
4.110	0.152	0.270	
4.115	0.296	0.244	
4.120	0.527	0.245	
4.125	0.309	0.277	
4.130	0.238	0.306	
4.135	0.552	0.325	
4.140	0.530	0.361	
4.145	0.341	0.402	
4.150	0.523	0.428	
4.155	0.651	0.456	
4.160	0.474	0.492	
4.165	0.535	0.517	
4.170	0.672	0.536	
4.175	0.453	0.554	
4.180	0.287	0.547	
4.185	0.439	0.510	
4.190	0.329	0.467	
4.195	0.099	0.414	
4.200	0.215	0.346	
4.205	0.338	0.289	
4.210	0.091	0.253	
4.215	0.134	0.219	
4.220	0.293	0.192	
4.225	0.157	0.183	
4.230	0.068	0.177	
4.235	0.235	0.165	
4.240	0.155	0.161	
4.245	-0.084	0.150	
4.250	0.037	0.119	
4.255	0.268	0.093	
4.260	0.287	0.103	
4.265	0.601	0.155	
4.270	0.912	0.263	
4.275	0.643	0.409	
4.280	0.282	0.520	
4.285	0.305	0.548	
4.290	0.207	0.512	
4.295	-0.024	0.431	
4.300	0.011	0.320	
4.305	0.093	0.210	
4.310	-0.050	0.124	
4.315	0.061	0.062	
4.320	0.148	0.029	
4.325	-0.005	0.024	
4.330	-0.116	0.018	
4.335	0.056	0.004	
4.340	0.044	-0.002	
4.345	-0.085	-0.002	
4.350	0.047	-0.005	
4.355	0.221	0.005	
4.360	0.065	0.034	
4.365	0.064	0.062	
4.370	0.219	0.083	
4.375	0.015	0.102	
4.380	-0.005	0.104	
4.385	0.305	0.100	
4.390	0.261	0.119	
4.395	0.009	0.146	
4.400	0.250	0.156	
4.405	0.401	0.174	
4.410	0.169	0.207	
4.415	0.186	0.228	
4.420	0.433	0.241	
4.425	0.221	0.262	
4.430	0.021	0.265	
4.435	0.204	0.239	
4.440	0.082	0.206	
4.445	-0.098	0.164	
4.450	-0.002	0.108	
4.455	0.038	0.058	
4.460	-0.131	0.020	
4.465	-0.119	-0.019	
4.470	0.073	-0.048	
4.475	-0.061	-0.055	
4.480	-0.142	-0.057	
4.485	0.023	-0.062	
4.490	0.024	-0.057	
4.495	-0.107	-0.045	
4.500	0.009	-0.040	
4.505	0.084	-0.030	
4.510	-0.090	-0.015	
4.515	-0.111	-0.015	
4.520	-0.003	-0.027	
4.525	-0.078	-0.037	
4.530	-0.128	-0.048	
4.535	0.094	-0.056	
4.540	0.110	-0.041	
4.545	-0.085	-0.016	
4.550	0.030	-0.002	
4.555	0.079	0.008	
4.560	-0.122	0.014	
4.565	-0.122	0.001	
4.570	-0.021	-0.023	
4.575	-0.136	-0.045	
4.580	-0.197	-0.070	
4.585	-0.060	-0.096	
4.590	-0.114	-0.111	
4.595	-0.224	-0.122	
4.600	-0.134	-0.137	
4.605	-0.023	-0.143	
4.610	-0.238	-0.138	
4.615	-0.175	-0.142	
4.620	0.181	-0.136	
4.625	0.297	-0.086	
4.630	0.322	0.005	
4.635	0.529	0.117	
4.640	0.287	0.227	
4.645	-0.166	0.283	
4.650	-0.177	0.247	
4.655	-0.125	0.155	
4.660	-0.224	0.051	
4.665	-0.223	-0.047	
4.670	-0.095	-0.121	
4.675	-0.153	-0.162	
4.680	-0.218	-0.180	
4.685	-0.090	-0.187	
4.690	-0.116	-0.180	
4.695	-0.221	-0.168	
4.700	-0.122	-0.163	
4.705	-0.031	-0.153	
4.710	-0.148	-0.135	
4.715	-0.137	-0.123	
4.720	0.055	-0.111	
4.725	0.011	-0.086	
4.730	-0.098	-0.058	
4.735	0.067	-0.039	
4.740	0.082	-0.018	
4.745	-0.066	0.004	
4.750	0.163	0.019	
4.755	0.322	0.050	
4.760	0.094	0.097	
4.765	0.151	0.133	
4.770	0.415	0.164	
4.775	0.264	0.206	
4.780	0.151	0.239	
4.785	0.354	0.254	
4.790	0.267	0.266	
4.795	-0.017	0.263	
4.800	0.046	0.226	
4.805	0.078	0.173	
4.810	-0.114	0.119	
4.815	-0.111	0.058	
4.820	0.093	0.007	
4.825	-0.092	-0.021	
4.830	-0.191	-0.044	
4.835	-0.053	-0.071	
4.840	-0.026	-0.086	
4.845	-0.171	-0.091	
4.850	-0.111	-0.098	
4.855	-0.041	-0.104	
